time,open,high,low,close
2015-04-27 20:00:00+00:00,1.5229,1.52373,1.5221,1.52249
2015-04-27 21:00:00+00:00,1.52251,1.52321,1.52216,1.5226600000000001
2015-04-27 22:00:00+00:00,1.52263,1.5238399999999999,1.52195,1.52372
2015-04-27 23:00:00+00:00,1.5237500000000002,1.5237500000000002,1.5223499999999999,1.52283
2015-04-28 00:00:00+00:00,1.52277,1.52322,1.52176,1.5225499999999998
2015-04-28 01:00:00+00:00,1.5225499999999998,1.52276,1.52189,1.52226
2015-04-28 02:00:00+00:00,1.52225,1.52329,1.52191,1.52294
2015-04-28 03:00:00+00:00,1.52294,1.52356,1.5221900000000002,1.52295
2015-04-28 04:00:00+00:00,1.52294,1.52379,1.52238,1.5227
2015-04-28 05:00:00+00:00,1.52268,1.5232999999999999,1.52251,1.5230299999999999
2015-04-28 06:00:00+00:00,1.52302,1.52365,1.52254,1.5232999999999999
2015-04-28 07:00:00+00:00,1.5232999999999999,1.52444,1.52306,1.52376
2015-04-28 08:00:00+00:00,1.52378,1.5253299999999999,1.52315,1.52337
2015-04-28 09:00:00+00:00,1.52338,1.5260799999999999,1.52196,1.52496
2015-04-28 10:00:00+00:00,1.52495,1.5250599999999999,1.51734,1.5211999999999999
2015-04-28 11:00:00+00:00,1.5211999999999999,1.52647,1.5205600000000001,1.52532
2015-04-28 12:00:00+00:00,1.52536,1.5289000000000001,1.5253100000000002,1.5288
2015-04-28 13:00:00+00:00,1.52881,1.53044,1.5274299999999998,1.5287899999999999
2015-04-28 14:00:00+00:00,1.5288300000000001,1.53031,1.52718,1.5280200000000002
2015-04-28 15:00:00+00:00,1.5280200000000002,1.53126,1.52735,1.53023
2015-04-28 16:00:00+00:00,1.53027,1.53372,1.53026,1.5324
2015-04-28 17:00:00+00:00,1.53234,1.53335,1.5309,1.53258
2015-04-28 18:00:00+00:00,1.53258,1.53309,1.53081,1.53155
2015-04-28 19:00:00+00:00,1.5315400000000001,1.53307,1.53098,1.5325600000000001
2015-04-28 20:00:00+00:00,1.5325600000000001,1.53361,1.53179,1.5335999999999999
2015-04-28 21:00:00+00:00,1.53366,1.53379,1.53193,1.5325
2015-04-28 22:00:00+00:00,1.5324900000000001,1.53426,1.53225,1.53384
2015-04-28 23:00:00+00:00,1.5338500000000002,1.5340500000000001,1.53327,1.53375
2015-04-29 00:00:00+00:00,1.53386,1.53403,1.53329,1.5337399999999999
2015-04-29 01:00:00+00:00,1.53373,1.5340099999999999,1.5330599999999999,1.53311
2015-04-29 02:00:00+00:00,1.53312,1.53453,1.53274,1.53427
2015-04-29 03:00:00+00:00,1.53431,1.5344,1.53328,1.53386
2015-04-29 04:00:00+00:00,1.5338699999999998,1.53418,1.53348,1.53381
2015-04-29 05:00:00+00:00,1.5338,1.53417,1.53346,1.53369
2015-04-29 06:00:00+00:00,1.53369,1.5342,1.53307,1.5336699999999999
2015-04-29 07:00:00+00:00,1.53368,1.5347,1.53346,1.53418
2015-04-29 08:00:00+00:00,1.53415,1.53791,1.5338699999999998,1.53712
2015-04-29 09:00:00+00:00,1.53712,1.53926,1.53619,1.5388
2015-04-29 10:00:00+00:00,1.53881,1.54062,1.53718,1.53914
2015-04-29 11:00:00+00:00,1.53918,1.5397699999999999,1.53549,1.53698
2015-04-29 12:00:00+00:00,1.53697,1.53729,1.5347499999999998,1.53684
2015-04-29 13:00:00+00:00,1.5369000000000002,1.53705,1.53503,1.5352999999999999
2015-04-29 14:00:00+00:00,1.53531,1.54149,1.53515,1.5381200000000002
2015-04-29 15:00:00+00:00,1.5381399999999998,1.54193,1.53621,1.54173
2015-04-29 16:00:00+00:00,1.54172,1.54687,1.5411000000000001,1.54528
2015-04-29 17:00:00+00:00,1.54528,1.54888,1.54407,1.54817
2015-04-29 18:00:00+00:00,1.54816,1.54977,1.54566,1.5457100000000001
2015-04-29 19:00:00+00:00,1.54569,1.5470000000000002,1.5441799999999999,1.54425
2015-04-29 20:00:00+00:00,1.54495,1.54566,1.53937,1.54324
2015-04-29 21:00:00+00:00,1.54337,1.54346,1.5417800000000002,1.54281
2015-04-29 22:00:00+00:00,1.54279,1.54393,1.54268,1.54366
2015-04-29 23:00:00+00:00,1.54355,1.5438,1.5428,1.54284
2015-04-30 00:00:00+00:00,1.54291,1.54338,1.54249,1.5427499999999998
2015-04-30 01:00:00+00:00,1.54277,1.54305,1.54222,1.5425200000000001
2015-04-30 02:00:00+00:00,1.5425,1.54447,1.54243,1.54353
2015-04-30 03:00:00+00:00,1.5435400000000001,1.5443799999999999,1.5433,1.54362
2015-04-30 04:00:00+00:00,1.54362,1.54364,1.54233,1.54268
2015-04-30 05:00:00+00:00,1.5426600000000001,1.5428,1.5419399999999999,1.5423200000000001
2015-04-30 06:00:00+00:00,1.54229,1.54303,1.54173,1.5422
2015-04-30 07:00:00+00:00,1.5422,1.54231,1.54052,1.54145
2015-04-30 08:00:00+00:00,1.54145,1.5433,1.5401,1.5429599999999999
2015-04-30 09:00:00+00:00,1.5429599999999999,1.5467499999999998,1.5410599999999999,1.546
2015-04-30 10:00:00+00:00,1.54599,1.54918,1.54515,1.54542
2015-04-30 11:00:00+00:00,1.54542,1.54622,1.54172,1.54206
2015-04-30 12:00:00+00:00,1.5420099999999999,1.54305,1.5405600000000002,1.5424600000000002
2015-04-30 13:00:00+00:00,1.5424799999999999,1.54364,1.54068,1.54148
2015-04-30 14:00:00+00:00,1.5415299999999998,1.5437400000000001,1.53569,1.5374400000000001
2015-04-30 15:00:00+00:00,1.5374400000000001,1.53766,1.5332400000000002,1.53574
2015-04-30 16:00:00+00:00,1.53573,1.53797,1.53264,1.53671
2015-04-30 17:00:00+00:00,1.5367,1.53861,1.53237,1.53264
2015-04-30 18:00:00+00:00,1.53262,1.5348199999999999,1.5303499999999999,1.53335
2015-04-30 19:00:00+00:00,1.5333700000000001,1.53366,1.53126,1.5315699999999999
