instrument,idx,ts,last_close,pred_ret,gen_sd,gen_distinct,p_up,pred_rv
CADUSD,4500,2025-03-21 18:00:00,0.6967136019396507,-0.0002945830872258526,0.0005388375864258017,29,0.4,0.0006785792179052698
CHFJPY,4500,2025-03-21 18:00:00,168.792,1.7120666518488648e-05,0.20133763247908484,23,0.5333333333333333,0.0011036298875012744
CHFUSD,4500,2025-03-21 18:00:00,1.134069722606546,0.0009752821704545056,0.000911090549626081,15,0.9,0.0007172488464269381
EURAUD,4500,2025-03-21 18:00:00,1.72608,-0.0012508335528718106,0.0019056426925566298,8,0.2,0.0011559966250064013
EURCAD,4500,2025-03-21 18:00:00,1.55465,0.001521974872625842,0.0023445312686024324,20,0.8666666666666667,0.0016479726533445446
EURCHF,4500,2025-03-21 18:00:00,0.95509,0.000250474259691158,0.0011291181678392342,29,0.6,0.0013742273185920599
EURGBP,4500,2025-03-21 18:00:00,0.83725,0.0008144914967462835,0.0008072474614486144,27,0.7666666666666667,0.0010063802591377424
EURJPY,4500,2025-03-21 18:00:00,161.25,0.00015332599018913484,0.21499602578914126,20,0.6333333333333333,0.002005306701676392
EURUSD,4500,2025-03-21 18:00:00,1.08314,0.0012224248818992756,0.001231215088660528,11,1.0,0.0010357842327998238
GBPAUD,4500,2025-03-21 18:00:00,2.06147,-0.00012754782130308673,0.0026651179292081083,18,0.4,0.001166533644222634
GBPJPY,4500,2025-03-21 18:00:00,192.585,0.0006351066371665937,0.28906596554899694,20,0.5666666666666667,0.0012794197363691355
GBPUSD,4500,2025-03-21 18:00:00,1.29361,0.00041874720306456226,0.0010304025670250833,9,0.8666666666666667,0.0003515409472225371
JPYUSD,4500,2025-03-21 18:00:00,0.0067173152234514,0.0004529233153578449,1.1488866150571175e-05,30,0.6333333333333333,0.0012488693676229283
NZDJPY,4500,2025-03-21 18:00:00,85.559,0.0015959899022759405,0.1527636603872518,30,0.7666666666666667,0.001983386750430888
NZDUSD,4500,2025-03-21 18:00:00,0.57472,0.0008483872083089317,0.0011175081548736663,30,0.7333333333333333,0.0020543989003696233
AUDJPY,4504,2025-03-23 22:00:00,93.631,-0.0008648183373609619,0.14545120311074458,28,0.3333333333333333,0.001561250334768786
AUDNZD,4504,2025-03-23 22:00:00,1.09372,0.0005386636424267177,0.0006087694438437221,29,0.7,0.000637105511390436
AUDUSD,4504,2025-03-23 22:00:00,0.62745,-9.473975500728926e-05,0.0006689826530724934,30,0.4666666666666667,0.0009299047875194231
CADJPY,4504,2025-03-23 22:00:00,104.052,0.0010096140198316839,0.14279859984029128,30,0.7666666666666667,0.0014307824093491071
CADUSD,4504,2025-03-23 22:00:00,0.6973987028384128,0.00014605396052203012,0.00039237720442854296,29,0.5666666666666667,0.0005086218961640586
CHFJPY,4504,2025-03-23 22:00:00,169.004,-0.0004091766240169603,0.1880161410938157,24,0.3,0.0010564125889170448
CHFUSD,4504,2025-03-23 22:00:00,1.1328107299832344,0.0008558280173938115,0.0006481309896093333,25,0.9666666666666667,0.0013121780238119244
EURAUD,4504,2025-03-23 22:00:00,1.72463,-0.001164286291031269,0.0,1,0.0,8.692263742551641e-05
EURCAD,4504,2025-03-23 22:00:00,1.55182,0.002097556116118282,0.002918042535435918,19,1.0,0.0021810297834710946
EURCHF,4504,2025-03-23 22:00:00,0.95538,0.0006142583284305392,0.0010597802863364068,23,0.7333333333333333,0.0018117538407974008
EURGBP,4504,2025-03-23 22:00:00,0.83743,1.3218594354658109e-06,0.0006542792448108136,26,0.5,0.0005920947215816053
EURJPY,4504,2025-03-23 22:00:00,161.499,-0.0015078167973048284,0.2038828875358584,15,0.03333333333333333,0.0011381662649307964
EURUSD,4504,2025-03-23 22:00:00,1.08222,0.001059298518756524,0.0010575899954383087,15,0.9,0.0015195785694004863
GBPAUD,4504,2025-03-23 22:00:00,2.05923,-0.0004210000193530794,0.0016849620964876685,9,0.6666666666666666,0.0004226222023110939
GBPJPY,4504,2025-03-23 22:00:00,192.831,-0.00015199752528471944,0.32420980469596866,20,0.43333333333333335,0.0010619590178224992
GBPUSD,4504,2025-03-23 22:00:00,1.29219,0.0009620332826016931,0.0008916762958134206,10,0.8333333333333334,0.0005689994228868403
JPYUSD,4504,2025-03-23 22:00:00,0.0067012001849531,-4.343905350756572e-05,7.126042491236193e-06,28,0.5,0.0009275678573979388
NZDJPY,4504,2025-03-23 22:00:00,85.583,0.00109707620194599,0.15528068587707702,30,0.7,0.002305938103912576
NZDUSD,4504,2025-03-23 22:00:00,0.5735,0.0006286037137985812,0.0009087352480594771,30,0.6666666666666666,0.001214809104194558
AUDJPY,4508,2025-03-24 02:00:00,93.662,-0.00016297285565947117,0.10733033271316836,23,0.5,0.0012409150014213674
AUDNZD,4508,2025-03-24 02:00:00,1.09254,-0.0006142555396173588,0.0009947580318875877,29,0.26666666666666666,0.0009253733063943201
AUDUSD,4508,2025-03-24 02:00:00,0.62706,-9.782321473950084e-05,0.000646654061555902,27,0.5,0.001079685961559725
CADJPY,4508,2025-03-24 02:00:00,104.113,0.0003498235884877854,0.15228969885321886,30,0.5,0.0016006051137144456
CADUSD,4508,2025-03-24 02:00:00,0.6973646589538136,9.719958055010025e-05,0.000407375009415847,28,0.6,0.00045693146518722435
CHFJPY,4508,2025-03-24 02:00:00,169.14,-6.0083098266994206e-05,0.20852704330211763,25,0.43333333333333335,0.0010208370453381028
CHFUSD,4508,2025-03-24 02:00:00,1.1330931175924035,0.0006404658913614636,0.0009159234288965921,26,0.8333333333333334,0.001170351216831831
EURAUD,4508,2025-03-24 02:00:00,1.72345,-0.0004232766792956477,0.0,1,0.0,1.4335879796353347e-05
EURCAD,4508,2025-03-24 02:00:00,1.55109,0.0012500020342232077,0.0028051655959593124,12,0.8666666666666667,0.0013422091558029081
EURCHF,4508,2025-03-24 02:00:00,0.95463,-0.00021014004721287005,0.0006506142853732782,27,0.3333333333333333,0.0007901942756902428
EURGBP,4508,2025-03-24 02:00:00,0.83775,-0.00035244617179464033,0.000617642131486849,29,0.23333333333333334,0.0005999218933372026
EURJPY,4508,2025-03-24 02:00:00,161.561,-0.0006200910851461572,0.15398945830005648,9,0.1,0.0009635482403770469
EURUSD,4508,2025-03-24 02:00:00,1.08166,0.0018248542732650641,0.0021604657371218027,20,0.6666666666666666,0.0021370691447384466
GBPAUD,4508,2025-03-24 02:00:00,2.05563,6.0168436870622344e-05,0.0017055904012315828,10,0.4,0.0007827547028704541
GBPJPY,4508,2025-03-24 02:00:00,192.705,-0.00034074544211715185,0.17387329144677977,20,0.4,0.0011096910621890633
GBPUSD,4508,2025-03-24 02:00:00,1.29014,0.0010113063582433135,0.0018423289606257756,30,0.7666666666666667,0.00188013667886307
JPYUSD,4508,2025-03-24 02:00:00,0.0066950536943306,0.0002978378357407774,7.783115252364176e-06,27,0.6,0.0010362546338300064
NZDJPY,4508,2025-03-24 02:00:00,85.61,0.0017384622427774055,0.12747891084530721,30,0.8666666666666667,0.002474894116211858
NZDUSD,4508,2025-03-24 02:00:00,0.57317,0.00033449522528328224,0.0006182034334673829,30,0.7,0.0009134498242384753
AUDJPY,4512,2025-03-24 06:00:00,94.138,0.0011034678366688144,0.19495461178565596,30,0.7,0.0015931695645054961
AUDNZD,4512,2025-03-24 06:00:00,1.0959,-0.0003560332481519213,0.0007658068415054722,30,0.23333333333333334,0.0005960813010224477
AUDUSD,4512,2025-03-24 06:00:00,0.62835,0.0004324930858392584,0.0005903148951670754,28,0.6666666666666666,0.0010098949485974268
CADJPY,4512,2025-03-24 06:00:00,104.462,0.0004743170327550228,0.12411355077237451,26,0.6666666666666666,0.0014288787895485886
CADUSD,4512,2025-03-24 06:00:00,0.6974181579791611,6.416302820055897e-05,0.000468248603076757,29,0.6666666666666666,0.00045774953237052546
CHFJPY,4512,2025-03-24 06:00:00,169.53,-0.0004333491293406766,0.22156321104932097,27,0.4666666666666667,0.0009235545488533154
CHFUSD,4512,2025-03-24 06:00:00,1.131797860902043,0.0007533760803939415,0.0017356142585982486,30,0.6333333333333333,0.0015487692001623788
EURAUD,4512,2025-03-24 06:00:00,1.72268,0.0002138810241147926,0.0,1,1.0,3.0699777095830837e-06
EURCAD,4512,2025-03-24 06:00:00,1.55223,0.0004344814432237776,0.0016937408770664449,7,0.8333333333333334,0.0005601113867064872
EURCHF,4512,2025-03-24 06:00:00,0.9565,0.0007495891759154993,0.0006609492256762935,27,0.8,0.0014323853020710182
EURGBP,4512,2025-03-24 06:00:00,0.8376,0.00027227318237565967,0.0007236667450121788,29,0.5333333333333333,0.000754715976871618
EURJPY,4512,2025-03-24 06:00:00,162.19,0.000627197476363639,0.3635547584392335,19,0.5666666666666667,0.0017932435752399595
EURUSD,4512,2025-03-24 06:00:00,1.08257,0.0017903843456525959,0.0010146819939033855,13,1.0,0.0013285170775089875
GBPAUD,4512,2025-03-24 06:00:00,2.05648,-0.0005281149356357595,0.0014817032672801841,9,0.2,0.0007710438766463936
GBPJPY,4512,2025-03-24 06:00:00,193.62,0.0005096071979679984,0.32296548898629895,26,0.6,0.0013731712064719989
GBPUSD,4512,2025-03-24 06:00:00,1.29234,0.00044773240303941364,0.0009449782499794783,9,0.5333333333333333,0.0008137431558382618
JPYUSD,4512,2025-03-24 06:00:00,0.0066747653819968,-0.0004675179534867624,5.581627621030899e-06,29,0.3,0.0011743820020289918
NZDJPY,4512,2025-03-24 06:00:00,85.877,0.0006104400480895222,0.10297181695952247,17,0.7333333333333333,0.0012417411317139574
NZDUSD,4512,2025-03-24 06:00:00,0.57321,0.0004524324670147628,0.0007375856026194645,30,0.7333333333333333,0.0010606869841229866
AUDJPY,4516,2025-03-24 10:00:00,94.007,0.0004955649937679052,0.15769920407086055,30,0.7,0.0014684882719025946
AUDNZD,4516,2025-03-24 10:00:00,1.09772,0.000242286764095212,0.0008035971409634301,28,0.6666666666666666,0.0005175181322201483
AUDUSD,4516,2025-03-24 10:00:00,0.62801,1.5925803771299485e-06,0.0007847092989765966,28,0.5666666666666667,0.0011683738934714935
CADJPY,4516,2025-03-24 10:00:00,104.337,0.0010852324591328344,0.11759752778248989,30,0.7666666666666667,0.0016260634690935482
CADUSD,4516,2025-03-24 10:00:00,0.697175046710728,0.0005065309276581775,0.0006735942010071301,30,0.5666666666666667,0.0007273165263491152
CHFJPY,4516,2025-03-24 10:00:00,169.372,-0.0002666698284309321,0.24693997738982282,29,0.4666666666666667,0.0011495308014660426
CHFUSD,4516,2025-03-24 10:00:00,1.1317466245656922,0.00016223724639408132,0.0019492022324165323,30,0.4666666666666667,0.001372887785531543
EURAUD,4516,2025-03-24 10:00:00,1.72411,-0.00042459991593324364,0.0,1,0.0,3.3475089913335805e-06
EURCAD,4516,2025-03-24 10:00:00,1.55325,0.0005302430222529075,0.0030614229817433436,21,0.6,0.0018051116299513212
EURCHF,4516,2025-03-24 10:00:00,0.95682,0.00045316483774238137,0.0010587575417656142,29,0.6666666666666666,0.001221586550560808
EURGBP,4516,2025-03-24 10:00:00,0.8379,0.0006544664641452425,0.0008276867081242838,29,0.7666666666666667,0.0011678703894406296
EURJPY,4516,2025-03-24 10:00:00,162.098,-0.00046545007969400753,0.28576160990180105,19,0.5333333333333333,0.0014969163091306888
EURUSD,4516,2025-03-24 10:00:00,1.08289,0.001508135967427826,0.00175211506840333,21,0.9,0.0025825585519091924
GBPAUD,4516,2025-03-24 10:00:00,2.05745,-0.00013661144516485813,0.001851871071135208,7,0.43333333333333335,0.0007478155229876161
GBPJPY,4516,2025-03-24 10:00:00,193.441,-9.301176702602998e-05,0.3101463345834082,27,0.5333333333333333,0.0013358915349041412
GBPUSD,4516,2025-03-24 10:00:00,1.29225,0.0005957139194101568,0.0010801981790292976,17,0.6,0.0007890784098130833
JPYUSD,4516,2025-03-24 10:00:00,0.0066803837212409,-0.0005024859165080331,9.125686477378482e-06,30,0.23333333333333334,0.0012174068900629525
NZDJPY,4516,2025-03-24 10:00:00,85.615,0.0010011398171958508,0.17643952989452183,30,0.6333333333333333,0.0026758358491530726
NZDUSD,4516,2025-03-24 10:00:00,0.57194,0.0004687564383105691,0.0009052948556427383,30,0.7,0.00121774285609519
AUDJPY,4520,2025-03-24 14:00:00,94.176,0.0010985099981724034,0.14782968731762458,30,0.7666666666666667,0.001974193004104815
AUDNZD,4520,2025-03-24 14:00:00,1.09646,0.00021996690125414275,0.0009465331580817946,30,0.6333333333333333,0.0007153433895021037
AUDUSD,4520,2025-03-24 14:00:00,0.62968,-0.0005448207524854087,0.0008696393378514837,29,0.4,0.0011450085334602609
CADJPY,4520,2025-03-24 14:00:00,104.36,0.0009353913550513848,0.15315437684469413,30,0.7666666666666667,0.001627024903908257
CADUSD,4520,2025-03-24 14:00:00,0.6979243729149509,0.00032504368539654216,0.0007563269563020321,30,0.6,0.0010168815652078472
CHFJPY,4520,2025-03-24 14:00:00,169.588,-0.0011031644656676054,0.26661037073423455,28,0.26666666666666666,0.0013895964721594948
CHFUSD,4520,2025-03-24 14:00:00,1.13412116950575,0.0005568270678519838,0.0010441892700168477,20,0.7,0.0008862023009146756
EURAUD,4520,2025-03-24 14:00:00,1.72119,0.0014445377272038762,0.0,1,1.0,2.2937715539810687e-06
EURCAD,4520,2025-03-24 14:00:00,1.55304,0.0018982981466311166,0.0028086973965150896,19,1.0,0.00237846975688027
EURCHF,4520,2025-03-24 14:00:00,0.95573,0.0009209514551915543,0.0012674486496280608,30,0.8,0.002068660580557504
EURGBP,4520,2025-03-24 14:00:00,0.83624,0.0001497095673321791,0.0007293701366955903,30,0.6666666666666666,0.0006678550610453831
EURJPY,4520,2025-03-24 14:00:00,162.112,-0.00040164999717751115,0.29159550657548644,20,0.43333333333333335,0.0018109424470603272
EURUSD,4520,2025-03-24 14:00:00,1.0839,0.0014261586289896488,0.0013152706444161312,19,0.8666666666666667,0.0018834128630735663
GBPAUD,4520,2025-03-24 14:00:00,2.05805,-0.000707095934177282,0.0017836672857206067,13,0.26666666666666666,0.0009530418263308441
GBPJPY,4520,2025-03-24 14:00:00,193.843,-0.0012658244858999579,0.25220821018972966,25,0.23333333333333334,0.001221793502229125
GBPUSD,4520,2025-03-24 14:00:00,1.29603,-0.0003862064299241519,0.001357076262122896,12,0.3333333333333333,0.0008804295339304875
JPYUSD,4520,2025-03-24 14:00:00,0.0066860562297328,-0.0006135350174598653,9.153948601411272e-06,30,0.43333333333333335,0.0012007560107297032
NZDJPY,4520,2025-03-24 14:00:00,85.866,0.00012156906686522362,0.11297251695039025,23,0.7,0.0014465707999008204
NZDUSD,4520,2025-03-24 14:00:00,0.57411,0.0012805022028792301,0.0010579996324409397,30,0.6333333333333333,0.0021279167084273113
AUDJPY,4524,2025-03-24 18:00:00,94.343,0.00020215586706795463,0.17551486122088164,30,0.5,0.002219863743510173
AUDNZD,4524,2025-03-24 18:00:00,1.09786,-0.00033647209581988413,0.0005591342747069021,27,0.2,0.0004655694825117622
AUDUSD,4524,2025-03-24 18:00:00,0.62796,0.0006325747133160142,0.0007713020605807773,29,0.6666666666666666,0.0010365930418133236
CADJPY,4524,2025-03-24 18:00:00,104.832,0.00023402981414610835,0.1983271859334246,28,0.5333333333333333,0.0015545047198481726
CADUSD,4524,2025-03-24 18:00:00,0.6979000188433006,0.0001963224521079887,0.00036414852493053725,30,0.6333333333333333,0.0006271807776013089
CHFJPY,4524,2025-03-24 18:00:00,170.076,-0.0010917243277759336,0.21720520573613938,28,0.2,0.0011158921281140767
CHFUSD,4524,2025-03-24 18:00:00,1.132336122654649,0.0014729988667170346,0.0011612283934307737,28,0.9333333333333333,0.0017635430999587555
EURAUD,4524,2025-03-24 18:00:00,1.71851,0.0018154991151635436,0.0019943544681522295,10,1.0,0.0010187555874968386
EURCAD,4524,2025-03-24 18:00:00,1.54647,1.7748993139665714e-05,0.002639076081172097,29,0.6,0.0013002724845250669
EURCHF,4524,2025-03-24 18:00:00,0.95319,-2.989345450177261e-05,0.0009172246198821167,30,0.6333333333333333,0.0006978907553634362
EURGBP,4524,2025-03-24 18:00:00,0.83543,0.00022424095882600525,0.0007839827902073557,30,0.5666666666666667,0.0007753360244451948
EURJPY,4524,2025-03-24 18:00:00,162.148,0.00018735859694452017,0.24614054270802446,15,0.6333333333333333,0.0010595701977634587
EURUSD,4524,2025-03-24 18:00:00,1.07929,0.001945141300351727,0.001998380538760453,27,0.8666666666666667,0.001646903998377336
GBPAUD,4524,2025-03-24 18:00:00,2.05685,-0.00041701554867623614,0.00128777000841729,8,0.2,0.0006137002268890385
GBPJPY,4524,2025-03-24 18:00:00,194.072,-0.0004489314292893676,0.24564600906601303,25,0.3333333333333333,0.0011551314914059398
GBPUSD,4524,2025-03-24 18:00:00,1.29177,0.0011394829390289907,0.00143838996727647,27,0.8666666666666667,0.0019294926836895413
JPYUSD,4524,2025-03-24 18:00:00,0.006656149949746,0.0001594675081884045,1.299323520909326e-05,30,0.5666666666666667,0.001325682428962566
NZDJPY,4524,2025-03-24 18:00:00,85.912,-0.00015491966680702962,0.11904749531616746,24,0.36666666666666664,0.0012754561734254347
NZDUSD,4524,2025-03-24 18:00:00,0.57184,0.0006806770271161611,0.0010389483321745563,30,0.7,0.0013639329488397054
AUDJPY,4528,2025-03-24 22:00:00,94.465,0.0009501768207180739,0.10300520145884684,27,0.8666666666666667,0.0015243328507544647
AUDNZD,4528,2025-03-24 22:00:00,1.09769,-8.384461487709327e-05,0.0006867177773545831,28,0.43333333333333335,0.0005134893819563565
AUDUSD,4528,2025-03-24 22:00:00,0.62723,-0.00012828750942417422,0.0005354539710947354,29,0.5666666666666667,0.0008113356770921846
CADJPY,4528,2025-03-24 22:00:00,105.197,-0.0018340067381764635,0.1880020046839678,26,0.06666666666666667,0.001337133748372933
CADUSD,4528,2025-03-24 22:00:00,0.6986411429769098,0.00017472572197529956,0.00044724006008045245,29,0.6333333333333333,0.0009119108143996117
CHFJPY,4528,2025-03-24 22:00:00,170.41,0.0004749920783118089,0.1991793062367863,22,0.6,0.0011294081640136216
CHFUSD,4528,2025-03-24 22:00:00,1.131772242153989,0.0011200465939043003,0.001283571897129596,30,0.8,0.001438986853291241
EURAUD,4528,2025-03-24 22:00:00,1.71959,3.0082284679933124e-05,0.0013080369076481297,8,0.26666666666666666,0.0005042434674519676
EURCAD,4528,2025-03-24 22:00:00,1.54403,0.001170484554215756,0.0010048497201758074,11,0.9666666666666667,0.00042680136309688197
EURCHF,4528,2025-03-24 22:00:00,0.95313,0.0004400833006772409,0.0006623096846624,25,0.8333333333333334,0.0004031318794131828
EURGBP,4528,2025-03-24 22:00:00,0.83549,0.0006661368433609205,0.0003951002892391292,21,0.8666666666666667,0.00045474814970369626
EURJPY,4528,2025-03-24 22:00:00,162.46,-0.000814919145161519,0.2373513831443673,15,0.16666666666666666,0.0009401451161150629
EURUSD,4528,2025-03-24 22:00:00,1.0787,-0.0008566686844141413,0.0006186900826729091,20,0.03333333333333333,0.0006274476010409018
GBPAUD,4528,2025-03-24 22:00:00,2.05799,-0.00040738985541999284,0.001587539925263068,9,0.3333333333333333,0.0007290840571280224
GBPJPY,4528,2025-03-24 22:00:00,194.435,-0.0007106506236218557,0.2129705582744359,20,0.13333333333333333,0.0008027787769468918
GBPUSD,4528,2025-03-24 22:00:00,1.291,0.0007333053718880933,0.0017713781163475638,28,0.6333333333333333,0.002127561954450997
JPYUSD,4528,2025-03-24 22:00:00,0.0066398417061737,-0.0004111655279025461,7.846315305447657e-06,30,0.4666666666666667,0.0013122078419127796
NZDJPY,4528,2025-03-24 22:00:00,86.036,0.00042663055873459754,0.09703357858918288,15,0.6666666666666666,0.0011174261347057816
NZDUSD,4528,2025-03-24 22:00:00,0.57127,-0.00031539892886134346,0.0007553001148802637,30,0.4666666666666667,0.0010446300653856179
AUDJPY,4532,2025-03-25 02:00:00,94.631,-0.0004288501604258199,0.1416153570751015,21,0.3,0.001151343731405833
AUDNZD,4532,2025-03-25 02:00:00,1.09634,-0.0008070620680572516,0.0008179873636186681,30,0.16666666666666666,0.0007264334645897717
AUDUSD,4532,2025-03-25 02:00:00,0.62812,0.0002811213310360827,0.000676335845664997,24,0.6,0.0009285664910281392
CADJPY,4532,2025-03-25 02:00:00,105.2,-0.0003156190589354013,0.20039399519217074,26,0.3333333333333333,0.0014388195279218584
CADUSD,4532,2025-03-25 02:00:00,0.6985484163907401,0.0003867419236898151,0.00042468375576350687,25,0.7333333333333333,0.0007447367859071537
CHFJPY,4532,2025-03-25 02:00:00,170.55,-0.0011931648355046898,0.2462951733577016,21,0.23333333333333334,0.0010466092711460644
CHFUSD,4532,2025-03-25 02:00:00,1.133260049183486,0.0006868671941757665,0.0010571151245290038,26,0.7333333333333333,0.0012237725809588556
EURAUD,4532,2025-03-25 02:00:00,1.71759,0.000875184134898177,0.0022008899862394895,28,0.7,0.00245351209216593
EURCAD,4532,2025-03-25 02:00:00,1.54564,9.793718916095706e-05,0.0015871352539121547,11,0.7333333333333333,0.0005836486034448266
EURCHF,4532,2025-03-25 02:00:00,0.95282,0.00039151223613331787,0.0007144590738856941,23,0.7333333333333333,0.0005106585393483418
EURGBP,4532,2025-03-25 02:00:00,0.83538,0.0001903387680675106,0.0004076516905025078,29,0.5,0.00046725084315573425
EURJPY,4532,2025-03-25 02:00:00,162.683,-0.00046512636142359565,0.2335722788736342,13,0.43333333333333335,0.0012101927125609247
EURUSD,4532,2025-03-25 02:00:00,1.07979,1.5802094644579157e-05,0.001122959032611973,25,0.4,0.0009012080310193893
GBPAUD,4532,2025-03-25 02:00:00,2.05512,0.000248056490915749,0.0009307866288731097,7,1.0,0.0003388693816554352
GBPJPY,4532,2025-03-25 02:00:00,194.651,0.00030250611440885145,0.23071340575488675,15,0.6,0.0009645383928287596
GBPUSD,4532,2025-03-25 02:00:00,1.29198,0.0012576285243024454,0.001022872778754761,23,0.9333333333333333,0.001415288820553529
JPYUSD,4532,2025-03-25 02:00:00,0.0066377261805196,2.0358667802256036e-05,6.575654416903798e-06,30,0.4666666666666667,0.001260126600568034
NZDJPY,4532,2025-03-25 02:00:00,86.225,-0.0008382025785327318,0.1488282932376651,20,0.36666666666666664,0.0012576464492381062
NZDUSD,4532,2025-03-25 02:00:00,0.57232,-0.00024706070270497094,0.0006847820063796355,30,0.43333333333333335,0.0010673321586362528
AUDJPY,4536,2025-03-25 06:00:00,94.752,5.793869394699058e-06,0.14123070578364996,23,0.5,0.0014314726373063874
AUDNZD,4536,2025-03-25 06:00:00,1.09834,-5.846581983881549e-05,0.0006700509595749191,29,0.36666666666666664,0.0006146385846369814
AUDUSD,4536,2025-03-25 06:00:00,0.62889,-2.1675850007119024e-06,0.0005940184362463602,28,0.5666666666666667,0.0008552117934954272
CADJPY,4536,2025-03-25 06:00:00,105.221,0.0004939811748283507,0.14117382813808257,23,0.8,0.0010769976987157711
CADUSD,4536,2025-03-25 06:00:00,0.6985191394244202,0.000574335052967001,0.0003858631628997317,29,0.7666666666666667,0.0007877353102049146
CHFJPY,4536,2025-03-25 06:00:00,170.607,-0.0003609743884305239,0.16942035540575695,17,0.26666666666666666,0.0008995546221984721
CHFUSD,4536,2025-03-25 06:00:00,1.132579790246223,0.0008613490682443103,0.0011883455678719469,27,0.7666666666666667,0.0015724206753873799
EURAUD,4536,2025-03-25 06:00:00,1.71741,0.0014786915379827459,0.0021997292458545217,26,0.9,0.002291358100229382
EURCAD,4536,2025-03-25 06:00:00,1.5464,-0.0003066297069995727,0.0013469921301539197,9,0.6333333333333333,0.0005388368625428289
EURCHF,4536,2025-03-25 06:00:00,0.95375,0.0003463500136628994,0.0006004912280641756,28,0.7,0.0005224672877159921
EURGBP,4536,2025-03-25 06:00:00,0.83593,0.00011059839146465578,0.000402464884784155,26,0.6,0.0004814852259233378
EURJPY,4536,2025-03-25 06:00:00,162.748,-0.0005134917982623222,0.20258490268969134,14,0.3333333333333333,0.0013083312814064726
EURUSD,4536,2025-03-25 06:00:00,1.08019,-0.00025604618454744266,0.0010004859953676294,28,0.3333333333333333,0.0008819063193816207
GBPAUD,4536,2025-03-25 06:00:00,2.05429,0.0005432409193066867,0.0005280410406341864,3,1.0,0.00011710779400625048
GBPJPY,4536,2025-03-25 06:00:00,194.675,-0.0001446309295206616,0.24784105680083485,25,0.5666666666666667,0.0011476660842162027
GBPUSD,4536,2025-03-25 06:00:00,1.29207,0.0010418587109157773,0.0012176140814052375,27,0.8666666666666667,0.0014202434502725938
JPYUSD,4536,2025-03-25 06:00:00,0.0066371975097234,-0.0005904342536672269,6.097991105370922e-06,29,0.36666666666666664,0.001139826410346277
NZDJPY,4536,2025-03-25 06:00:00,86.245,-0.00043403583763779174,0.14247794267926656,17,0.3,0.001291377329608354
NZDUSD,4536,2025-03-25 06:00:00,0.57244,0.0002661411626683208,0.0005555625435333672,29,0.6666666666666666,0.0008901439401969247
AUDJPY,4540,2025-03-25 10:00:00,94.632,0.0009110009179471579,0.14392090519707437,29,0.6666666666666666,0.00156556890189183
AUDNZD,4540,2025-03-25 10:00:00,1.09854,-0.0002532186199183384,0.0005765212453305817,29,0.3333333333333333,0.0005204146899024379
AUDUSD,4540,2025-03-25 10:00:00,0.62908,0.00040146301510302074,0.0007672299223764332,30,0.5666666666666667,0.0009524857680515667
CADJPY,4540,2025-03-25 10:00:00,105.048,-0.001321457788846403,0.26797163971020505,24,0.36666666666666664,0.0018153854134342682
CADUSD,4540,2025-03-25 10:00:00,0.6984752285760185,0.0001745750855208783,0.000521309256481973,30,0.6666666666666666,0.0009238647323946174
CHFJPY,4540,2025-03-25 10:00:00,170.376,-0.000820798113093546,0.2725547519391097,27,0.16666666666666666,0.0012507700260245029
CHFUSD,4540,2025-03-25 10:00:00,1.1328748966251656,0.0006349599714279286,0.0013294694585237767,30,0.6666666666666666,0.0018933007741520251
EURAUD,4540,2025-03-25 10:00:00,1.717,0.0017158475530376638,0.0028410456716199814,29,0.8666666666666667,0.0028555277022082057
EURCAD,4540,2025-03-25 10:00:00,1.54662,-4.199209387278913e-05,0.0012301840650723779,22,0.5666666666666667,0.0008892575364259237
EURCHF,4540,2025-03-25 10:00:00,0.95357,8.753492155855191e-05,0.0008056599860915622,26,0.6333333333333333,0.0007390124894599999
EURGBP,4540,2025-03-25 10:00:00,0.83588,0.00011673704735981616,0.0004961215544175149,29,0.6333333333333333,0.0005416366139689826
EURJPY,4540,2025-03-25 10:00:00,162.501,0.00022218513110416893,0.3756618591499737,20,0.5666666666666667,0.001705787196930254
EURUSD,4540,2025-03-25 10:00:00,1.08027,0.0005810849158927045,0.002010950944333384,30,0.5,0.0014019616831796125
GBPAUD,4540,2025-03-25 10:00:00,2.05392,0.0006780523601443988,0.0008552198675296721,6,0.9333333333333333,0.00029723431154269025
GBPJPY,4540,2025-03-25 10:00:00,194.391,-0.0005915338205547682,0.4110894617777881,28,0.4666666666666667,0.0018446520132263994
GBPUSD,4540,2025-03-25 10:00:00,1.29224,0.0012491617149819056,0.0014837418778240398,25,0.8666666666666667,0.001600858240194077
JPYUSD,4540,2025-03-25 10:00:00,0.0066477427589462,-0.00035377087291954545,9.190160376853157e-06,30,0.4,0.0012775573548879876
NZDJPY,4540,2025-03-25 10:00:00,86.12,0.0002032993267631067,0.15243473719501607,24,0.5333333333333333,0.0015532022248607642
NZDUSD,4540,2025-03-25 10:00:00,0.57251,3.0851710895341e-05,0.0006032243768011822,30,0.5666666666666667,0.0009838867631034875
AUDJPY,4544,2025-03-25 14:00:00,94.773,-0.00013146927017104737,0.148433914067186,24,0.43333333333333335,0.001503595344385107
AUDNZD,4544,2025-03-25 14:00:00,1.09992,-0.00020431913855434303,0.0006976282411195188,25,0.43333333333333335,0.0006610897864884805
AUDUSD,4544,2025-03-25 14:00:00,0.62976,-0.00012519992988935247,0.0008263510322713675,30,0.5,0.0012191970344910261
