time,open,high,low,close
2015-03-16 07:00:00+00:00,1.00568,1.00706,1.00478,1.00615
2015-03-16 08:00:00+00:00,1.00614,1.00716,1.00351,1.00405
2015-03-16 09:00:00+00:00,1.00402,1.00629,1.00313,1.00517
2015-03-16 10:00:00+00:00,1.00517,1.0058,1.00334,1.00386
2015-03-16 11:00:00+00:00,1.0039,1.00478,1.00326,1.00394
2015-03-16 12:00:00+00:00,1.00395,1.00521,1.00357,1.00487
2015-03-16 13:00:00+00:00,1.00486,1.00701,1.00392,1.00567
2015-03-16 14:00:00+00:00,1.00559,1.00621,1.0023,1.00278
2015-03-16 15:00:00+00:00,1.00278,1.00692,1.0026,1.00661
2015-03-16 16:00:00+00:00,1.00661,1.00741,1.00548,1.00739
2015-03-16 17:00:00+00:00,1.00738,1.00763,1.00433,1.00482
2015-03-16 18:00:00+00:00,1.00482,1.00736,1.00409,1.00655
2015-03-16 19:00:00+00:00,1.00658,1.00822,1.00649,1.00765
2015-03-16 20:00:00+00:00,1.00764,1.00815,1.0069,1.00797
2015-03-16 21:00:00+00:00,1.00786,1.00825,1.00731,1.00755
2015-03-16 22:00:00+00:00,1.00668,1.0082,1.00659,1.00797
2015-03-16 23:00:00+00:00,1.00814,1.00855,1.00734,1.00746
2015-03-17 00:00:00+00:00,1.0074,1.00775,1.00693,1.00764
2015-03-17 01:00:00+00:00,1.00766,1.0085,1.00765,1.00841
2015-03-17 02:00:00+00:00,1.0083,1.00866,1.00807,1.00849
2015-03-17 03:00:00+00:00,1.00845,1.00851,1.00783,1.00818
2015-03-17 04:00:00+00:00,1.00817,1.00818,1.00758,1.0078
2015-03-17 05:00:00+00:00,1.0078,1.00807,1.00772,1.00803
2015-03-17 06:00:00+00:00,1.00796,1.00848,1.00795,1.00836
2015-03-17 07:00:00+00:00,1.00844,1.00914,1.00684,1.00729
2015-03-17 08:00:00+00:00,1.00727,1.00866,1.00394,1.00415
2015-03-17 09:00:00+00:00,1.00415,1.00623,1.00413,1.00584
2015-03-17 10:00:00+00:00,1.0058,1.00619,1.00103,1.00128
2015-03-17 11:00:00+00:00,1.0013,1.00329,1.00097,1.00228
2015-03-17 12:00:00+00:00,1.0023,1.00343,1.00217,1.00224
2015-03-17 13:00:00+00:00,1.00225,1.0034,1.00104,1.00278
2015-03-17 14:00:00+00:00,1.00271,1.00396,1.0017,1.00206
2015-03-17 15:00:00+00:00,1.00205,1.00354,1.00199,1.0031
2015-03-17 16:00:00+00:00,1.0031,1.00494,1.00291,1.00415
2015-03-17 17:00:00+00:00,1.00411,1.00611,1.0032,1.00467
2015-03-17 18:00:00+00:00,1.00468,1.0055,1.00428,1.0055
2015-03-17 19:00:00+00:00,1.00556,1.00663,1.00472,1.00652
2015-03-17 20:00:00+00:00,1.00651,1.0069,1.00584,1.00653
2015-03-17 21:00:00+00:00,1.00653,1.00682,1.00591,1.00616
2015-03-17 22:00:00+00:00,1.0061,1.00624,1.00545,1.00575
2015-03-17 23:00:00+00:00,1.00587,1.00604,1.00578,1.00587
2015-03-18 00:00:00+00:00,1.00586,1.00591,1.00563,1.00567
2015-03-18 01:00:00+00:00,1.00572,1.00612,1.00509,1.00532
2015-03-18 02:00:00+00:00,1.00533,1.0057,1.00494,1.00509
2015-03-18 03:00:00+00:00,1.00507,1.00555,1.00503,1.00541
2015-03-18 04:00:00+00:00,1.0054,1.0058,1.00532,1.00543
2015-03-18 05:00:00+00:00,1.00554,1.00574,1.0054400000000001,1.00561
2015-03-18 06:00:00+00:00,1.00561,1.00622,1.00561,1.00595
2015-03-18 07:00:00+00:00,1.00593,1.00685,1.00573,1.00607
2015-03-18 08:00:00+00:00,1.00607,1.00689,1.00369,1.00429
2015-03-18 09:00:00+00:00,1.0043,1.00566,1.00393,1.00413
2015-03-18 10:00:00+00:00,1.00415,1.00505,1.00255,1.00265
2015-03-18 11:00:00+00:00,1.00268,1.00324,1.00122,1.00202
2015-03-18 12:00:00+00:00,1.00201,1.00388,1.00151,1.00375
2015-03-18 13:00:00+00:00,1.00383,1.00398,1.00259,1.00359
2015-03-18 14:00:00+00:00,1.00357,1.00357,1.00091,1.00114
2015-03-18 15:00:00+00:00,1.00114,1.00116,0.99849,0.9995
2015-03-18 16:00:00+00:00,0.99952,0.99975,0.99465,0.99531
2015-03-18 17:00:00+00:00,0.99532,0.9959,0.99242,0.99368
2015-03-18 18:00:00+00:00,0.99359,0.99494,0.99205,0.9924
2015-03-18 19:00:00+00:00,0.99246,0.99504,0.9805,0.98841
2015-03-18 20:00:00+00:00,0.98837,0.98884,0.97789,0.97853
2015-03-18 21:00:00+00:00,0.97852,0.97901,0.96267,0.97765
2015-03-18 22:00:00+00:00,0.9776,0.98238,0.97602,0.98218
2015-03-18 23:00:00+00:00,0.98235,0.98475,0.98173,0.98288
2015-03-19 00:00:00+00:00,0.98294,0.98316,0.98045,0.98106
2015-03-19 01:00:00+00:00,0.981,0.9819,0.97699,0.97967
2015-03-19 02:00:00+00:00,0.97959,0.98535,0.9795,0.98446
2015-03-19 03:00:00+00:00,0.98446,0.98814,0.9844,0.98768
2015-03-19 04:00:00+00:00,0.98743,0.99165,0.98643,0.99129
2015-03-19 05:00:00+00:00,0.9913,0.99244,0.98993,0.99226
2015-03-19 06:00:00+00:00,0.99225,0.99237,0.98948,0.99007
2015-03-19 07:00:00+00:00,0.99006,0.99183,0.98955,0.99154
2015-03-19 08:00:00+00:00,0.99156,0.99515,0.99006,0.99178
2015-03-19 09:00:00+00:00,0.99183,0.99778,0.98987,0.99044
2015-03-19 10:00:00+00:00,0.99046,0.99153,0.98774,0.9906
2015-03-19 11:00:00+00:00,0.99068,0.99244,0.98852,0.99205
2015-03-19 12:00:00+00:00,0.99205,0.99223,0.9885,0.98937
2015-03-19 13:00:00+00:00,0.98935,0.9938,0.98866,0.99347
2015-03-19 14:00:00+00:00,0.99344,0.99375,0.99013,0.99175
2015-03-19 15:00:00+00:00,0.99176,0.99317,0.9902,0.99106
2015-03-19 16:00:00+00:00,0.99106,0.99224,0.9874,0.99192
2015-03-19 17:00:00+00:00,0.99194,0.99275,0.99104,0.99246
2015-03-19 18:00:00+00:00,0.99245,0.99255,0.99038,0.99156
2015-03-19 19:00:00+00:00,0.99151,0.99375,0.99027,0.99037
2015-03-19 20:00:00+00:00,0.99037,0.99225,0.99014,0.99107
2015-03-19 21:00:00+00:00,0.9911,0.99149,0.98944,0.98953
2015-03-19 22:00:00+00:00,0.98936,0.99002,0.98936,0.98987
2015-03-19 23:00:00+00:00,0.98987,0.99035,0.98891,0.98898
2015-03-20 00:00:00+00:00,0.98901,0.98955,0.98893,0.98953
2015-03-20 01:00:00+00:00,0.98949,0.98975,0.98821,0.98822
2015-03-20 02:00:00+00:00,0.98822,0.98857,0.98733,0.98734
2015-03-20 03:00:00+00:00,0.98735,0.98955,0.98735,0.98878
2015-03-20 04:00:00+00:00,0.98878,0.98924,0.98847,0.98896
2015-03-20 05:00:00+00:00,0.98895,0.98927,0.98893,0.98915
2015-03-20 06:00:00+00:00,0.98915,0.98921,0.98871,0.98878
2015-03-20 07:00:00+00:00,0.98881,0.98927,0.98809,0.98925
2015-03-20 08:00:00+00:00,0.98918,0.98999,0.98753,0.98908
2015-03-20 09:00:00+00:00,0.98909,0.99019,0.98692,0.98698
2015-03-20 10:00:00+00:00,0.98698,0.98803,0.986,0.98798
2015-03-20 11:00:00+00:00,0.98802,0.98802,0.98558,0.98585
2015-03-20 12:00:00+00:00,0.98585,0.98627,0.98447,0.98512
2015-03-20 13:00:00+00:00,0.98511,0.98514,0.97945,0.98122
2015-03-20 14:00:00+00:00,0.98124,0.98181,0.97557,0.9762
2015-03-20 15:00:00+00:00,0.97621,0.97782,0.97484,0.97709
2015-03-20 16:00:00+00:00,0.9771,0.97918,0.97593,0.97626
2015-03-20 17:00:00+00:00,0.97626,0.97676,0.97309,0.97457
2015-03-20 18:00:00+00:00,0.97458,0.97469,0.97246,0.97466
2015-03-20 19:00:00+00:00,0.97465,0.97609,0.97427,0.976
2015-03-20 20:00:00+00:00,0.97593,0.97764,0.97555,0.97676
2015-03-20 21:00:00+00:00,0.97676,0.97684,0.9728,0.9737
2015-03-22 23:00:00+00:00,0.97423,0.97795,0.97407,0.97738
2015-03-23 00:00:00+00:00,0.97737,0.97837,0.97672,0.97736
2015-03-23 01:00:00+00:00,0.97737,0.97876,0.97693,0.9781
2015-03-23 02:00:00+00:00,0.9781,0.97929,0.97766,0.97813
2015-03-23 03:00:00+00:00,0.97809,0.9793,0.97801,0.97926
2015-03-23 04:00:00+00:00,0.97925,0.97938,0.97789,0.97789
2015-03-23 05:00:00+00:00,0.9779,0.97812,0.97669,0.97749
2015-03-23 06:00:00+00:00,0.97747,0.97796,0.9768,0.97697
2015-03-23 07:00:00+00:00,0.97699,0.97819,0.97629,0.97795
2015-03-23 08:00:00+00:00,0.97794,0.97876,0.97689,0.97876
2015-03-23 09:00:00+00:00,0.97875,0.98072,0.97832,0.98027
2015-03-23 10:00:00+00:00,0.98027,0.98062,0.97517,0.97695
2015-03-23 11:00:00+00:00,0.97695,0.97714,0.97191,0.9723
2015-03-23 12:00:00+00:00,0.97228,0.97335,0.97106,0.97167
2015-03-23 13:00:00+00:00,0.97165,0.97278,0.96848,0.96943
2015-03-23 14:00:00+00:00,0.96943,0.96947,0.96502,0.96745
2015-03-23 15:00:00+00:00,0.96756,0.96843,0.96527,0.9668
2015-03-23 16:00:00+00:00,0.96682,0.96913,0.96633,0.96644
2015-03-23 17:00:00+00:00,0.96643,0.9692,0.96472,0.96761
2015-03-23 18:00:00+00:00,0.96759,0.96824,0.96497,0.9672
2015-03-23 19:00:00+00:00,0.96721,0.9676,0.96533,0.96599
2015-03-23 20:00:00+00:00,0.96592,0.96657,0.96361,0.96395
2015-03-23 21:00:00+00:00,0.96388,0.96586,0.96376,0.96569
2015-03-23 22:00:00+00:00,0.96557,0.96607,0.96517,0.96573
2015-03-23 23:00:00+00:00,0.96548,0.96573,0.96417,0.9646
2015-03-24 00:00:00+00:00,0.96453,0.9663,0.96405,0.96621
2015-03-24 01:00:00+00:00,0.96591,0.96688,0.96536,0.96657
2015-03-24 02:00:00+00:00,0.96658,0.96832,0.96629,0.96695
2015-03-24 03:00:00+00:00,0.96695,0.96887,0.96695,0.96826
2015-03-24 04:00:00+00:00,0.96826,0.96898,0.9672,0.96873
2015-03-24 05:00:00+00:00,0.96874,0.96881,0.96718,0.96743
2015-03-24 06:00:00+00:00,0.96744,0.96767,0.96647,0.96674
2015-03-24 07:00:00+00:00,0.96674,0.96762,0.96479,0.96755
2015-03-24 08:00:00+00:00,0.96755,0.96805,0.96366,0.96372
2015-03-24 09:00:00+00:00,0.96372,0.96412,0.95884,0.95998
2015-03-24 10:00:00+00:00,0.95995,0.96091,0.95895,0.95931
2015-03-24 11:00:00+00:00,0.95933,0.95976,0.95637,0.95654
2015-03-24 12:00:00+00:00,0.95651,0.95746,0.95466,0.9566
2015-03-24 13:00:00+00:00,0.95659,0.95741,0.95315,0.95662
2015-03-24 14:00:00+00:00,0.95661,0.95992,0.95583,0.95739
2015-03-24 15:00:00+00:00,0.95737,0.95868,0.95398,0.95513
2015-03-24 16:00:00+00:00,0.95508,0.95868,0.95471,0.95826
2015-03-24 17:00:00+00:00,0.95825,0.95869,0.95494,0.95494
2015-03-24 18:00:00+00:00,0.95493,0.95761,0.95465,0.95665
2015-03-24 19:00:00+00:00,0.95667,0.95809,0.95598,0.95753
2015-03-24 20:00:00+00:00,0.95751,0.95817,0.95706,0.95768
2015-03-24 21:00:00+00:00,0.95766,0.95854,0.95744,0.95801
2015-03-24 22:00:00+00:00,0.95796,0.95845,0.95787,0.95812
2015-03-24 23:00:00+00:00,0.9584,0.95922,0.95803,0.95901
2015-03-25 00:00:00+00:00,0.95902,0.9598,0.959,0.95943
