idx,ts,last_close,p_up,gen_sd,trailing_sd,disp_ratio,gen_distinct
342464,2026-04-07 11:00:00,1.15731,0.13333333333333333,0.00037638305233315934,0.00042814696720635967,0.8790977892218702,10
342473,2026-04-07 13:15:00,1.15486,0.7,0.0002756806464862822,0.00043536040211134984,0.6332239798321686,12
342482,2026-04-07 15:30:00,1.15595,0.5333333333333333,0.0003267609351538742,0.00044687775120037565,0.7312087797527377,11
342484,2026-04-07 16:00:00,1.15632,0.13333333333333333,0.00025359608994279364,0.0004472934626055049,0.5669568440942213,10
342485,2026-04-07 16:15:00,1.15615,0.3333333333333333,0.0002564416348485261,0.000447444762659098,0.5731246764953319,8
342487,2026-04-07 16:45:00,1.1578,0.2,0.00030615895153300246,0.00046197384634927323,0.6627192295676677,11
342499,2026-04-07 19:45:00,1.15752,0.1,0.0001723607722429332,0.00042799294554058857,0.40271872244349277,9
342516,2026-04-08 00:00:00,1.15927,0.7333333333333333,0.00034680500336509813,0.00042680933393009104,0.8125525282488382,12
342521,2026-04-08 01:15:00,1.16689,0.16666666666666666,0.0008584974417834976,0.0005987252213022394,1.4338755262660365,10
342562,2026-04-08 11:30:00,1.16818,0.13333333333333333,0.0003497265736723094,0.0006510039024554023,0.537211178540159,3
342597,2026-04-08 20:15:00,1.16782,0.7333333333333333,0.0003403893513890078,0.0006812425853211935,0.49965953204249614,2
342620,2026-04-09 02:00:00,1.16587,0.0,0.00021719159317699238,0.000547168015755282,0.39693766251521945,4
342621,2026-04-09 02:15:00,1.16551,0.06666666666666667,0.00027984294221473753,0.0005435229171931387,0.5148687081308413,5
342625,2026-04-09 03:15:00,1.16541,0.1,0.00021394488789691293,0.000529456081724688,0.4040842957172078,4
342634,2026-04-09 05:30:00,1.16631,0.26666666666666666,0.00016571520191818796,0.0005093629223597159,0.3253381717508654,5
342666,2026-04-09 13:30:00,1.16804,0.26666666666666666,0.0003361359762768923,0.0004277558221262597,0.7858127438360752,8
342673,2026-04-09 15:15:00,1.16859,0.4,0.00026826348496534206,0.0004023093980381506,0.6668088945312256,6
342681,2026-04-09 17:15:00,1.16838,0.13333333333333333,0.00021381249440641535,0.00039135469082562956,0.5463394189944201,4
342682,2026-04-09 17:30:00,1.16945,0.3,0.0004889979142376897,0.00040604171019907695,1.204304636580169,5
342692,2026-04-09 20:00:00,1.17138,0.4,0.000469071903563368,0.00040930297533714206,1.1460261269222252,2
342699,2026-04-09 21:45:00,1.17067,0.5,0.00017248892966159255,0.0003786401597485823,0.45554842829172026,4
342702,2026-04-09 22:30:00,1.16975,0.9333333333333333,0.0002034419753423878,0.00037759734793512355,0.5387802018602682,5
342706,2026-04-09 23:30:00,1.16946,0.26666666666666666,0.00018358623977261025,0.0003696813486792007,0.49660671394033823,3
342709,2026-04-10 00:15:00,1.17008,0.1,0.0002963453932461164,0.0003701811974796329,0.8005414517640949,6
342713,2026-04-10 01:15:00,1.16937,0.13333333333333333,0.00017798893694612373,0.00037359301061154926,0.476424697171841,4
342717,2026-04-10 02:15:00,1.16877,0.3,0.00023391949088336116,0.0003755069491097519,0.6229431743884771,2
342732,2026-04-10 06:00:00,1.16951,0.03333333333333333,0.0002445934043301127,0.0003715171288691309,0.6583637343307317,3
342740,2026-04-10 08:00:00,1.16896,0.13333333333333333,0.00017400612762669292,0.00035893015197179537,0.48479105661863225,3
342777,2026-04-10 17:15:00,1.17346,0.0,0.000269230867184187,0.0004002570340376489,0.6726449363507317,6
342781,2026-04-10 18:15:00,1.17244,0.16666666666666666,0.00022848401193987174,0.00037249901307707765,0.6133815229534413,4
342794,2026-04-10 21:30:00,1.1728,0.0,0.00014553070068359374,0.00035695377623372353,0.4077018100749948,2
342810,2026-04-13 01:30:00,1.1668,0.43333333333333335,0.0003308057188391035,0.0006846438566793132,0.48317926993983495,2
342817,2026-04-13 03:15:00,1.16877,0.7666666666666667,0.0003221949237306523,0.000688702498555938,0.4678288875185239,3
342823,2026-04-13 04:45:00,1.16862,0.7333333333333333,0.00032578692761097545,0.0006908434459924533,0.4715785168128154,2
342837,2026-04-13 08:15:00,1.16883,0.7666666666666667,0.00031563391735813347,0.0006879586123754819,0.4587978283581152,3
342847,2026-04-13 10:45:00,1.16867,0.3333333333333333,0.0003820077633374303,0.0007013116546407945,0.5447047126759803,3
342868,2026-04-13 16:00:00,1.1705,0.36666666666666664,0.00030207821125363866,0.0006961176317028895,0.4339470766092718,5
342871,2026-04-13 16:45:00,1.17176,0.3,0.00023707613038672276,0.0006914074639427883,0.3428891684720662,4
342875,2026-04-13 17:45:00,1.17089,0.2,0.00020289209903810165,0.0006906902896499334,0.2937526443884634,4
342880,2026-04-13 19:00:00,1.17247,0.43333333333333335,0.0002268382072039567,0.0006948838352820349,0.3264404720421926,2
342883,2026-04-13 19:45:00,1.17353,0.03333333333333333,0.00022279241373991869,0.0006923101748686866,0.3218101103052207,5
342884,2026-04-13 20:00:00,1.17329,0.0,0.00021306829047766033,0.0006922951422797067,0.3077708876824312,2
342909,2026-04-14 02:15:00,1.17635,0.3333333333333333,0.00028820079384547564,0.0003987716318981273,0.7227214044129929,6
342917,2026-04-14 04:15:00,1.17591,0.13333333333333333,0.0001912587111891017,0.00039528459782055286,0.48385065404427247,4
342919,2026-04-14 04:45:00,1.17594,0.03333333333333333,0.00017390283978238063,0.00039326165476597934,0.4422064487468682,3
342941,2026-04-14 10:15:00,1.17768,0.16666666666666666,0.000254157117322375,0.0004090615278138416,0.6213175770419517,6
342947,2026-04-14 11:45:00,1.17897,0.43333333333333335,0.00042378575481280865,0.0004106225225619008,1.0320567711892217,2
342958,2026-04-14 14:30:00,1.17973,0.7,0.0004793524801418344,0.00041695768227150424,1.149642998614189,3
342967,2026-04-14 16:45:00,1.18066,0.06666666666666667,0.0004257146522413214,0.0004160166708455159,1.0233115210890351,3
342976,2026-04-14 19:00:00,1.17936,0.23333333333333334,0.000351809188153529,0.00041877240782818624,0.8400963902518361,5
342979,2026-04-14 19:45:00,1.17985,0.16666666666666666,0.000298625407491103,0.0004013469058594866,0.7440580782642264,3
343009,2026-04-15 03:15:00,1.17947,0.0,7.70491387231988e-05,0.0003452885772974418,0.2231441865996812,3
343013,2026-04-15 04:15:00,1.17859,0.5333333333333333,0.0002673555089070195,0.0003499370124207838,0.7640103773462417,8
343029,2026-04-15 08:15:00,1.1793,0.03333333333333333,0.00019140024276616816,0.0003468824820915759,0.5517725819190809,7
343031,2026-04-15 08:45:00,1.17857,0.4666666666666667,0.0002573686882598092,0.0003496097785319986,0.7361598675543141,8
343038,2026-04-15 10:30:00,1.17915,0.16666666666666666,0.0002576974716181804,0.0003234913419261865,0.796613195530226,7
343050,2026-04-15 13:30:00,1.17762,0.9,0.0001579885341781397,0.00030712027776392175,0.5144190912056379,5
343072,2026-04-15 19:00:00,1.18006,0.06666666666666667,0.0001950609448151867,0.00032371545333062095,0.6025691477137012,6
343083,2026-04-15 21:45:00,1.18013,0.06666666666666667,0.00015498349303594893,0.00032694065956697917,0.4740416601630976,4
343084,2026-04-15 22:00:00,1.17995,0.2,0.0001494619877532578,0.0003274763053072961,0.4564055027218112,5
343093,2026-04-16 00:15:00,1.18018,0.0,0.00022863516899995456,0.00033666892446066057,0.6791098090393263,6
343131,2026-04-16 09:45:00,1.1796,0.4,0.00018134773854943263,0.00034875697177944156,0.5199831206933385,4
343133,2026-04-16 10:15:00,1.17841,0.7333333333333333,0.00033480753061349364,0.00035854545226892553,0.9337938286339569,5
343149,2026-04-16 14:15:00,1.17794,0.3333333333333333,0.0003520456873837234,0.00035473087902094066,0.9924303414334033,4
343165,2026-04-16 18:15:00,1.17849,0.1,0.0002604652838668322,0.0003231976938520569,0.8059008118605563,3
343190,2026-04-17 00:30:00,1.17855,0.23333333333333334,0.00017618238952540405,0.00034047204308313995,0.5174650697601684,3
343196,2026-04-17 02:00:00,1.17807,0.8,0.00025892250277962314,0.00033266130604003976,0.7783366988538749,3
343208,2026-04-17 05:00:00,1.17767,0.6666666666666666,0.00017729774273582757,0.0003303997016659139,0.5366159286520891,2
343214,2026-04-17 06:30:00,1.17823,0.26666666666666666,0.00021485176384601572,0.00030715389622753463,0.6994922300671615,3
343219,2026-04-17 07:45:00,1.17816,0.9,0.00023489657249341114,0.0003083928871415532,0.7616796050992997,3
343221,2026-04-17 08:15:00,1.17778,0.6333333333333333,0.00021928945835143112,0.00030758755015458265,0.7129334663942801,3
343252,2026-04-17 16:00:00,1.18334,0.06666666666666667,0.00046510617907785526,0.0004400596837390692,1.0569161326617624,12
343290,2026-04-20 01:30:00,1.17415,0.4,0.00032544978024249855,0.000567054603521709,0.5739302321527474,10
343293,2026-04-20 02:15:00,1.17484,0.03333333333333333,0.00022133953001051085,0.0005763280710719911,0.38405127412727147,5
343299,2026-04-20 03:45:00,1.17571,0.26666666666666666,0.0002908416615081709,0.0005810446246468843,0.500549612148848,12
343301,2026-04-20 04:15:00,1.17578,0.3,0.00024462618181246684,0.0005808342023111522,0.42116352797251577,10
343305,2026-04-20 05:15:00,1.1756,0.23333333333333334,0.00016629517689870118,0.0005809949984690902,0.2862247994163212,7
343314,2026-04-20 07:30:00,1.1754,0.06666666666666667,0.00018544030670359255,0.0005800687784881712,0.3196867571237056,6
343316,2026-04-20 08:00:00,1.1753,0.5333333333333333,0.00027517937947290147,0.0005869377730159486,0.4688391037756981,11
343344,2026-04-20 15:00:00,1.17645,0.5333333333333333,0.0002736518932845845,0.0006098127789283763,0.44874739057694535,14
343352,2026-04-20 17:00:00,1.17716,0.43333333333333335,0.0004565122816663341,0.0005072859416837125,0.8999111628269107,22
343355,2026-04-20 17:45:00,1.17852,0.4,0.0003195876675608469,0.0005046237995411612,0.6333186580804118,12
343360,2026-04-20 19:00:00,1.17853,0.26666666666666666,0.00021354493162304252,0.000498988038274042,0.42795601345811135,8
343382,2026-04-21 00:30:00,1.17862,0.36666666666666664,0.00018390438628144792,0.0003793264050648566,0.48481830904970685,12
343385,2026-04-21 01:15:00,1.17858,0.7,0.00012606167960541777,0.00037869884475513413,0.33288107780452564,11
343388,2026-04-21 02:00:00,1.17837,0.6333333333333333,0.00012966447396494735,0.0003728540749516338,0.3477619869965677,12
343391,2026-04-21 02:45:00,1.17837,0.3333333333333333,0.0001303252079443616,0.0003717097331271482,0.35061015714587745,16
343402,2026-04-21 05:30:00,1.17764,0.3,0.000115008073021648,0.0003528839019569687,0.3259090947018385,9
343412,2026-04-21 08:00:00,1.17777,0.4666666666666667,0.0001789053771863064,0.0003553051804404602,0.5035259462429544,15
343419,2026-04-21 09:45:00,1.17713,0.5333333333333333,0.00017728223348669638,0.0003205684739890345,0.5530245419353388,10
343421,2026-04-21 10:15:00,1.17571,0.6666666666666666,0.0004503301392074532,0.0003351697196120165,1.3435883758495348,12
343436,2026-04-21 14:00:00,1.17667,0.13333333333333333,0.00019310910587851083,0.00033223482905096323,0.5812428107857674,16
343441,2026-04-21 15:15:00,1.17614,0.26666666666666666,0.000252722072802299,0.0003380310236678599,0.7476298182932962,12
343448,2026-04-21 17:00:00,1.1752,0.8666666666666667,0.0004889260944209894,0.0003723001028676291,1.3132580159260028,12
343452,2026-04-21 18:00:00,1.1751,0.5666666666666667,0.0004246957324566014,0.00038685291525728297,1.0978222360665175,10
343454,2026-04-21 18:30:00,1.17453,0.6333333333333333,0.00032922388397402225,0.00037643584921826407,0.874581644276745,11
343455,2026-04-21 18:45:00,1.17431,0.26666666666666666,0.00029964758082531905,0.0003766762962273813,0.7955042136350312,12
343472,2026-04-21 23:00:00,1.17392,0.43333333333333335,0.0004146303744705337,0.0006178195280896045,0.6711189200390546,11
343473,2026-04-21 23:15:00,1.17401,0.8,0.000294451870214275,0.0006179404031149529,0.4765052887462666,9
343474,2026-04-21 23:30:00,1.17343,0.4,0.00035931506735308814,0.0006202427190278856,0.5793136401766187,13
343486,2026-04-22 02:30:00,1.17465,0.5666666666666667,0.00027332084937543415,0.0006252422120198506,0.4371439485706966,9
343499,2026-04-22 05:45:00,1.17397,0.36666666666666664,0.00022683712200682348,0.0006271264814308848,0.3617087281807331,5
343513,2026-04-22 09:15:00,1.17506,0.26666666666666666,0.00015912032153559774,0.0006485908689569841,0.24533234917642813,11
343516,2026-04-22 10:00:00,1.1755,0.3333333333333333,0.00022259225096907367,0.0006507550338414672,0.3420522921737401,9
343521,2026-04-22 11:15:00,1.17552,0.23333333333333334,0.0001813331592373871,0.0006429211914396831,0.28204570272653584,12
343548,2026-04-22 18:00:00,1.17128,1.0,0.0001513719957707326,0.0006240117255379367,0.24257876827593355,10
343566,2026-04-22 22:30:00,1.17063,0.16666666666666666,0.00016263608714151738,0.00040841360567278704,0.39821417524424546,5
343572,2026-04-23 00:00:00,1.17077,0.3333333333333333,0.0002466542501905652,0.00035107862131880625,0.7025612931485916,7
343588,2026-04-23 04:00:00,1.17086,0.13333333333333333,0.00019789912324540026,0.00035943660638958,0.5505814369694575,3
343589,2026-04-23 04:15:00,1.17041,0.7333333333333333,0.0002674412192910434,0.0003614291034726726,0.7399548534454542,5
343610,2026-04-23 09:30:00,1.17011,0.9,0.00021768799570090412,0.0003270652478627931,0.6655797187973522,3
343626,2026-04-23 13:30:00,1.16812,0.4666666666666667,0.0003095536972902326,0.000332569587235575,0.9307937621817501,7
343636,2026-04-23 16:00:00,1.16909,0.3,0.0002864229781785756,0.00037625043706104546,0.7612562005664977,4
343637,2026-04-23 16:15:00,1.16975,0.1,0.00034031006002601343,0.00037643560527923173,0.9040326027969082,4
343644,2026-04-23 18:00:00,1.1703,0.23333333333333334,0.00018726285148840414,0.00036656283138935674,0.5108615371030261,3
343647,2026-04-23 18:45:00,1.17036,0.3,0.00025796585880347725,0.00036280682598360955,0.7110281293746422,4
343648,2026-04-23 19:00:00,1.17018,0.4,0.00032226132996037,0.00036303510898826296,0.8876864027241752,4
343650,2026-04-23 19:30:00,1.16822,0.5666666666666667,0.0004445368864607581,0.0004042438881542709,1.0996749721819177,8
343656,2026-04-23 21:00:00,1.16889,0.5,0.0003405621891981875,0.0004710059960352771,0.723052768043064,4
343691,2026-04-24 05:45:00,1.16761,0.0,0.00028427969425807466,0.00045391511849966575,0.6262838197540318,3
343697,2026-04-24 07:15:00,1.16782,0.13333333333333333,0.00021681785437845374,0.0004540601449624664,0.4775091070729768,3
343705,2026-04-24 09:15:00,1.16807,0.26666666666666666,0.00027139752142328665,0.00045441650247168207,0.5972439820012905,3
343713,2026-04-24 11:15:00,1.16877,0.3333333333333333,0.00029329396985116246,0.0004600534519544867,0.6375215066969614,4
343730,2026-04-24 15:30:00,1.17019,0.5333333333333333,0.00027201311479003245,0.0004441705767780858,0.6124068747712981,9
