DATE,us10y,de10y,yield_differential
1971-01-11 00:00:00+00:00,6.39,7.7,-1.3100000000000005
1971-01-12 00:00:00+00:00,6.35,7.7,-1.3500000000000003
1971-01-13 00:00:00+00:00,6.29,7.7,-1.41
1971-01-14 00:00:00+00:00,6.22,7.7,-1.4800000000000004
1971-01-15 00:00:00+00:00,6.22,7.7,-1.4800000000000004
1971-01-18 00:00:00+00:00,6.16,7.7,-1.54
1971-01-19 00:00:00+00:00,6.17,7.7,-1.5300000000000002
1971-01-20 00:00:00+00:00,6.15,7.7,-1.5499999999999998
1971-01-21 00:00:00+00:00,6.09,7.7,-1.6100000000000003
1971-01-22 00:00:00+00:00,6.06,7.7,-1.6400000000000006
1971-01-25 00:00:00+00:00,6.05,7.7,-1.6500000000000004
1971-01-26 00:00:00+00:00,6.07,7.7,-1.63
1971-01-27 00:00:00+00:00,6.09,7.7,-1.6100000000000003
1971-01-28 00:00:00+00:00,6.08,7.7,-1.62
1971-01-29 00:00:00+00:00,6.09,7.7,-1.6100000000000003
1971-02-01 00:00:00+00:00,6.09,7.7,-1.6100000000000003
1971-02-02 00:00:00+00:00,6.11,7.7,-1.5899999999999999
1971-02-03 00:00:00+00:00,6.11,7.7,-1.59
1971-02-04 00:00:00+00:00,6.1,7.7,-1.6000000000000003
1971-02-05 00:00:00+00:00,6.1,7.7,-1.6000000000000003
1971-02-08 00:00:00+00:00,6.09,7.7,-1.6100000000000003
1971-02-09 00:00:00+00:00,6.07,7.7,-1.63
1971-02-10 00:00:00+00:00,6.08,7.7,-1.62
1971-02-11 00:00:00+00:00,6.08,7.7,-1.62
1971-02-12 00:00:00+00:00,6.08,7.7,-1.62
1971-02-15 00:00:00+00:00,6.08,7.7,-1.62
1971-02-16 00:00:00+00:00,6.11,7.7,-1.5899999999999999
1971-02-17 00:00:00+00:00,6.11,7.7,-1.59
1971-02-18 00:00:00+00:00,6.11,7.7,-1.59
1971-02-19 00:00:00+00:00,6.12,7.7,-1.58
1971-02-22 00:00:00+00:00,6.15,7.7,-1.5499999999999998
1971-02-23 00:00:00+00:00,6.18,7.7,-1.5200000000000005
1971-02-24 00:00:00+00:00,6.16,7.7,-1.54
1971-02-25 00:00:00+00:00,6.11,7.7,-1.59
1971-02-26 00:00:00+00:00,6.14,7.7,-1.5600000000000005
1971-03-01 00:00:00+00:00,6.12,7.9,-1.7800000000000002
1971-03-02 00:00:00+00:00,6.09,7.9,-1.8100000000000005
1971-03-03 00:00:00+00:00,6.05,7.9,-1.8500000000000005
1971-03-04 00:00:00+00:00,6.05,7.9,-1.8500000000000003
1971-03-05 00:00:00+00:00,6.03,7.9,-1.87
1971-03-08 00:00:00+00:00,5.99,7.9,-1.91
1971-03-09 00:00:00+00:00,5.9,7.9,-2.0
1971-03-10 00:00:00+00:00,5.8,7.9,-2.1000000000000005
1971-03-11 00:00:00+00:00,5.69,7.9,-2.21
1971-03-12 00:00:00+00:00,5.72,7.9,-2.1800000000000006
1971-03-15 00:00:00+00:00,5.7,7.9,-2.2
1971-03-16 00:00:00+00:00,5.68,7.9,-2.2200000000000006
1971-03-17 00:00:00+00:00,5.61,7.9,-2.29
1971-03-18 00:00:00+00:00,5.55,7.9,-2.3500000000000005
1971-03-19 00:00:00+00:00,5.51,7.9,-2.390000000000001
1971-03-22 00:00:00+00:00,5.42,7.9,-2.4800000000000004
1971-03-23 00:00:00+00:00,5.38,7.9,-2.5200000000000005
1971-03-24 00:00:00+00:00,5.41,7.9,-2.49
1971-03-25 00:00:00+00:00,5.43,7.9,-2.4700000000000006
1971-03-26 00:00:00+00:00,5.48,7.9,-2.42
1971-03-29 00:00:00+00:00,5.54,7.9,-2.3600000000000003
1971-03-30 00:00:00+00:00,5.5,7.9,-2.4000000000000004
1971-03-31 00:00:00+00:00,5.53,7.9,-2.37
1971-04-01 00:00:00+00:00,5.58,7.9,-2.3200000000000003
1971-04-02 00:00:00+00:00,5.6,7.9,-2.3000000000000007
1971-04-05 00:00:00+00:00,5.63,7.9,-2.2700000000000005
1971-04-06 00:00:00+00:00,5.6,7.9,-2.3000000000000007
1971-04-07 00:00:00+00:00,5.58,7.9,-2.3200000000000003
1971-04-08 00:00:00+00:00,5.62,7.9,-2.2800000000000002
1971-04-09 00:00:00+00:00,5.62,7.9,-2.2800000000000002
1971-04-12 00:00:00+00:00,5.73,7.9,-2.17
1971-04-13 00:00:00+00:00,5.72,7.9,-2.1800000000000006
1971-04-14 00:00:00+00:00,5.77,7.9,-2.130000000000001
1971-04-15 00:00:00+00:00,5.8,7.9,-2.1000000000000005
1971-04-16 00:00:00+00:00,5.82,7.9,-2.08
1971-04-19 00:00:00+00:00,5.88,7.9,-2.0200000000000005
1971-04-20 00:00:00+00:00,5.97,7.9,-1.9300000000000006
1971-04-21 00:00:00+00:00,6.04,7.9,-1.8600000000000003
1971-04-22 00:00:00+00:00,6.02,7.9,-1.8800000000000008
1971-04-23 00:00:00+00:00,6.01,7.9,-1.8900000000000006
1971-04-26 00:00:00+00:00,6.0,7.9,-1.9000000000000004
1971-04-27 00:00:00+00:00,6.0,7.9,-1.9000000000000004
1971-04-28 00:00:00+00:00,5.99,7.9,-1.9100000000000001
1971-04-29 00:00:00+00:00,6.07,7.9,-1.83
1971-04-30 00:00:00+00:00,6.08,7.9,-1.8200000000000005
1971-05-01 00:00:00+00:00,6.08,8.0,-1.92
1971-05-03 00:00:00+00:00,6.15,8.0,-1.85
1971-05-04 00:00:00+00:00,6.25,8.0,-1.75
1971-05-05 00:00:00+00:00,6.26,8.0,-1.7400000000000002
1971-05-06 00:00:00+00:00,6.28,8.0,-1.7199999999999998
1971-05-07 00:00:00+00:00,6.25,8.0,-1.75
1971-05-10 00:00:00+00:00,6.22,8.0,-1.7800000000000002
1971-05-11 00:00:00+00:00,6.26,8.0,-1.7400000000000002
1971-05-12 00:00:00+00:00,6.35,8.0,-1.6500000000000004
1971-05-13 00:00:00+00:00,6.47,8.0,-1.5300000000000002
1971-05-14 00:00:00+00:00,6.49,8.0,-1.5099999999999998
1971-05-17 00:00:00+00:00,6.57,8.0,-1.4299999999999997
1971-05-18 00:00:00+00:00,6.65,8.0,-1.3499999999999996
1971-05-19 00:00:00+00:00,6.6,8.0,-1.4000000000000004
1971-05-20 00:00:00+00:00,6.49,8.0,-1.5099999999999998
1971-05-21 00:00:00+00:00,6.53,8.0,-1.4699999999999998
1971-05-24 00:00:00+00:00,6.49,8.0,-1.5099999999999998
1971-05-25 00:00:00+00:00,6.44,8.0,-1.5599999999999996
1971-05-26 00:00:00+00:00,6.37,8.0,-1.63
1971-05-27 00:00:00+00:00,6.35,8.0,-1.6500000000000004
1971-05-28 00:00:00+00:00,6.38,8.0,-1.62
1971-05-31 00:00:00+00:00,6.38,8.0,-1.62
1971-06-01 00:00:00+00:00,6.36,8.2,-1.839999999999999
1971-06-02 00:00:00+00:00,6.24,8.2,-1.959999999999999
1971-06-03 00:00:00+00:00,6.19,8.2,-2.009999999999999
1971-06-04 00:00:00+00:00,6.26,8.2,-1.9399999999999995
1971-06-07 00:00:00+00:00,6.34,8.2,-1.86
1971-06-08 00:00:00+00:00,6.38,8.2,-1.8199999999999994
1971-06-09 00:00:00+00:00,6.44,8.2,-1.759999999999999
1971-06-10 00:00:00+00:00,6.48,8.2,-1.7199999999999989
1971-06-11 00:00:00+00:00,6.5,8.2,-1.6999999999999993
1971-06-14 00:00:00+00:00,6.63,8.2,-1.5699999999999994
1971-06-15 00:00:00+00:00,6.73,8.2,-1.4699999999999989
1971-06-16 00:00:00+00:00,6.68,8.2,-1.5199999999999996
1971-06-17 00:00:00+00:00,6.68,8.2,-1.5199999999999996
1971-06-18 00:00:00+00:00,6.58,8.2,-1.6199999999999992
1971-06-21 00:00:00+00:00,6.53,8.2,-1.669999999999999
1971-06-22 00:00:00+00:00,6.62,8.2,-1.5799999999999992
1971-06-23 00:00:00+00:00,6.61,8.2,-1.589999999999999
1971-06-24 00:00:00+00:00,6.61,8.2,-1.589999999999999
1971-06-25 00:00:00+00:00,6.62,8.2,-1.5799999999999992
1971-06-28 00:00:00+00:00,6.64,8.2,-1.5599999999999996
1971-06-29 00:00:00+00:00,6.67,8.2,-1.5299999999999994
1971-06-30 00:00:00+00:00,6.7,8.2,-1.4999999999999991
1971-07-01 00:00:00+00:00,6.69,8.3,-1.6100000000000003
1971-07-02 00:00:00+00:00,6.69,8.3,-1.6100000000000003
1971-07-05 00:00:00+00:00,6.69,8.3,-1.6100000000000003
1971-07-06 00:00:00+00:00,6.68,8.3,-1.620000000000001
1971-07-07 00:00:00+00:00,6.66,8.3,-1.6400000000000006
1971-07-08 00:00:00+00:00,6.67,8.3,-1.6300000000000008
1971-07-09 00:00:00+00:00,6.68,8.3,-1.620000000000001
1971-07-12 00:00:00+00:00,6.6,8.3,-1.700000000000001
1971-07-13 00:00:00+00:00,6.61,8.3,-1.6900000000000004
1971-07-14 00:00:00+00:00,6.6,8.3,-1.700000000000001
1971-07-15 00:00:00+00:00,6.59,8.3,-1.7100000000000009
1971-07-16 00:00:00+00:00,6.66,8.3,-1.6400000000000006
1971-07-19 00:00:00+00:00,6.71,8.3,-1.5900000000000007
1971-07-20 00:00:00+00:00,6.7,8.3,-1.6000000000000005
1971-07-21 00:00:00+00:00,6.7,8.3,-1.6000000000000005
1971-07-22 00:00:00+00:00,6.79,8.3,-1.5100000000000007
1971-07-23 00:00:00+00:00,6.84,8.3,-1.4600000000000009
1971-07-26 00:00:00+00:00,6.86,8.3,-1.4400000000000004
1971-07-27 00:00:00+00:00,6.91,8.3,-1.3900000000000006
1971-07-28 00:00:00+00:00,6.95,8.3,-1.3500000000000003
1971-07-29 00:00:00+00:00,6.88,8.3,-1.4200000000000008
1971-07-30 00:00:00+00:00,6.85,8.3,-1.450000000000001
1971-08-01 00:00:00+00:00,6.85,8.3,-1.450000000000001
1971-08-02 00:00:00+00:00,6.86,8.3,-1.4400000000000004
1971-08-03 00:00:00+00:00,6.91,8.3,-1.3900000000000006
1971-08-04 00:00:00+00:00,6.89,8.3,-1.410000000000001
1971-08-05 00:00:00+00:00,6.86,8.3,-1.4400000000000004
1971-08-06 00:00:00+00:00,6.86,8.3,-1.4400000000000004
1971-08-09 00:00:00+00:00,6.88,8.3,-1.4200000000000008
1971-08-10 00:00:00+00:00,6.89,8.3,-1.410000000000001
1971-08-11 00:00:00+00:00,6.86,8.3,-1.4400000000000004
1971-08-12 00:00:00+00:00,6.8,8.3,-1.5000000000000009
1971-08-13 00:00:00+00:00,6.68,8.3,-1.620000000000001
1971-08-16 00:00:00+00:00,6.41,8.3,-1.8900000000000006
1971-08-17 00:00:00+00:00,6.3,8.3,-2.000000000000001
1971-08-18 00:00:00+00:00,6.35,8.3,-1.950000000000001
1971-08-19 00:00:00+00:00,6.34,8.3,-1.9600000000000009
1971-08-20 00:00:00+00:00,6.37,8.3,-1.9300000000000006
1971-08-23 00:00:00+00:00,6.48,8.3,-1.8200000000000005
1971-08-24 00:00:00+00:00,6.38,8.3,-1.9200000000000008
1971-08-25 00:00:00+00:00,6.4,8.3,-1.9000000000000004
1971-08-26 00:00:00+00:00,6.37,8.3,-1.9300000000000006
1971-08-27 00:00:00+00:00,6.33,8.3,-1.9700000000000006
1971-08-30 00:00:00+00:00,6.32,8.3,-1.9800000000000004
1971-08-31 00:00:00+00:00,6.28,8.3,-2.0200000000000005
1971-09-01 00:00:00+00:00,6.22,8.1,-1.88
1971-09-02 00:00:00+00:00,6.17,8.1,-1.93
1971-09-03 00:00:00+00:00,6.12,8.1,-1.9799999999999995
1971-09-06 00:00:00+00:00,6.12,8.1,-1.9799999999999995
1971-09-07 00:00:00+00:00,6.07,8.1,-2.03
1971-09-08 00:00:00+00:00,6.08,8.1,-2.02
1971-09-09 00:00:00+00:00,6.13,8.1,-1.97
1971-09-10 00:00:00+00:00,6.12,8.1,-1.9799999999999995
1971-09-13 00:00:00+00:00,6.2,8.1,-1.9
1971-09-14 00:00:00+00:00,6.18,8.1,-1.92
1971-09-15 00:00:00+00:00,6.17,8.1,-1.9299999999999997
1971-09-16 00:00:00+00:00,6.14,8.1,-1.96
1971-09-17 00:00:00+00:00,6.13,8.1,-1.9699999999999998
1971-09-20 00:00:00+00:00,6.15,8.1,-1.9499999999999995
1971-09-21 00:00:00+00:00,6.17,8.1,-1.9299999999999997
1971-09-22 00:00:00+00:00,6.19,8.1,-1.9099999999999993
1971-09-23 00:00:00+00:00,6.2,8.1,-1.8999999999999995
1971-09-24 00:00:00+00:00,6.16,8.1,-1.9399999999999995
1971-09-27 00:00:00+00:00,6.13,8.1,-1.9699999999999998
1971-09-28 00:00:00+00:00,6.12,8.1,-1.9799999999999995
1971-09-29 00:00:00+00:00,6.08,8.1,-2.0199999999999996
1971-09-30 00:00:00+00:00,6.0,8.1,-2.1
1971-10-01 00:00:00+00:00,6.0,8.0,-2.0
1971-10-04 00:00:00+00:00,5.98,8.0,-2.02
1971-10-05 00:00:00+00:00,6.01,8.0,-1.9900000000000002
1971-10-06 00:00:00+00:00,5.98,8.0,-2.0199999999999996
1971-10-07 00:00:00+00:00,5.97,8.0,-2.0300000000000002
1971-10-08 00:00:00+00:00,5.94,8.0,-2.0599999999999996
1971-10-11 00:00:00+00:00,5.94,8.0,-2.0599999999999996
1971-10-12 00:00:00+00:00,5.88,8.0,-2.12
1971-10-13 00:00:00+00:00,5.86,8.0,-2.14
1971-10-14 00:00:00+00:00,5.88,8.0,-2.12
1971-10-15 00:00:00+00:00,5.9,8.0,-2.0999999999999996
1971-10-18 00:00:00+00:00,5.95,8.0,-2.05
1971-10-19 00:00:00+00:00,5.96,8.0,-2.04
1971-10-20 00:00:00+00:00,5.92,8.0,-2.08
1971-10-21 00:00:00+00:00,5.88,8.0,-2.12
1971-10-22 00:00:00+00:00,5.9,8.0,-2.1
1971-10-25 00:00:00+00:00,5.9,8.0,-2.1
1971-10-26 00:00:00+00:00,5.89,8.0,-2.1100000000000003
1971-10-27 00:00:00+00:00,5.92,8.0,-2.08
1971-10-28 00:00:00+00:00,5.9,8.0,-2.1
1971-10-29 00:00:00+00:00,5.87,8.0,-2.13
1971-11-01 00:00:00+00:00,5.8,7.9,-2.1000000000000005
1971-11-02 00:00:00+00:00,5.8,7.9,-2.1000000000000005
1971-11-03 00:00:00+00:00,5.72,7.9,-2.1800000000000006
1971-11-04 00:00:00+00:00,5.72,7.9,-2.1800000000000006
1971-11-05 00:00:00+00:00,5.72,7.9,-2.1800000000000006
1971-11-08 00:00:00+00:00,5.77,7.9,-2.130000000000001
1971-11-09 00:00:00+00:00,5.77,7.9,-2.130000000000001
1971-11-10 00:00:00+00:00,5.82,7.9,-2.08
1971-11-11 00:00:00+00:00,5.79,7.9,-2.1100000000000003
1971-11-12 00:00:00+00:00,5.77,7.9,-2.130000000000001
1971-11-15 00:00:00+00:00,5.77,7.9,-2.130000000000001
1971-11-16 00:00:00+00:00,5.76,7.9,-2.1400000000000006
1971-11-17 00:00:00+00:00,5.75,7.9,-2.1500000000000004
1971-11-18 00:00:00+00:00,5.77,7.9,-2.130000000000001
1971-11-19 00:00:00+00:00,5.79,7.9,-2.1100000000000003
1971-11-22 00:00:00+00:00,5.82,7.9,-2.08
1971-11-23 00:00:00+00:00,5.89,7.9,-2.0100000000000007
1971-11-24 00:00:00+00:00,5.95,7.9,-1.9500000000000002
1971-11-25 00:00:00+00:00,5.95,7.9,-1.95
1971-11-26 00:00:00+00:00,5.94,7.9,-1.96
1971-11-29 00:00:00+00:00,5.95,7.9,-1.95
1971-11-30 00:00:00+00:00,5.93,7.9,-1.9700000000000009
1971-12-01 00:00:00+00:00,5.92,7.9,-1.9800000000000004
1971-12-02 00:00:00+00:00,5.9,7.9,-2.0
1971-12-03 00:00:00+00:00,5.88,7.9,-2.0200000000000005
1971-12-06 00:00:00+00:00,5.88,7.9,-2.0200000000000005
1971-12-07 00:00:00+00:00,5.92,7.9,-1.9800000000000004
1971-12-08 00:00:00+00:00,5.92,7.9,-1.9800000000000004
1971-12-09 00:00:00+00:00,5.94,7.9,-1.96
1971-12-10 00:00:00+00:00,5.93,7.9,-1.9700000000000006
1971-12-13 00:00:00+00:00,5.9,7.9,-2.0
1971-12-14 00:00:00+00:00,5.94,7.9,-1.96
1971-12-15 00:00:00+00:00,5.96,7.9,-1.9400000000000004
1971-12-16 00:00:00+00:00,5.95,7.9,-1.9500000000000002
1971-12-17 00:00:00+00:00,5.93,7.9,-1.9700000000000006
1971-12-20 00:00:00+00:00,5.97,7.9,-1.9300000000000008
1971-12-21 00:00:00+00:00,6.0,7.9,-1.9000000000000004
1971-12-22 00:00:00+00:00,6.01,7.9,-1.8900000000000006
1971-12-23 00:00:00+00:00,5.97,7.9,-1.9300000000000006
1971-12-24 00:00:00+00:00,5.97,7.9,-1.9300000000000006
1971-12-27 00:00:00+00:00,5.91,7.9,-1.9900000000000002
1971-12-28 00:00:00+00:00,5.86,7.9,-2.04
1971-12-29 00:00:00+00:00,5.9,7.9,-2.0
1971-12-30 00:00:00+00:00,5.9,7.9,-2.0
1971-12-31 00:00:00+00:00,5.89,7.9,-2.0100000000000007
1972-01-01 00:00:00+00:00,5.89,7.6,-1.71
1972-01-03 00:00:00+00:00,5.94,7.6,-1.6599999999999993
1972-01-04 00:00:00+00:00,5.93,7.6,-1.67
1972-01-05 00:00:00+00:00,5.91,7.6,-1.6899999999999995
1972-01-06 00:00:00+00:00,5.9,7.6,-1.6999999999999993
1972-01-07 00:00:00+00:00,5.88,7.6,-1.7199999999999998
1972-01-10 00:00:00+00:00,5.86,7.6,-1.7399999999999993
1972-01-11 00:00:00+00:00,5.88,7.6,-1.7199999999999998
1972-01-12 00:00:00+00:00,5.88,7.6,-1.7199999999999998
1972-01-13 00:00:00+00:00,5.86,7.6,-1.7399999999999993
1972-01-14 00:00:00+00:00,5.85,7.6,-1.75
1972-01-17 00:00:00+00:00,5.89,7.6,-1.71
1972-01-18 00:00:00+00:00,5.92,7.6,-1.6799999999999997
1972-01-19 00:00:00+00:00,5.96,7.6,-1.6399999999999997
1972-01-20 00:00:00+00:00,5.98,7.6,-1.6199999999999992
1972-01-21 00:00:00+00:00,5.99,7.6,-1.6099999999999994
1972-01-24 00:00:00+00:00,6.02,7.6,-1.58
1972-01-25 00:00:00+00:00,6.02,7.6,-1.58
1972-01-26 00:00:00+00:00,6.01,7.6,-1.5899999999999999
1972-01-27 00:00:00+00:00,6.05,7.6,-1.5499999999999998
1972-01-28 00:00:00+00:00,6.08,7.6,-1.5199999999999996
1972-01-31 00:00:00+00:00,6.09,7.6,-1.5099999999999998
1972-02-01 00:00:00+00:00,6.09,7.3,-1.21
1972-02-02 00:00:00+00:00,6.08,7.3,-1.2199999999999998
1972-02-03 00:00:00+00:00,6.08,7.3,-1.2199999999999998
1972-02-04 00:00:00+00:00,6.08,7.3,-1.2199999999999998
1972-02-07 00:00:00+00:00,6.09,7.3,-1.21
1972-02-08 00:00:00+00:00,6.11,7.3,-1.1899999999999995
1972-02-09 00:00:00+00:00,6.12,7.3,-1.1799999999999997
1972-02-10 00:00:00+00:00,6.11,7.3,-1.1899999999999995
1972-02-11 00:00:00+00:00,6.12,7.3,-1.1799999999999997
1972-02-14 00:00:00+00:00,6.1,7.3,-1.2000000000000002
1972-02-15 00:00:00+00:00,6.1,7.3,-1.2000000000000002
1972-02-16 00:00:00+00:00,6.08,7.3,-1.2199999999999998
1972-02-17 00:00:00+00:00,6.06,7.3,-1.2400000000000002
1972-02-18 00:00:00+00:00,6.06,7.3,-1.2400000000000002
1972-02-21 00:00:00+00:00,6.06,7.3,-1.2400000000000002
1972-02-22 00:00:00+00:00,6.06,7.3,-1.2400000000000002
1972-02-23 00:00:00+00:00,6.07,7.3,-1.2299999999999995
1972-02-24 00:00:00+00:00,6.07,7.3,-1.2299999999999995
1972-02-25 00:00:00+00:00,6.06,7.3,-1.2400000000000002
1972-02-28 00:00:00+00:00,6.04,7.3,-1.2599999999999998
1972-02-29 00:00:00+00:00,6.04,7.3,-1.2599999999999998
1972-03-01 00:00:00+00:00,6.04,7.4,-1.3600000000000003
1972-03-02 00:00:00+00:00,6.03,7.4,-1.37
1972-03-03 00:00:00+00:00,6.02,7.4,-1.3800000000000008
1972-03-06 00:00:00+00:00,6.01,7.4,-1.3900000000000006
1972-03-07 00:00:00+00:00,6.02,7.4,-1.3800000000000008
1972-03-08 00:00:00+00:00,6.02,7.4,-1.3800000000000008
1972-03-09 00:00:00+00:00,6.02,7.4,-1.3800000000000008
1972-03-10 00:00:00+00:00,6.03,7.4,-1.37
1972-03-13 00:00:00+00:00,6.07,7.4,-1.33
1972-03-14 00:00:00+00:00,6.06,7.4,-1.3400000000000007
1972-03-15 00:00:00+00:00,6.11,7.4,-1.29
1972-03-16 00:00:00+00:00,6.08,7.4,-1.3200000000000003
1972-03-17 00:00:00+00:00,6.08,7.4,-1.3200000000000005
1972-03-20 00:00:00+00:00,6.09,7.4,-1.3100000000000005
1972-03-21 00:00:00+00:00,6.08,7.4,-1.3200000000000003
1972-03-22 00:00:00+00:00,6.08,7.4,-1.3200000000000003
1972-03-23 00:00:00+00:00,6.1,7.4,-1.3000000000000007
1972-03-24 00:00:00+00:00,6.12,7.4,-1.2800000000000002
1972-03-27 00:00:00+00:00,6.1,7.4,-1.3000000000000007
1972-03-28 00:00:00+00:00,6.11,7.4,-1.29
1972-03-29 00:00:00+00:00,6.12,7.4,-1.2800000000000002
1972-03-30 00:00:00+00:00,6.12,7.4,-1.2800000000000002
1972-03-31 00:00:00+00:00,6.12,7.4,-1.2800000000000002
1972-04-01 00:00:00+00:00,6.12,7.7,-1.58
1972-04-03 00:00:00+00:00,6.14,7.7,-1.5600000000000005
1972-04-04 00:00:00+00:00,6.18,7.7,-1.5200000000000005
1972-04-05 00:00:00+00:00,6.18,7.7,-1.5200000000000005
1972-04-06 00:00:00+00:00,6.18,7.7,-1.5200000000000005
1972-04-07 00:00:00+00:00,6.18,7.7,-1.5200000000000005
1972-04-10 00:00:00+00:00,6.17,7.7,-1.5300000000000002
1972-04-11 00:00:00+00:00,6.18,7.7,-1.5200000000000005
1972-04-12 00:00:00+00:00,6.21,7.7,-1.4900000000000002
1972-04-13 00:00:00+00:00,6.25,7.7,-1.4500000000000002
1972-04-14 00:00:00+00:00,6.25,7.7,-1.4500000000000002
1972-04-17 00:00:00+00:00,6.24,7.7,-1.46
1972-04-18 00:00:00+00:00,6.24,7.7,-1.46
1972-04-19 00:00:00+00:00,6.22,7.7,-1.4800000000000004
1972-04-20 00:00:00+00:00,6.21,7.7,-1.4900000000000002
1972-04-21 00:00:00+00:00,6.2,7.7,-1.5
1972-04-24 00:00:00+00:00,6.21,7.7,-1.4900000000000002
1972-04-25 00:00:00+00:00,6.21,7.7,-1.4900000000000002
1972-04-26 00:00:00+00:00,6.19,7.7,-1.5099999999999998
1972-04-27 00:00:00+00:00,6.11,7.7,-1.59
1972-04-28 00:00:00+00:00,6.14,7.7,-1.5600000000000005
1972-05-01 00:00:00+00:00,6.14,7.8,-1.66
1972-05-02 00:00:00+00:00,6.16,7.8,-1.6399999999999997
1972-05-03 00:00:00+00:00,6.17,7.8,-1.63
1972-05-04 00:00:00+00:00,6.17,7.8,-1.63
1972-05-05 00:00:00+00:00,6.17,7.8,-1.63
1972-05-08 00:00:00+00:00,6.17,7.8,-1.63
1972-05-09 00:00:00+00:00,6.2,7.8,-1.5999999999999996
1972-05-10 00:00:00+00:00,6.19,7.8,-1.6099999999999994
1972-05-11 00:00:00+00:00,6.19,7.8,-1.6099999999999994
1972-05-12 00:00:00+00:00,6.16,7.8,-1.6399999999999997
1972-05-15 00:00:00+00:00,6.16,7.8,-1.6399999999999997
1972-05-16 00:00:00+00:00,6.16,7.8,-1.6399999999999997
1972-05-17 00:00:00+00:00,6.15,7.8,-1.6499999999999995
1972-05-18 00:00:00+00:00,6.13,7.8,-1.67
1972-05-19 00:00:00+00:00,6.1,7.8,-1.7000000000000002
1972-05-22 00:00:00+00:00,6.07,7.8,-1.7299999999999995
1972-05-23 00:00:00+00:00,6.05,7.8,-1.75
1972-05-24 00:00:00+00:00,6.06,7.8,-1.7400000000000002
1972-05-25 00:00:00+00:00,6.04,7.8,-1.7599999999999998
1972-05-26 00:00:00+00:00,6.04,7.8,-1.7599999999999998
1972-05-29 00:00:00+00:00,6.04,7.8,-1.7599999999999998
1972-05-30 00:00:00+00:00,6.05,7.8,-1.75
1972-05-31 00:00:00+00:00,6.05,7.8,-1.75
1972-06-01 00:00:00+00:00,6.07,7.9,-1.83
1972-06-02 00:00:00+00:00,6.09,7.9,-1.8100000000000005
1972-06-05 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-06 00:00:00+00:00,6.13,7.9,-1.7700000000000005
1972-06-07 00:00:00+00:00,6.12,7.9,-1.7800000000000002
1972-06-08 00:00:00+00:00,6.12,7.9,-1.7800000000000002
1972-06-09 00:00:00+00:00,6.11,7.9,-1.79
1972-06-12 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-13 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-14 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-15 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-16 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-19 00:00:00+00:00,6.08,7.9,-1.8200000000000005
1972-06-20 00:00:00+00:00,6.08,7.9,-1.8200000000000003
1972-06-21 00:00:00+00:00,6.09,7.9,-1.8100000000000005
1972-06-22 00:00:00+00:00,6.11,7.9,-1.79
1972-06-23 00:00:00+00:00,6.1,7.9,-1.8000000000000007
1972-06-26 00:00:00+00:00,6.12,7.9,-1.7800000000000002
1972-06-27 00:00:00+00:00,6.12,7.9,-1.7800000000000002
1972-06-28 00:00:00+00:00,6.12,7.9,-1.7800000000000002
1972-06-29 00:00:00+00:00,6.14,7.9,-1.760000000000001
1972-06-30 00:00:00+00:00,6.15,7.9,-1.75
1972-07-01 00:00:00+00:00,6.15,8.0,-1.85
1972-07-03 00:00:00+00:00,6.14,8.0,-1.8600000000000003
1972-07-04 00:00:00+00:00,6.14,8.0,-1.8600000000000003
1972-07-05 00:00:00+00:00,6.13,8.0,-1.87
1972-07-06 00:00:00+00:00,6.13,8.0,-1.87
1972-07-07 00:00:00+00:00,6.13,8.0,-1.87
1972-07-10 00:00:00+00:00,6.13,8.0,-1.87
1972-07-11 00:00:00+00:00,6.13,8.0,-1.87
1972-07-12 00:00:00+00:00,6.12,8.0,-1.88
1972-07-13 00:00:00+00:00,6.11,8.0,-1.8899999999999997
1972-07-14 00:00:00+00:00,6.1,8.0,-1.9000000000000004
1972-07-17 00:00:00+00:00,6.11,8.0,-1.8899999999999997
1972-07-18 00:00:00+00:00,6.11,8.0,-1.8899999999999997
1972-07-19 00:00:00+00:00,6.09,8.0,-1.9100000000000001
1972-07-20 00:00:00+00:00,6.09,8.0,-1.91
1972-07-21 00:00:00+00:00,6.1,8.0,-1.9000000000000004
1972-07-24 00:00:00+00:00,6.1,8.0,-1.9000000000000004
1972-07-25 00:00:00+00:00,6.09,8.0,-1.91
1972-07-26 00:00:00+00:00,6.08,8.0,-1.92
1972-07-27 00:00:00+00:00,6.13,8.0,-1.87
1972-07-28 00:00:00+00:00,6.12,8.0,-1.88
1972-07-31 00:00:00+00:00,6.12,8.0,-1.88
1972-08-01 00:00:00+00:00,6.14,7.9,-1.7600000000000007
1972-08-02 00:00:00+00:00,6.14,7.9,-1.7600000000000007
1972-08-03 00:00:00+00:00,6.15,7.9,-1.75
1972-08-04 00:00:00+00:00,6.16,7.9,-1.7400000000000002
1972-08-07 00:00:00+00:00,6.16,7.9,-1.7400000000000002
