idx,ts,last_close,p_up,gen_sd,trailing_sd,disp_ratio,gen_distinct
85006,2025-03-05 09:55:00,128.24892,0.6,0.37569676767914106,0.6427926013371983,0.5844758743295753,11
85010,2025-03-05 10:15:00,127.14892,0.3333333333333333,0.4754647021503949,0.6489582588679191,0.7326583730975601,11
85011,2025-03-05 10:20:00,126.24892,0.4,0.3527046083252459,0.6549521744223249,0.538519638684054,6
85018,2025-03-05 10:55:00,125.54892,0.7333333333333333,0.3012411118210612,0.6555143097637685,0.4595492536686518,4
85019,2025-03-05 11:00:00,125.44892,0.7333333333333333,0.2965274887536597,0.6555687847881505,0.45232093966994424,3
85020,2025-03-05 11:05:00,124.84892,0.9,0.355983986828875,0.652926980193923,0.5452125545848109,4
85022,2025-03-05 11:15:00,125.44892,0.13333333333333333,0.24130025287401066,0.6539668848348242,0.36897931450299215,3
85023,2025-03-05 11:20:00,125.64892,0.5,0.275836038637155,0.6529738583650896,0.422430446645737,6
85024,2025-03-05 11:25:00,125.44892,0.43333333333333335,0.29761556568119935,0.6518102847308324,0.45659844996784743,3
85027,2025-03-05 11:40:00,126.44892,0.5666666666666667,0.3651093307307429,0.6589498281607311,0.554077586983884,8
85028,2025-03-05 11:45:00,126.34892,0.23333333333333334,0.24030524095326003,0.6572071458279287,0.36564611702529665,8
85029,2025-03-05 11:50:00,126.54892,0.5333333333333333,0.26644828080631044,0.657281660870095,0.4053791497142824,8
85030,2025-03-05 11:55:00,126.24892,0.43333333333333335,0.23546321544400192,0.6575687752736402,0.3580815031036357,8
85035,2025-03-05 13:20:00,126.44892,0.43333333333333335,0.23589891458189474,0.6662089031393836,0.35409150713877535,8
85036,2025-03-05 13:25:00,126.54892,0.26666666666666666,0.23262647037981718,0.5312977683380151,0.4378457509947956,7
85040,2025-03-05 13:45:00,126.44892,0.36666666666666664,0.23164737850483277,0.48357999046997446,0.47902597930014185,6
85042,2025-03-05 13:55:00,127.34892,0.16666666666666666,0.3208592814807011,0.48439372612577186,0.6623935533743693,8
85043,2025-03-05 14:00:00,127.54892,0.13333333333333333,0.272852512534186,0.48394697332719405,0.563806630834556,8
85045,2025-03-05 14:10:00,127.54892,0.03333333333333333,0.28385738311239045,0.4865269767780013,0.5834360614332645,8
85049,2025-03-05 14:30:00,127.34892,0.26666666666666666,0.30513882109305557,0.4945803612160947,0.6169650981344418,8
85056,2025-03-05 15:05:00,127.74892,0.6333333333333333,0.2702458345088936,0.48280081068033887,0.5597460247178886,6
85061,2025-03-05 15:30:00,129.14892,0.26666666666666666,0.2394877330850267,0.4746421546619565,0.5045648194808815,14
85063,2025-03-05 15:40:00,128.54892,0.43333333333333335,0.18643823527327788,0.4729214830278641,0.39422661470063336,6
85065,2025-03-05 15:50:00,128.44892,0.4666666666666667,0.20961783724877076,0.47233429232456137,0.443791273797104,8
85066,2025-03-05 15:55:00,127.94892,0.5,0.3176356396383033,0.4752415224308406,0.6683667664677325,7
