idx,ts,last_close,p_up,gen_sd,trailing_sd,disp_ratio,gen_distinct
15742,2026-05-28 23:00:00,73361.703125,0.8333333333333334,156.11140443679446,266.3917438626631,0.5860219321109175,3
15747,2026-05-29 04:00:00,73187.9921875,0.6,152.31517398390974,253.77578162718035,0.6001958619033023,4
15749,2026-05-29 06:00:00,73595.2890625,0.8,182.78347016307933,254.74094918965164,0.7175268473503221,4
15751,2026-05-29 08:00:00,73410.9296875,0.3,199.8218765917225,253.0391517857069,0.789687584634915,4
15757,2026-05-29 14:00:00,73012.4921875,0.6333333333333333,421.9321282882949,253.94603730996465,1.6615031002562473,7
15759,2026-05-29 16:00:00,73694.5078125,0.6333333333333333,251.71034779648122,265.0339153175068,0.9497288205358014,5
15764,2026-05-29 21:00:00,73568.109375,0.7666666666666667,209.75856134263535,269.670500470233,0.7778328032798274,4
15765,2026-05-29 22:00:00,73307.203125,0.5333333333333333,211.3695712880733,270.5564966599973,0.7812400511442792,4
15768,2026-05-30 01:00:00,73394.46875,0.9333333333333333,246.49667798908996,270.08043627729285,0.912678761137703,4
15771,2026-05-30 04:00:00,73426.5625,0.9333333333333333,121.06928755070132,265.5602802132402,0.45590133981439096,3
15772,2026-05-30 05:00:00,73292.953125,0.5,184.4408587371684,265.74908652826866,0.6940413649081303,3
15778,2026-05-30 11:00:00,73549.5,0.23333333333333334,158.81064194200624,265.7727150891202,0.5975430618931409,3
15782,2026-05-30 15:00:00,73822.0234375,0.4,213.97667110199762,253.74713667871413,0.8432673326001999,6
15785,2026-05-30 18:00:00,73910.78125,0.2,160.55112634273817,252.18612930133165,0.6366374185112266,3
15788,2026-05-30 21:00:00,73871.1875,0.1,101.06993451367056,241.68279011528682,0.4181925178266043,3
15791,2026-05-31 00:00:00,73753.890625,0.7666666666666667,155.1829587761242,240.22790681860403,0.6459822292557491,3
15798,2026-05-31 07:00:00,73949.140625,0.3333333333333333,153.1530473401018,237.24295196018232,0.6455536237207429,3
15806,2026-05-31 15:00:00,73494.6484375,0.5666666666666667,194.27936340466496,237.73386060074415,0.8172136813566592,4
15814,2026-05-31 23:00:00,73836.609375,0.0,160.89392187211786,225.0879570883567,0.7148046654888786,3
15817,2026-06-01 02:00:00,73188.0,1.0,160.16454398853455,220.08022162895708,0.7277552830647499,3
15819,2026-06-01 04:00:00,73661.7421875,0.6666666666666666,98.66510244418328,225.76783849164414,0.43702018455491815,3
15821,2026-06-01 06:00:00,73249.7421875,0.6,156.82639233095608,226.41175254828636,0.6926601228331115,3
15831,2026-06-01 16:00:00,70988.2421875,0.6,302.47595904518846,213.85864350155282,1.414373317312247,10
15839,2026-06-02 00:00:00,71307.1875,0.9,157.09341939019492,211.8251909418032,0.7416182121292397,3
15847,2026-06-02 08:00:00,70011.0625,0.5666666666666667,205.4036607073753,219.82158603708305,0.9344107847203164,9
15850,2026-06-02 11:00:00,69546.6171875,0.3,232.29005969700603,222.89391356295835,1.042155238713567,7
15853,2026-06-02 14:00:00,68648.8203125,0.23333333333333334,175.53583540475157,226.64357403524266,0.7745017089143506,6
15855,2026-06-02 16:00:00,67169.296875,0.8333333333333334,336.5822114939079,246.17169337023907,1.3672661014997063,3
15856,2026-06-02 17:00:00,67298.0078125,0.7333333333333333,356.3317289490797,246.65847785495424,1.4446360491959982,3
15865,2026-06-03 02:00:00,66817.09375,0.9333333333333333,116.81683712289798,257.23615932262953,0.4541229251381588,3
15866,2026-06-03 03:00:00,66522.0,1.0,5.1499999999999995,258.1837913430186,0.019947030652895624,2
15867,2026-06-03 04:00:00,65748.8203125,0.8333333333333334,343.64292423526877,267.40568573848685,1.2850995418674052,3
15869,2026-06-03 06:00:00,67226.0,0.4,270.36910175814506,289.87116650643605,0.9327216122136868,8
15872,2026-06-03 09:00:00,66927.6484375,0.7666666666666667,306.8570886023669,291.1566619895105,1.0539243255008262,6
15874,2026-06-03 11:00:00,67190.2265625,0.1,270.9052986730505,292.6751191434762,0.9256177958203764,6
15877,2026-06-03 14:00:00,66786.0078125,0.9,261.81477753000587,292.8549498360684,0.8940083740314517,10
15880,2026-06-03 17:00:00,65961.2734375,0.16666666666666666,88.8579498022296,300.20146116024733,0.2959943947601151,3
15884,2026-06-03 21:00:00,64916.328125,1.0,96.54129039784925,305.56655646990737,0.31594193917408225,3
15885,2026-06-03 22:00:00,65660.0,0.0,47.42267826635263,316.59220755704683,0.14979104707688523,3
15887,2026-06-04 00:00:00,64039.98828125,0.8666666666666667,395.051891032144,332.60287831748315,1.1877584855265464,3
15889,2026-06-04 02:00:00,62084.0390625,0.26666666666666666,559.4694816911278,355.7123972725825,1.5728141216917053,3
15890,2026-06-04 03:00:00,63137.73828125,0.0,471.7199012413897,374.39650251592417,1.259947403545326,3
15895,2026-06-04 08:00:00,63540.75,0.9666666666666667,162.955809904969,396.3347780427247,0.41115697872822665,4
15900,2026-06-04 13:00:00,63696.98046875,0.6666666666666666,513.0922077864124,425.5604632766655,1.2056858004049138,10
15902,2026-06-04 15:00:00,63885.80859375,0.3,394.42819175269426,428.5257601071472,0.9204305282699287,9
15909,2026-06-04 22:00:00,63211.69140625,0.8,316.70775256496756,430.55734624595686,0.7355762370015342,6
15915,2026-06-05 04:00:00,62658.01171875,0.0,194.16519178366804,438.18554843571656,0.4431118106857255,5
15918,2026-06-05 07:00:00,61881.80078125,0.4666666666666667,472.0503930447935,457.3458908944583,1.032151818663062,10
15920,2026-06-05 09:00:00,62401.12890625,0.6666666666666666,302.3674967753047,478.17166347759553,0.6323408931768956,6
15921,2026-06-05 10:00:00,62804.6796875,0.5666666666666667,312.04391316311586,480.7902896776461,0.6490229105340936,5
15931,2026-06-05 20:00:00,60265.01953125,0.26666666666666666,371.752022100583,530.4424563720586,0.7008338371765471,6
15932,2026-06-05 21:00:00,61627.01171875,0.4666666666666667,401.65951680234934,550.2051977149401,0.7300176706263107,6
