month_end,pair,country,asof,price,eur_dem_splice,for_policy_rate,for_rate_3m,for_yield_10y,for_curve_slope,for_rate_change_3m,for_rate_change_12m,us_policy_rate,us_rate_3m,us_yield_10y,us_curve_slope,us_rate_change_3m,us_rate_change_12m,vix_level,us_equity_12m_return,own_return_1m,own_return_3m,own_return_12m,fwd_logret_1m,y
1999-06-30,AUDUSD,AU,1999-06-30,0.6611,0,4.75,4.93,6.20666666666667,1.27666666666667,0.0,-0.25,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,1.2634310689635109,4.185615990230652,6.2896145470523415,-0.013553850984313665,0
1999-06-30,CADUSD,CA,1999-06-30,0.6786562606040041,0,4.59681818181818,4.815454545,5.58090909090909,0.7654545459090905,-0.4140513833992099,-0.1654545454545504,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,-0.06788866520077708,2.3939185912406016,-0.1222328007682294,-0.022480396448746,0
1999-06-30,EURUSD,EZ,1999-06-30,1.031,0,2.5632,2.62668181818182,4.5266515,1.8999696818181797,-0.36199999999999966,-1.1967999999999996,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,-1.0804658458154421,-4.717230262902924,-5.650680723071054,0.03656853849767126,1
1999-06-30,GBPUSD,GB,1999-06-30,1.5765,0,4.8972,5.22114,5.1716,-0.04954000000000036,-0.6692999999999998,-2.2437000000000005,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,-1.6045648643189026,-2.350836984477861,-5.731698039859362,0.027650954678958395,1
1999-06-30,NOKUSD,NO,1999-06-30,0.12698412698412698,0,6.99,6.48,5.45,-1.0300000000000002,-0.7400000000000002,2.34,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,0.3739032842408285,-1.8843087801479808,-2.7028672387919173,0.012908352281665536,1
1999-06-30,NZDUSD,NZ,1999-06-30,0.5295,0,4.54,4.74,6.51,1.7699999999999996,0.46999999999999975,-4.37,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,-1.126772484634242,-0.8462673918733898,1.8104353465987932,0.002452137416591449,1
1999-06-30,SEKUSD,SE,1999-06-30,0.11791062374719963,0,1.0,2.97,4.87,1.9,-0.5,-1.5,4.76,5.13,5.9,0.7700000000000005,-0.04999999999999982,-0.7999999999999998,21.09,10.49089748063703,1.37012506945271,-3.211010262150804,-6.145402474919726,0.03101487890387622,1
1999-07-31,AUDUSD,AU,1999-07-30,0.6522,0,4.75,4.89,6.13590909090909,1.2459090909090902,0.0,-0.25,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,-1.3553850984313665,-1.4914292581789446,7.182247229572053,-0.022012980010428895,0
1999-07-31,CADUSD,CA,1999-07-30,0.6635700066357001,0,4.60285714285714,4.792857143,5.49095238095238,0.6980952379523799,-0.19857142857143018,-0.1721428571428607,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,-2.2480396448746,-3.3192469678382794,0.27831175608045156,0.00699187133374185,1
1999-07-31,CHFUSD,CH,1999-07-30,0.6700167504187605,0,0.7773399999999999,0.955,3.044,2.089,-0.026230000000000087,-0.9991800000000002,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,4.13444710709347,2.2000754852399496,-0.06702413119538675,-0.013641868521598766,0
1999-07-31,EURUSD,EZ,1999-07-30,1.0694,0,2.5209,2.67645454545455,4.85616086363636,2.1797063181818097,-0.1881999999999997,-1.2490999999999999,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,3.6568538497671264,1.2230842091653946,-1.7264470348636998,-0.010622896604515063,0
1999-07-31,GBPUSD,GB,1999-07-30,1.6207,0,4.997,5.16688,5.3721,0.20521999999999974,-0.33250000000000046,-2.3312999999999997,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,2.7650954678958395,0.7556086984992882,-0.8723485717292867,-0.007493919194105303,0
1999-07-31,NOKUSD,NO,1999-07-30,0.12863390789812196,0,6.63,6.35,5.81,-0.54,-1.0099999999999998,1.2999999999999998,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,1.2908352281665536,0.5579977919827783,-2.8310546391448366,-0.007177677572680619,0
1999-07-31,NZDUSD,NZ,1999-07-30,0.5308,0,4.51,4.72,6.54,1.8200000000000003,0.009999999999999787,-2.59,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,0.2452137416591449,-5.444394005416209,3.703771706637138,-0.026729349989660367,0
1999-07-31,SEKUSD,SE,1999-07-30,0.12162490878131842,0,1.0,3.01,5.26,2.25,0.0,-1.0,4.99,5.24,5.79,0.5499999999999998,0.25,-0.5499999999999998,24.64,10.648627928290022,3.101487890387622,2.6761061784076556,-3.2447304662633236,-0.0008510121478888522,0
1999-08-31,AUDUSD,AU,1999-08-31,0.638,0,4.75,4.92,6.34,1.42,0.0,-0.25,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-2.2012980010428898,-2.293252030510745,10.919929196499211,0.02293252030510745,1
1999-08-31,CADUSD,CA,1999-08-31,0.6682258603407952,0,4.63,4.924761905,5.75571428571429,0.8309523807142893,0.016499999999999737,-0.266,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,0.699187133374185,-1.6167411767011919,5.0808713248325805,0.01820684143378154,1
1999-08-31,CHFUSD,CH,1999-08-31,0.6609385327164574,0,0.75625,0.92453125,3.169,2.2444687500000002,-0.08427000000000007,-0.73728,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-1.3641868521598766,0.9865255938110051,-4.8271461970497755,0.007163734536444533,1
1999-08-31,EURUSD,EZ,1999-08-31,1.0581,0,2.4427,2.69504545454545,5.06057286363636,2.36552740909091,-0.10830000000000028,-1.3373,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-1.0622896604515062,1.5140983435001774,-3.385753393965595,0.005842459136882597,1
1999-08-31,GBPUSD,GB,1999-08-31,1.6086,0,4.8419,5.25409,5.4312,0.17710999999999988,-0.4270000000000005,-2.689,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-0.7493919194105303,0.41113868416640664,-4.104576657205971,0.022801590131368454,1
1999-08-31,NOKUSD,NO,1999-08-31,0.1277139208173691,0,6.56,6.09,5.97,-0.1200000000000001,-0.6700000000000008,0.14999999999999947,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-0.7177677572680619,0.9469707551393203,-0.3197956035316363,0.011625423970917037,1
1999-08-31,NZDUSD,NZ,1999-08-31,0.5168,0,4.5,4.77,6.88,2.1100000000000003,0.0,-1.4800000000000004,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-2.6729349989660367,-3.5544937419411338,4.309818989970182,0.0003869220400369855,1
1999-08-31,SEKUSD,SE,1999-08-31,0.12152144853566656,0,1.0,3.0,5.49,2.49,0.0,-1.0,5.07,5.41,5.94,0.5300000000000002,0.33000000000000007,-0.47999999999999954,24.45,15.183424536489575,-0.08510121478888522,4.386511745051447,-1.9944817499514045,0.0034084025693013054,1
1999-09-30,AUDUSD,AU,1999-09-30,0.6528,0,4.75,5.01,6.34136363636364,1.3313636363636405,0.0,-0.25,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,2.293252030510745,-1.2634310689635109,9.607640465217198,-0.023559676173892152,0
1999-09-30,CADUSD,CA,1999-09-30,0.6805035726437564,0,4.60142857142857,4.83047619,5.72142857142857,0.89095238142857,0.004610389610389731,-1.1238095238095305,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,1.820684143378154,0.2718316318777392,3.785877899656087,-0.0016998134298494838,0
1999-09-30,CHFUSD,CH,1999-09-30,0.6656903208627347,0,0.84375,0.900516,3.427,2.526484,-0.03957999999999995,-0.38958000000000004,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,0.7163734536444533,3.4866337085780463,-8.426765892274785,-0.014604588015884656,0
1999-09-30,EURUSD,EZ,1999-09-30,1.0643,0,2.4336,2.72668181818182,5.23533545454546,2.50865363636364,-0.12959999999999994,-1.3763999999999998,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,0.5842459136882596,3.178810103003879,-7.845750701545684,-0.011814323891754755,0
1999-09-30,GBPUSD,GB,1999-09-30,1.6457,0,4.919,5.4107,5.6909,0.2801999999999998,0.02179999999999982,-2.3600000000000003,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,2.2801590131368457,4.295862561622155,-3.216826453483362,-0.0019463542425714464,0
1999-09-30,NOKUSD,NO,1999-09-30,0.1292073131339234,0,6.34,5.97,6.03,0.0600000000000005,-0.6500000000000004,-1.8900000000000006,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,1.1625423970917037,1.7356098679901955,-4.458685206783031,-0.014176445762522416,0
1999-09-30,NZDUSD,NZ,1999-09-30,0.517,0,4.5,4.94,6.91,1.9699999999999998,-0.040000000000000036,-0.9299999999999997,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,0.03869220400369855,-2.3890290533031933,3.343477608623735,-0.019926426061445124,0
1999-09-30,SEKUSD,SE,1999-09-30,0.12193634922570418,0,1.0,3.05,5.69,2.6400000000000006,0.0,-1.0,5.22,5.5,5.92,0.41999999999999993,0.45999999999999996,-0.29000000000000004,25.41,19.999593342944255,0.34084025693013054,3.3572269325288673,-4.437971186927836,-0.0026182010268005484,0
1999-10-31,AUDUSD,AU,1999-10-29,0.6376,0,4.75,5.31,6.60666666666667,1.2966666666666704,0.0,-0.25,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-2.355967617389215,-2.26401358792136,1.9959477739603715,-0.0007844983535627015,0
1999-10-31,CADUSD,CA,1999-10-29,0.6793478260869565,0,4.592,5.014,6.0895,1.0755,-0.010857142857140012,-0.8094285714285707,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-0.16998134298494838,2.3498899337673906,4.723616230269773,0.0,0
1999-10-31,CHFUSD,CH,1999-10-29,0.6560388374991799,0,0.97414,1.8848,3.625,1.7402,0.19680000000000009,0.09327999999999992,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-1.4604588015884656,-2.108272200103889,-11.788144632417936,-0.041758379434977955,0
1999-10-31,EURUSD,EZ,1999-10-29,1.0518,0,2.5019,3.37566666666667,5.47163580952381,2.0959691428571396,-0.019000000000000128,-1.1581000000000001,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-1.1814323891754754,-1.659476135938722,-12.677463996855822,-0.04283247586888709,0
1999-10-31,GBPUSD,GB,1999-10-29,1.6425,0,5.0623,6.02564,5.8801,-0.14554000000000045,0.06529999999999969,-2.4911000000000003,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-0.19463542425714464,1.3361316694691705,-1.8697770292615656,-0.030286616501374597,0
1999-10-31,NOKUSD,NO,1999-10-29,0.12738853503184713,0,5.92,6.37,6.27,-0.10000000000000053,-0.71,-2.4000000000000004,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-1.4176445762522416,-0.9728699364285998,-6.214647989215227,-0.026275947548056955,0
1999-10-31,NZDUSD,NZ,1999-10-29,0.5068,0,4.5,5.1,7.11,2.0100000000000007,-0.009999999999999787,0.4299999999999997,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-1.9926426061445124,-4.6268854011068505,-4.381671659447706,0.006882339622941713,1
1999-10-31,SEKUSD,SE,1999-10-29,0.12161751292186075,0,1.5,3.23,5.92,2.69,0.5,-0.5,5.2,6.13,6.11,-0.019999999999999574,0.20999999999999996,0.1299999999999999,22.2,17.117619385021232,-0.26182010268005484,-0.006081060538809524,-5.0445531710312075,-0.034720107820845225,0
1999-11-30,AUDUSD,AU,1999-11-30,0.6371,0,4.97727272727273,5.44,6.55636363636364,1.1163636363636398,0.22727272727273018,-0.02272727272726982,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,-0.07844983535627015,-0.14116542223474027,1.4386462654243815,0.02923415982164662,1
1999-11-30,CADUSD,CA,1999-11-30,0.6793478260869565,0,4.67619047619048,5.040952381,6.0347619047619,0.9938095237618993,0.04619047619048011,-0.46830952380951985,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,0.0,1.6507028003932056,3.43882991369423,0.019204979836050073,1
1999-11-30,CHFUSD,CH,1999-11-30,0.6292078273453722,0,0.95208,1.6871356,3.69,2.0028644,0.19583000000000006,-0.20955999999999997,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,-4.175837943497795,-4.919923291441808,-12.946778675462479,-0.002325363207274611,0
1999-11-30,EURUSD,EZ,1999-11-30,1.0077,0,2.9355,3.46768181818182,5.18420681818182,1.7165249999999999,0.49280000000000035,-0.4644999999999997,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,-4.2832475868887085,-4.880434062375925,-14.274450326562993,-0.000694892567794602,0
1999-11-30,GBPUSD,GB,1999-11-30,1.5935,0,5.2513,5.8725,5.3145,-0.5579999999999998,0.40939999999999976,-1.6064000000000007,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,-3.02866165013746,-0.9431380612577589,-3.3932928654394736,0.013402101799365851,1
1999-11-30,NOKUSD,NO,1999-11-30,0.12408487405385285,0,5.82,6.15,6.02,-0.13000000000000078,-0.7399999999999993,-2.6099999999999994,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,-2.6275947548056955,-2.8826969339662334,-7.388846147078265,0.006098718262106395,1
1999-11-30,NZDUSD,NZ,1999-11-30,0.5103,0,4.71,5.35,7.02,1.67,0.20999999999999996,1.15,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,0.6882339622941713,-1.2657164398466425,-3.2201760471436636,0.02534720202611973,1
1999-11-30,SEKUSD,SE,1999-11-30,0.1174674027957242,0,1.48,3.38,5.56,2.1799999999999997,0.48,-0.52,5.42,6.0,6.03,0.03000000000000025,0.34999999999999964,0.5899999999999999,24.18,12.399110148873426,-3.4720107820845225,-3.392990627834447,-4.541866623091906,0.0009401810540947686,1
1999-12-31,AUDUSD,AU,1999-12-31,0.656,0,5.0,5.65,6.73714285714286,1.0871428571428599,0.25,0.23809523809523991,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,2.923415982164662,0.48899852941917676,6.893843046018039,-0.02750907509994599,0
1999-12-31,CADUSD,CA,1999-12-31,0.6925207756232687,0,4.76380952380952,5.135238095,6.14,1.0047619049999996,0.16238095238095074,-0.27714285714285936,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,1.9204979836050073,1.750516640620059,6.274068022790153,-0.005318243014611146,0
1999-12-31,CHFUSD,CH,1999-12-31,0.6277463904582549,0,1.35701,1.74320418181818,3.617,1.87379581818182,0.51326,0.32025000000000015,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,-0.2325363207274611,-5.868833065813722,-14.825680437472005,-0.034853180758587454,0
1999-12-31,EURUSD,EZ,1999-12-31,1.007,0,3.0418,3.44604545454545,5.30435652173913,1.8583110671936804,0.6081999999999996,-0.04820000000000002,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,-0.0694892567794602,-5.534169232843644,-15.113518325592528,-0.03157573060465783,0
1999-12-31,GBPUSD,GB,1999-12-31,1.615,0,4.7814,6.05531,5.389,-0.6663100000000002,-0.13759999999999994,-1.5936000000000003,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,1.340210179936585,-1.8830868944580192,-2.9167971721725525,0.0019794637169824325,1
1999-12-31,NOKUSD,NO,1999-12-31,0.12484394506866417,0,5.92,5.97,6.07,0.10000000000000053,-0.41999999999999993,-2.91,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,0.6098718262106395,-3.4353675048472976,-5.517756142598751,-0.03568522839263055,0
1999-12-31,NZDUSD,NZ,1999-12-31,0.5234,0,5.0,5.67,7.17,1.5,0.5,1.5099999999999998,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,2.534720202611973,1.230311558761632,-0.6854558445316905,-0.05518235050185338,0
1999-12-31,SEKUSD,SE,1999-12-31,0.11757789535567312,0,1.5,3.41,5.59,2.1799999999999997,0.5,-0.5,5.3,6.05,6.28,0.23000000000000043,0.08000000000000007,0.6200000000000001,24.64,10.800394401103253,0.09401810540947686,-3.6398127793551005,-4.841986236923734,-0.03580059000200819,0
2000-01-31,AUDUSD,AU,2000-01-31,0.6382,0,5.0,5.66,7.1778947368421,1.5178947368421003,0.25,0.25,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-2.750907509994599,0.094058636813793,1.3408198349446065,-0.03621676821963482,0
2000-01-31,CADUSD,CA,2000-01-31,0.6888475580354068,0,4.7665,5.025,6.4915,1.4665,0.1745000000000001,-0.2530000000000001,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-0.5318243014611146,1.3886736821438928,3.9043186679510953,0.0008269589059238802,1
2000-01-31,CHFUSD,CH,2000-01-31,0.6062443164595333,0,1.1842700000000002,1.72924735,3.784,2.0547526499999997,0.21013000000000015,0.34052000000000016,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-3.4853180758587454,-7.893692340084002,-15.207140420001213,-0.01025340707915845,0
2000-01-31,EURUSD,EZ,2000-01-31,0.9757,0,3.0429,3.34314285714286,5.69853923809524,2.3553963809523797,0.5409999999999999,-0.09410000000000007,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-3.157573060465783,-7.510309904133952,-15.308127851677277,-0.011752712597565582,0
2000-01-31,GBPUSD,GB,2000-01-31,1.6182,0,5.3527,6.13632,5.8227,-0.31362000000000023,0.2904,-0.6395000000000008,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,0.19794637169824325,-1.4905050985026314,-1.685140522759776,-0.025156197967919736,0
2000-01-31,NOKUSD,NO,2000-01-31,0.12046741356463077,0,5.84,5.88,6.36,0.4800000000000004,-0.08000000000000007,-2.960000000000001,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-3.5685228392630552,-5.586245767858111,-9.841099489481397,-0.009591249643870814,0
2000-01-31,NZDUSD,NZ,2000-01-31,0.4953,0,5.12,5.68,7.48,1.8000000000000007,0.6200000000000001,1.77,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-5.518235050185338,-2.295280885279194,-8.399519009229595,-0.017926737968132378,0
2000-01-31,SEKUSD,SE,2000-01-31,0.11344299489506524,0,1.98,3.57,5.95,2.3800000000000003,0.48,0.48,5.45,5.95,6.66,0.71,0.25,0.8200000000000003,24.95,6.613617084493462,-3.5800590002008192,-6.958051676875865,-12.39991392549844,0.007401115480310416,1
2000-02-29,AUDUSD,AU,2000-02-29,0.6155,0,5.47619047619048,5.8,6.95761904761905,1.1576190476190504,0.49891774891774965,0.7261904761904798,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,-3.621676821963482,-3.449168349793419,-0.8090659020153657,-0.015224981000805549,0
2000-02-29,CADUSD,CA,2000-02-29,0.6894174422612892,0,4.96619047619048,5.0325,6.33857142857143,1.30607142857143,0.29000000000000004,-0.028309523809520343,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,0.08269589059238802,1.4713695727362808,3.953885520639017,-0.002272493489076266,0
2000-02-29,CHFUSD,CH,2000-02-29,0.6000600060006,0,1.94181,2.23797919047619,3.868,1.6300208095238098,0.98973,0.86145,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,-1.025340707915845,-4.7431951045020515,-13.950694938608427,0.002102418554866703,1
2000-02-29,EURUSD,EZ,2000-02-29,0.9643,0,3.2757,3.53676190476191,5.66359938095238,2.1268374761904703,0.34019999999999984,0.15770000000000017,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,-1.1752712597565582,-4.4023335770018015,-13.120836047847703,-0.0071811725579300975,0
2000-02-29,GBPUSD,GB,2000-02-29,1.578,0,5.8408,6.23781,5.6347,-0.60311,0.5895000000000001,0.07149999999999945,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,-2.515619796791974,-0.9774632451571452,-1.553148459371012,0.008958485248658277,1
2000-02-29,NOKUSD,NO,2000-02-29,0.11931750387781888,0,5.92,5.89,6.33,0.4400000000000004,0.09999999999999964,-2.24,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,-0.9591249643870814,-3.917775977439497,-5.777624820978788,-0.0064224768811622646,0
2000-02-29,NZDUSD,NZ,2000-02-29,0.4865,0,5.26,5.93,7.31,1.38,0.5499999999999998,1.96,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,-1.7926737968132378,-4.776188644386603,-7.6161360965564135,0.019339025098867757,1
2000-02-29,SEKUSD,SE,2000-02-29,0.11428571428571428,0,2.0,3.9,5.9,2.0000000000000004,0.52,0.5,5.73,6.01,6.52,0.5099999999999998,0.3100000000000005,0.9700000000000006,23.37,2.785844805799287,0.7401115480310416,-2.7459293467603008,-6.5956669091342235,0.013229988770881107,1
2000-03-31,AUDUSD,AU,2000-03-31,0.6062,0,5.5,5.89,6.5704347826087,0.6804347826087005,0.5,0.75,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,-1.5224981000805549,-7.895082432038636,-4.4838989813523185,-0.03782281241395746,0
2000-03-31,CADUSD,CA,2000-03-31,0.6878525244187647,0,5.0804347826087,5.108,6.02826086956522,0.9202608695652206,0.3166252587991796,0.06956521739131016,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,-0.2272493489076266,-0.6763777597763532,3.7398891039620463,-0.019076746932021493,0
2000-03-31,CHFUSD,CH,2000-03-31,0.6013229104028863,0,1.61242,2.43072330434783,4.155,1.7242766956521702,0.2554099999999999,0.60528,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,0.2102418554866703,-4.30041692828792,-11.827172991267442,-0.036603850272532434,0
2000-03-31,EURUSD,EZ,2000-03-31,0.9574,0,3.5104,3.74704347826087,5.4906287826087,1.7435853043478295,0.46860000000000035,0.5852000000000004,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,-0.7181172557930098,-5.05096157601535,-12.12355096875804,-0.05198619983368394,0
2000-03-31,GBPUSD,GB,2000-03-31,1.5922,0,5.762,6.22838,5.3707,-0.8576799999999993,0.9805999999999999,0.1955,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,0.8958485248658277,-1.4218249002279026,-1.3598862175416282,-0.022998281916140895,0
2000-03-31,NOKUSD,NO,2000-03-31,0.11855364552459988,0,5.87,6.0,6.14,0.13999999999999968,-0.04999999999999982,-1.8600000000000003,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,-0.6422476881162265,-5.169895491766363,-8.753961908771446,-0.060268897617509865,0
2000-03-31,NZDUSD,NZ,2000-03-31,0.496,0,5.51,6.26,7.06,0.7999999999999998,0.5099999999999998,1.4399999999999995,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,1.9339025098867757,-5.3770063371118,-7.381991223526752,-0.021396638993547823,0
2000-03-31,SEKUSD,SE,2000-03-31,0.11580775911986103,0,2.0,4.06,5.51,1.4500000000000002,0.5,0.5,5.85,6.14,6.26,0.1200000000000001,0.5499999999999998,1.04,24.11,3.0787460474427153,1.3229988770881107,-1.516948575081667,-5.010544684058704,-0.037727460371268506,0
2000-04-30,AUDUSD,AU,2000-04-28,0.5837,0,5.72058823529412,6.04,6.26470588235294,0.2247058823529402,0.7205882352941204,0.9705882352941204,6.02,6.28,5.99,-0.29000000000000004,0.5699999999999994,1.2799999999999994,26.2,2.978001462515567,-3.7822812413957463,-8.926456163439783,-12.587840372726294,-0.022348266607064016,0
2000-04-30,CADUSD,CA,2000-04-28,0.6748549061951681,0,5.25526315789474,5.35,5.92421052631579,0.57421052631579,0.48876315789474045,0.45383458646617036,6.02,6.28,5.99,-0.29000000000000004,0.5699999999999994,1.2799999999999994,26.2,2.978001462515567,-1.9076746932021493,-2.052228151517388,-1.6329115034443842,-0.010673033015793476,0
2000-04-30,CHFUSD,CH,2000-04-28,0.5797101449275363,0,2.62793,2.8121195,4.076,1.2638804999999995,1.44366,1.82436,6.02,6.28,5.99,-0.29000000000000004,0.5699999999999994,1.2799999999999994,26.2,2.978001462515567,-3.6603850272532434,-4.475483879682418,-12.27737293463036,0.021504944982312257,1
2000-04-30,EURUSD,EZ,2000-04-28,0.9089,0,3.685,3.92527777777778,5.4137985,1.4885207222222205,0.6421000000000001,0.9759000000000002,6.02,6.28,5.99,-0.29000000000000004,0.5699999999999994,1.2799999999999994,26.2,2.978001462515567,-5.198619983368394,-7.092008498917962,-15.038710329825241,0.025955738471503148,1
2000-04-30,GBPUSD,GB,2000-04-28,1.556,0,5.9347,6.29647,5.3213,-0.9751700000000003,0.5820000000000007,0.6052,6.02,6.28,5.99,-0.29000000000000004,0.5699999999999994,1.2799999999999994,26.2,2.978001462515567,-2.2998281916140897,-3.9195994635402354,-3.318364194074408,-0.03878892977845716,0
2000-04-30,NOKUSD,NO,2000-04-28,0.11161960040183057,0,6.11,6.23,6.09,-0.14000000000000057,0.27000000000000046,-1.5299999999999994,6.02,6.28,5.99,-0.29000000000000004,0.5699999999999994,1.2799999999999994,26.2,2.978001462515567,-6.0268897617509865,-7.628262414254294,-13.629380326558227,0.003690247408363323,1
