time,open,high,low,close,dt_hours,dt,log_return_pct,parkinson_pct,abs_return_pct,log_dt,is_gap,dow,target_return_pct
2015-04-29 08:00:00+00:00,1.53415,1.53791,1.5338699999999998,1.53712,1.0,1.0,0.1914499331227948,0.15797151258832934,0.1914499331227948,0.0,0.0,2,0.10923562167116652
2015-04-29 09:00:00+00:00,1.53712,1.53926,1.53619,1.5388,1.0,1.0,0.10923562167116652,0.11989942999468088,0.10923562167116652,0.0,0.0,2,0.022092698453046733
2015-04-29 10:00:00+00:00,1.53881,1.54062,1.53718,1.53914,1.0,1.0,0.022092698453046733,0.13424728074436554,0.022092698453046733,0.0,0.0,2,-0.14043667704798368
2015-04-29 11:00:00+00:00,1.53918,1.53977,1.53549,1.53698,1.0,1.0,-0.14043667704798368,0.1671665884774482,0.14043667704798368,0.0,0.0,2,-0.009109186620998022
2015-04-29 12:00:00+00:00,1.53697,1.53729,1.5347499999999998,1.53684,1.0,1.0,-0.009109186620998022,0.09931028285843214,0.009109186620998022,0.0,0.0,2,-0.10025585611272425
2015-04-29 13:00:00+00:00,1.5369000000000002,1.53705,1.53503,1.5353,1.0,1.0,-0.10025585611272425,0.07897800888701594,0.10025585611272425,0.0,0.0,2,0.18350897640903585
2015-04-29 14:00:00+00:00,1.53531,1.54149,1.53515,1.5381200000000002,1.0,1.0,0.18350897640903585,0.24751439397466038,0.18350897640903585,0.0,0.0,2,0.23442710867486727
2015-04-29 15:00:00+00:00,1.5381399999999998,1.54193,1.53621,1.54173,1.0,1.0,0.23442710867486727,0.22320063695834388,0.23442710867486727,0.0,0.0,2,0.22999611694845545
2015-04-29 16:00:00+00:00,1.54172,1.54687,1.5411,1.54528,1.0,1.0,0.22999611694845545,0.22443496421636974,0.22999611694845545,0.0,0.0,2,0.186846455626416
2015-04-29 17:00:00+00:00,1.54528,1.54888,1.54407,1.54817,1.0,1.0,0.186846455626416,0.18679265567814543,0.186846455626416,0.0,0.0,2,-0.15902365433790866
2015-04-29 18:00:00+00:00,1.54816,1.54977,1.54566,1.54571,1.0,1.0,-0.15902365433790866,0.15948078299710652,0.15902365433790866,0.0,0.0,2,-0.09449961220536762
2015-04-29 19:00:00+00:00,1.54569,1.5470000000000002,1.54418,1.54425,1.0,1.0,-0.09449961220536762,0.10957518269480676,0.09449961220536762,0.0,0.0,2,-0.06542531545217778
2015-04-29 20:00:00+00:00,1.54495,1.54566,1.53937,1.54324,1.0,1.0,-0.06542531545217778,0.24489455273198685,0.06542531545217778,0.0,0.0,2,-0.027867338687492804
2015-04-29 21:00:00+00:00,1.54337,1.54346,1.5417800000000002,1.54281,1.0,1.0,-0.027867338687492804,0.065404501633671,0.027867338687492804,0.0,0.0,2,0.055079104704647275
2015-04-29 22:00:00+00:00,1.54279,1.54393,1.54268,1.54366,1.0,1.0,0.055079104704647275,0.048642461893863634,0.055079104704647275,0.0,0.0,2,-0.0531346197500393
2015-04-29 23:00:00+00:00,1.54355,1.5438,1.5428,1.54284,1.0,1.0,-0.0531346197500393,0.038914094823155075,0.0531346197500393,0.0,0.0,2,-0.005833568298169167
2015-04-30 00:00:00+00:00,1.54291,1.54338,1.54249,1.5427499999999998,1.0,1.0,-0.005833568298169167,0.03464173712632261,0.005833568298169167,0.0,0.0,3,-0.014909554134712177
2015-04-30 01:00:00+00:00,1.54277,1.54305,1.54222,1.54252,1.0,1.0,-0.014909554134712177,0.03231262169413501,0.014909554134712177,0.0,0.0,3,0.06545584394686554
2015-04-30 02:00:00+00:00,1.5425,1.54447,1.54243,1.54353,1.0,1.0,0.06545584394686554,0.07937704721991258,0.06545584394686554,0.0,0.0,3,0.00583062047684324
2015-04-30 03:00:00+00:00,1.54354,1.54438,1.5433,1.54362,1.0,1.0,0.00583062047684324,0.042012522489105295,0.00583062047684324,0.0,0.0,3,-0.060914365360853484
2015-04-30 04:00:00+00:00,1.54362,1.54364,1.54233,1.54268,1.0,1.0,-0.060914365360853484,0.050987872533568436,0.060914365360853484,0.0,0.0,3,-0.023338735924421927
2015-04-30 05:00:00+00:00,1.54266,1.5428,1.54194,1.54232,1.0,1.0,-0.023338735924421927,0.033486300249565885,0.023338735924421927,0.0,0.0,3,-0.007780789235306562
2015-04-30 06:00:00+00:00,1.54229,1.54303,1.54173,1.5422,1.0,1.0,-0.007780789235306562,0.050618499457355484,0.007780789235306562,0.0,0.0,3,-0.04864365377321156
2015-04-30 07:00:00+00:00,1.5422,1.54231,1.54052,1.54145,1.0,1.0,-0.04864365377321156,0.0697414178966838,0.04864365377321156,0.0,0.0,3,0.09791176404128632
2015-04-30 08:00:00+00:00,1.54145,1.5433,1.5401,1.54296,1.0,1.0,0.09791176404128632,0.1246543778959752,0.09791176404128632,0.0,0.0,3,0.19683006458262597
2015-04-30 09:00:00+00:00,1.54296,1.5467499999999998,1.54106,1.546,1.0,1.0,0.19683006458262597,0.2213346754413969,0.19683006458262597,0.0,0.0,3,-0.037523209839185334
2015-04-30 10:00:00+00:00,1.54599,1.54918,1.54515,1.54542,1.0,1.0,-0.037523209839185334,0.15643212082236693,0.037523209839185334,0.0,0.0,3,-0.21765331768581753
2015-04-30 11:00:00+00:00,1.54542,1.54622,1.54172,1.54206,1.0,1.0,-0.21765331768581753,0.17503755467165635,0.21765331768581753,0.0,0.0,3,0.025935964250028976
2015-04-30 12:00:00+00:00,1.54201,1.54305,1.5405600000000002,1.5424600000000002,1.0,1.0,0.025935964250028976,0.09699006839145792,0.025935964250028976,0.0,0.0,3,-0.06355506481885986
2015-04-30 13:00:00+00:00,1.54248,1.54364,1.54068,1.54148,1.0,1.0,-0.06355506481885986,0.11527089995540779,0.06355506481885986,0.0,0.0,3,-0.2624298337471298
2015-04-30 14:00:00+00:00,1.5415299999999998,1.54374,1.53569,1.53744,1.0,1.0,-0.2624298337471298,0.31398854384325486,0.2624298337471298,0.0,0.0,3,-0.1106345982597845
2015-04-30 15:00:00+00:00,1.53744,1.53766,1.5332400000000002,1.53574,1.0,1.0,-0.1106345982597845,0.1728797653103895,0.1106345982597845,0.0,0.0,3,0.063141794478494
2015-04-30 16:00:00+00:00,1.53573,1.53797,1.53264,1.53671,1.0,1.0,0.063141794478494,0.2084924125387537,0.063141794478494,0.0,0.0,3,-0.26520288565631267
2015-04-30 17:00:00+00:00,1.5367,1.53861,1.53237,1.53264,1.0,1.0,-0.26520288565631267,0.244059360392171,0.26520288565631267,0.0,0.0,3,0.04631456806391543
2015-04-30 18:00:00+00:00,1.53262,1.53482,1.53035,1.53335,1.0,1.0,0.04631456806391543,0.1751622576683789,0.04631456806391543,0.0,0.0,3,-0.11615312635400166
2015-04-30 19:00:00+00:00,1.53337,1.53366,1.53126,1.53157,1.0,1.0,-0.11615312635400166,0.09405447353555715,0.11615312635400166,0.0,0.0,3,0.28492183929774706
2015-04-30 20:00:00+00:00,1.53156,1.53605,1.53127,1.53594,1.0,1.0,0.28492183929774706,0.18717870198204697,0.28492183929774706,0.0,0.0,3,-0.033209935936556745
2015-04-30 21:00:00+00:00,1.53594,1.53605,1.53393,1.53543,1.0,1.0,-0.033209935936556745,0.08294451141022878,0.033209935936556745,0.0,0.0,3,-0.02670618329149721
2015-04-30 22:00:00+00:00,1.5354100000000002,1.53611,1.53433,1.53502,1.0,1.0,-0.02670618329149721,0.06963165302531946,0.02670618329149721,0.0,0.0,3,-0.02801658860981382
2015-04-30 23:00:00+00:00,1.53499,1.53573,1.5341,1.53459,1.0,1.0,-0.02801658860981382,0.06377648633032772,0.02801658860981382,0.0,0.0,3,0.018895770335791706
2015-05-01 00:00:00+00:00,1.53468,1.53555,1.5346,1.53488,1.0,1.0,0.018895770335791706,0.037166468243088904,0.018895770335791706,0.0,0.0,4,0.030616598995603095
2015-05-01 01:00:00+00:00,1.53488,1.5356,1.53482,1.53535,1.0,1.0,0.030616598995603095,0.030512942822382212,0.030616598995603095,0.0,0.0,4,-0.022147240153580494
2015-05-01 02:00:00+00:00,1.53537,1.53593,1.53462,1.53501,1.0,1.0,-0.022147240153580494,0.0512439286439233,0.022147240153580494,0.0,0.0,4,-0.07103453293712536
2015-05-01 03:00:00+00:00,1.535,1.53532,1.53368,1.53392,1.0,1.0,-0.07103453293712536,0.06418510713297541,0.07103453293712536,0.0,0.0,4,0.01694860015140076
2015-05-01 04:00:00+00:00,1.53391,1.53442,1.53369,1.53418,1.0,1.0,0.01694860015140076,0.028578485613618546,0.01694860015140076,0.0,0.0,4,0.01042848018881215
2015-05-01 05:00:00+00:00,1.53417,1.53457,1.53411,1.53434,1.0,1.0,0.01042848018881215,0.01800501558260501,0.01042848018881215,0.0,0.0,4,0.03453657490155582
2015-05-01 06:00:00+00:00,1.53432,1.53491,1.5341399999999998,1.53487,1.0,1.0,0.03453657490155582,0.030135197346778272,0.03453657490155582,0.0,0.0,4,0.0299654747861533
2015-05-01 07:00:00+00:00,1.53485,1.53544,1.53452,1.53533,1.0,1.0,0.0299654747861533,0.03599501782313768,0.0299654747861533,0.0,0.0,4,-0.0032566818973789324
2015-05-01 08:00:00+00:00,1.53534,1.53584,1.53242,1.53528,1.0,1.0,-0.0032566818973789324,0.13388175510776007,0.0032566818973789324,0.0,0.0,4,0.23940887879341788
2015-05-01 09:00:00+00:00,1.53526,1.53971,1.53389,1.53896,1.0,1.0,0.23940887879341788,0.22743820842126714,0.23940887879341788,0.0,0.0,4,-0.6473316194243905
2015-05-01 10:00:00+00:00,1.53897,1.53963,1.52903,1.52903,1.0,1.0,-0.6473316194243905,0.4149025363712258,0.6473316194243905,0.0,0.0,4,-0.03205159680365055
2015-05-01 11:00:00+00:00,1.52903,1.53243,1.52842,1.52854,1.0,1.0,-0.03205159680365055,0.15735836825813726,0.03205159680365055,0.0,0.0,4,-0.05824245384997151
2015-05-01 12:00:00+00:00,1.52853,1.52931,1.52679,1.52765,1.0,1.0,-0.05824245384997151,0.09904221577026921,0.05824245384997151,0.0,0.0,4,-0.03797402098849045
2015-05-01 13:00:00+00:00,1.52766,1.52984,1.52695,1.52707,1.0,1.0,-0.03797402098849045,0.11355849749738063,0.03797402098849045,0.0,0.0,4,-0.22617843640321267
2015-05-01 14:00:00+00:00,1.52707,1.52721,1.5218,1.52362,1.0,1.0,-0.22617843640321267,0.21312094912291232,0.22617843640321267,0.0,0.0,4,-0.2569555159218029
2015-05-01 15:00:00+00:00,1.5236,1.5249,1.51964,1.51971,1.0,1.0,-0.2569555159218029,0.2075160830965369,0.2569555159218029,0.0,0.0,4,-0.13630304841254492
2015-05-01 16:00:00+00:00,1.51996,1.52179,1.51601,1.51764,1.0,1.0,-0.13630304841254492,0.22853696427107512,0.13630304841254492,0.0,0.0,4,-0.2678791000226499
2015-05-01 17:00:00+00:00,1.5176500000000002,1.51791,1.51279,1.51358,1.0,1.0,-0.2678791000226499,0.2029152533558793,0.2678791000226499,0.0,0.0,4,-0.13751704601462356
2015-05-01 18:00:00+00:00,1.51358,1.51436,1.51143,1.5114999999999998,1.0,1.0,-0.13751704601462356,0.11630978216404261,0.13751704601462356,0.0,0.0,4,0.23327055080983317
2015-05-01 19:00:00+00:00,1.5114999999999998,1.51509,1.5114999999999998,1.51503,1.0,1.0,0.23327055080983317,0.1424716089668452,0.23327055080983317,0.0,0.0,4,-0.12152355023362649
2015-05-01 20:00:00+00:00,1.51506,1.51557,1.51184,1.51319,1.0,1.0,-0.12152355023362649,0.14798751578966482,0.12152355023362649,0.0,0.0,4,0.09709860894658306
2015-05-01 21:00:00+00:00,1.51318,1.51538,1.51247,1.51466,1.0,1.0,0.09709860894658306,0.11543726689657076,0.09709860894658306,0.0,0.0,4,-0.05811573118620905
2015-05-01 22:00:00+00:00,1.51468,1.51598,1.51308,1.51378,1.0,1.0,-0.05811573118620905,0.11499462043448364,0.05811573118620905,0.0,0.0,4,-0.013212832321957135
2015-05-03 23:00:00+00:00,1.51413,1.51464,1.51345,1.51358,49.0,49.0,-0.013212832321957135,0.04720255144455817,0.013212832321957135,3.8918202981106265,1.0,6,0.10895369225703555
2015-05-04 00:00:00+00:00,1.51395,1.51643,1.51378,1.51523,1.0,1.0,0.10895369225703555,0.10504140619718311,0.10895369225703555,0.0,0.0,0,0.0013199229165150594
2015-05-04 01:00:00+00:00,1.51522,1.51612,1.5142799999999998,1.51525,1.0,1.0,0.0013199229165150594,0.07292982786961094,0.0013199229165150594,0.0,0.0,0,-0.03828483967130425
2015-05-04 02:00:00+00:00,1.51525,1.5157699999999998,1.51397,1.51467,1.0,1.0,-0.03828483967130425,0.07135993815276062,0.03828483967130425,0.0,0.0,0,0.046863913994443784
2015-05-04 03:00:00+00:00,1.51467,1.51606,1.5145,1.51538,1.0,1.0,0.046863913994443784,0.061828544005242285,0.046863913994443784,0.0,0.0,0,0.021114586298542903
2015-05-04 04:00:00+00:00,1.51538,1.51576,1.51477,1.5157,1.0,1.0,0.021114586298542903,0.03923773158483501,0.021114586298542903,0.0,0.0,0,0.013854024781284613
2015-05-04 05:00:00+00:00,1.51569,1.51626,1.51564,1.51591,1.0,1.0,0.013854024781284613,0.024562020641443735,0.013854024781284613,0.0,0.0,0,-0.04750750641956958
2015-05-04 06:00:00+00:00,1.5159,1.51597,1.51503,1.51519,1.0,1.0,-0.04750750641956958,0.03725025075739959,0.04750750641956958,0.0,0.0,0,0.01451857720493055
2015-05-04 07:00:00+00:00,1.51523,1.51594,1.51484,1.51541,1.0,1.0,0.01451857720493055,0.043593883676131144,0.01451857720493055,0.0,0.0,0,-0.11752899961002261
2015-05-04 08:00:00+00:00,1.51541,1.51744,1.51281,1.51363,1.0,1.0,-0.11752899961002261,0.18352284730093488,0.11752899961002261,0.0,0.0,0,0.007267033765179232
2015-05-04 09:00:00+00:00,1.51364,1.5152,1.51241,1.51374,1.0,1.0,0.007267033765179232,0.11068573789573988,0.007267033765179232,0.0,0.0,0,0.08584315003606902
2015-05-04 10:00:00+00:00,1.5137,1.51534,1.5135,1.51504,1.0,1.0,0.08584315003606902,0.07296739028937027,0.08584315003606902,0.0,0.0,0,-0.21540767277511974
2015-05-04 11:00:00+00:00,1.51502,1.5154999999999998,1.51158,1.51178,1.0,1.0,-0.21540767277511974,0.1555427168884831,0.21540767277511974,0.0,0.0,0,-0.0833802119576843
2015-05-04 12:00:00+00:00,1.51179,1.51236,1.51012,1.51052,1.0,1.0,-0.0833802119576843,0.08901679045913273,0.0833802119576843,0.0,0.0,0,-0.06821169730808485
2015-05-04 13:00:00+00:00,1.51046,1.51212,1.50941,1.50949,1.0,1.0,-0.06821169730808485,0.10772828999290233,0.06821169730808485,0.0,0.0,0,0.3339917060620645
2015-05-04 14:00:00+00:00,1.50949,1.51495,1.50896,1.51454,1.0,1.0,0.3339917060620645,0.23792813407367883,0.3339917060620645,0.0,0.0,0,-0.181076861732532
2015-05-04 15:00:00+00:00,1.51449,1.5148700000000002,1.51138,1.5118,1.0,1.0,-0.181076861732532,0.13851859777078807,0.181076861732532,0.0,0.0,0,-0.008599390771540927
2015-05-04 16:00:00+00:00,1.5117699999999998,1.51342,1.50988,1.51167,1.0,1.0,-0.008599390771540927,0.14064020342958872,0.008599390771540927,0.0,0.0,0,-0.003969199016168323
2015-05-04 17:00:00+00:00,1.51171,1.51278,1.51051,1.51161,1.0,1.0,-0.003969199016168323,0.09018481125911308,0.003969199016168323,0.0,0.0,0,0.04299126682108523
2015-05-04 18:00:00+00:00,1.5116,1.51296,1.5108700000000002,1.51226,1.0,1.0,0.04299126682108523,0.08301876210353673,0.04299126682108523,0.0,0.0,0,-0.006612838166419888
2015-05-04 19:00:00+00:00,1.51227,1.5124300000000002,1.51146,1.51216,1.0,1.0,-0.006612838166419888,0.03852946954039447,0.006612838166419888,0.0,0.0,0,-0.009920077252462134
2015-05-04 20:00:00+00:00,1.51215,1.51226,1.51048,1.51201,1.0,1.0,-0.009920077252462134,0.07073046754829648,0.009920077252462134,0.0,0.0,0,0.0396744059002585
2015-05-04 21:00:00+00:00,1.51202,1.51262,1.51139,1.51261,1.0,1.0,0.0396744059002585,0.04885501847813377,0.0396744059002585,0.0,0.0,0,-0.04430411208009022
2015-05-04 22:00:00+00:00,1.51267,1.51268,1.51142,1.51194,1.0,1.0,-0.04430411208009022,0.050045114997747366,0.04430411208009022,0.0,0.0,0,0.021162621598713738
2015-05-04 23:00:00+00:00,1.51183,1.51236,1.51169,1.51226,1.0,1.0,0.021162621598713738,0.02661173019806854,0.021162621598713738,0.0,0.0,0,-0.04100664761981787
2015-05-05 00:00:00+00:00,1.51222,1.51234,1.51152,1.51164,1.0,1.0,-0.04100664761981787,0.03257162697173054,0.04100664761981787,0.0,0.0,1,0.026457826379339133
2015-05-05 01:00:00+00:00,1.51165,1.51222,1.51158,1.51204,1.0,1.0,0.026457826379339133,0.02542226182624619,0.026457826379339133,0.0,0.0,1,0.004629399997502226
2015-05-05 02:00:00+00:00,1.51203,1.51244,1.51179,1.5121099999999998,1.0,1.0,0.004629399997502226,0.025815813537108954,0.004629399997502226,0.0,0.0,1,-0.0013226638449825856
2015-05-05 03:00:00+00:00,1.5121099999999998,1.51259,1.51196,1.5120900000000002,1.0,1.0,-0.0013226638449825856,0.025018833495203605,0.0013226638449825856,0.0,0.0,1,-0.02248796242083073
2015-05-05 04:00:00+00:00,1.5120900000000002,1.51255,1.51165,1.51175,1.0,1.0,-0.02248796242083073,0.03574532768405783,0.02248796242083073,0.0,0.0,1,-0.015215313249805629
2015-05-05 05:00:00+00:00,1.51175,1.51198,1.5114,1.51152,1.0,1.0,-0.015215313249805629,0.02304212522548407,0.015215313249805629,0.0,0.0,1,0.016538274566429978
2015-05-05 06:00:00+00:00,1.51151,1.51217,1.51115,1.5117699999999998,1.0,1.0,0.016538274566429978,0.0405231633914219,0.016538274566429978,0.0,0.0,1,0.05025956525465114
2015-05-05 07:00:00+00:00,1.5117699999999998,1.51292,1.51135,1.51253,1.0,1.0,0.05025956525465114,0.06235429876297292,0.05025956525465114,0.0,0.0,1,-0.11378145928426231
2015-05-05 08:00:00+00:00,1.51253,1.51387,1.51016,1.51081,1.0,1.0,-0.11378145928426231,0.14735853719408765,0.11378145928426231,0.0,0.0,1,0.16665898954938974
2015-05-05 09:00:00+00:00,1.51081,1.51348,1.51049,1.5133299999999998,1.0,1.0,0.16665898954938974,0.11876298946900074,0.16665898954938974,0.0,0.0,1,-0.05816682143521823
2015-05-05 10:00:00+00:00,1.5133299999999998,1.51513,1.50885,1.51245,1.0,1.0,-0.05816682143521823,0.249441450378221,0.05816682143521823,0.0,0.0,1,-0.04827771019345617
2015-05-05 11:00:00+00:00,1.51246,1.51386,1.51097,1.51172,1.0,1.0,-0.04827771019345617,0.11475834402664929,0.04827771019345617,0.0,0.0,1,0.09785383534747227
2015-05-05 12:00:00+00:00,1.51172,1.51342,1.51114,1.5132,1.0,1.0,0.09785383534747227,0.09054406626977625,0.09785383534747227,0.0,0.0,1,-0.10513057986749619
2015-05-05 13:00:00+00:00,1.51318,1.51383,1.51143,1.51161,1.0,1.0,-0.10513057986749619,0.0952874921770538,0.10513057986749619,0.0,0.0,1,0.2728460575848579
2015-05-05 14:00:00+00:00,1.51161,1.51706,1.51134,1.51574,1.0,1.0,0.2728460575848579,0.2268666077262259,0.2728460575848579,0.0,0.0,1,0.20299490256539543
2015-05-05 15:00:00+00:00,1.51572,1.5189,1.5133100000000002,1.5188199999999998,1.0,1.0,0.20299490256539543,0.22143195463363705,0.20299490256539543,0.0,0.0,1,0.03291487584602959
2015-05-05 16:00:00+00:00,1.51875,1.52094,1.51554,1.51932,1.0,1.0,0.03291487584602959,0.21360482680942466,0.03291487584602959,0.0,0.0,1,-0.11920326223894273
2015-05-05 17:00:00+00:00,1.51931,1.52029,1.51703,1.51751,1.0,1.0,-0.11920326223894273,0.12891827519864218,0.11920326223894273,0.0,0.0,1,0.17513369939505807
2015-05-05 18:00:00+00:00,1.51751,1.52091,1.51723,1.52017,1.0,1.0,0.17513369939505807,0.14548811529516362,0.17513369939505807,0.0,0.0,1,-0.0730448205205736
2015-05-05 19:00:00+00:00,1.5202,1.52175,1.5186,1.51906,1.0,1.0,-0.0730448205205736,0.1244441245733397,0.0730448205205736,0.0,0.0,1,-0.11592829553219719
2015-05-05 20:00:00+00:00,1.51906,1.51906,1.51716,1.5173,1.0,1.0,-0.11592829553219719,0.07516362037623733,0.11592829553219719,0.0,0.0,1,-0.013841332217373603
2015-05-05 21:00:00+00:00,1.51729,1.51774,1.51648,1.51709,1.0,1.0,-0.013841332217373603,0.0498782000666961,0.013841332217373603,0.0,0.0,1,0.06589395266068943
2015-05-05 22:00:00+00:00,1.5171,1.51827,1.51686,1.51809,1.0,1.0,0.06589395266068943,0.055799346921647675,0.06589395266068943,0.0,0.0,1,-0.05271168806036952
2015-05-05 23:00:00+00:00,1.51774,1.51815,1.5170400000000002,1.51729,1.0,1.0,-0.05271168806036952,0.04392627589017255,0.05271168806036952,0.0,0.0,1,-0.023070103555261623
2015-05-06 00:00:00+00:00,1.5178,1.51816,1.51675,1.51694,1.0,1.0,-0.023070103555261623,0.05580339180537791,0.023070103555261623,0.0,0.0,2,-0.011207399532447981
