time,open,high,low,close,dt_hours,dt,log_return_pct,parkinson_pct,abs_return_pct,log_dt,is_gap,dow,target_return_pct
2015-04-29 02:00:00+00:00,0.79963,0.80152,0.79876,0.80122,1.0,1.0,0.1986445354455968,0.207157568379817,0.1986445354455968,0.0,0.0,2,-0.23741998231811556
2015-04-29 03:00:00+00:00,0.8012,0.80124,0.79911,0.79932,1.0,1.0,-0.23741998231811556,0.15986454471866263,0.23741998231811556,0.0,0.0,2,-0.10013519086354838
2015-04-29 04:00:00+00:00,0.79933,0.79954,0.79822,0.79852,1.0,1.0,-0.10013519086354838,0.09923154543321264,0.10013519086354838,0.0,0.0,2,0.06384776906203926
2015-04-29 05:00:00+00:00,0.79851,0.79954,0.79791,0.79903,1.0,1.0,0.06384776906203926,0.12255971741203897,0.06384776906203926,0.0,0.0,2,-0.04631687080904612
2015-04-29 06:00:00+00:00,0.79904,0.79905,0.79831,0.79866,1.0,1.0,-0.04631687080904612,0.05564372753088056,0.04631687080904612,0.0,0.0,2,0.09511414413493069
2015-04-29 07:00:00+00:00,0.79865,0.79974,0.79842,0.79942,1.0,1.0,0.09511414413493069,0.09920670897363854,0.09511414413493069,0.0,0.0,2,0.1075201703883033
2015-04-29 08:00:00+00:00,0.79945,0.8006,0.79887,0.80028,1.0,1.0,0.1075201703883033,0.12991444525454565,0.1075201703883033,0.0,0.0,2,-0.09876420538154906
2015-04-29 09:00:00+00:00,0.80027,0.80028,0.79882,0.79949,1.0,1.0,-0.09876420538154906,0.10966413633309645,0.09876420538154906,0.0,0.0,2,-0.09760981878737252
2015-04-29 10:00:00+00:00,0.79949,0.79952,0.79858,0.79871,1.0,1.0,-0.09760981878737252,0.07064984634682424,0.09760981878737252,0.0,0.0,2,-0.10647827283591649
2015-04-29 11:00:00+00:00,0.79871,0.79928,0.79766,0.79786,1.0,1.0,-0.10647827283591649,0.12184671745386086,0.10647827283591649,0.0,0.0,2,0.07016313215393033
2015-04-29 12:00:00+00:00,0.79787,0.79888,0.79764,0.79842,1.0,1.0,0.07016313215393033,0.09328991095540874,0.07016313215393033,0.0,0.0,2,0.08763474401882465
2015-04-29 13:00:00+00:00,0.79843,0.80005,0.79833,0.79912,1.0,1.0,0.08763474401882465,0.12925157600451673,0.08763474401882465,0.0,0.0,2,0.2574518700033279
2015-04-29 14:00:00+00:00,0.79913,0.80384,0.79897,0.80118,1.0,1.0,0.2574518700033279,0.3649518116037286,0.2574518700033279,0.0,0.0,2,0.45330090074009455
2015-04-29 15:00:00+00:00,0.80119,0.80499,0.80075,0.80482,1.0,1.0,0.45330090074009455,0.317160365284972,0.45330090074009455,0.0,0.0,2,0.11424598898103488
2015-04-29 16:00:00+00:00,0.80482,0.80753,0.80451,0.80574,1.0,1.0,0.11424598898103488,0.22501885301552854,0.11424598898103488,0.0,0.0,2,0.08063866254240382
2015-04-29 17:00:00+00:00,0.80574,0.80705,0.80452,0.80639,1.0,1.0,0.08063866254240382,0.18856408289555593,0.08063866254240382,0.0,0.0,2,-0.09180914269849572
2015-04-29 18:00:00+00:00,0.8064,0.80725,0.80552,0.80565,1.0,1.0,-0.09180914269849572,0.12884308141912645,0.09180914269849572,0.0,0.0,2,-0.002482498386505161
2015-04-29 19:00:00+00:00,0.80566,0.80667,0.80439,0.80563,1.0,1.0,-0.002482498386505161,0.16998503595978667,0.002482498386505161,0.0,0.0,2,-0.24607290205629628
2015-04-29 20:00:00+00:00,0.80534,0.80568,0.80073,0.80365,1.0,1.0,-0.24607290205629628,0.3701156455324857,0.24607290205629628,0.0,0.0,2,-0.21425287534242443
2015-04-29 21:00:00+00:00,0.80366,0.8037,0.80178,0.80193,1.0,1.0,-0.21425287534242443,0.14364278124183066,0.21425287534242443,0.0,0.0,2,-0.1634894751227134
2015-04-29 22:00:00+00:00,0.80194,0.80272,0.80058,0.80062,1.0,1.0,-0.1634894751227134,0.16031955848797996,0.1634894751227134,0.0,0.0,2,-0.15750200133405057
2015-04-29 23:00:00+00:00,0.80047,0.80109,0.79796,0.79936,1.0,1.0,-0.15750200133405057,0.23510946755826737,0.15750200133405057,0.0,0.0,2,0.0375229832672519
2015-04-30 00:00:00+00:00,0.79946,0.80029,0.79931,0.79966,1.0,1.0,0.0375229832672519,0.07358715353107571,0.0375229832672519,0.0,0.0,3,-0.03251910526074764
2015-04-30 01:00:00+00:00,0.79966,0.80004,0.79919,0.7994,1.0,1.0,-0.03251910526074764,0.06384035714736801,0.03251910526074764,0.0,0.0,3,0.2611049088187961
2015-04-30 02:00:00+00:00,0.7994,0.80167,0.79933,0.80149,1.0,1.0,0.2611049088187961,0.17555455577445853,0.2611049088187961,0.0,0.0,3,-0.2648577938496016
2015-04-30 03:00:00+00:00,0.80155,0.80221,0.79906,0.79937,1.0,1.0,-0.2648577938496016,0.23628372905482473,0.2648577938496016,0.0,0.0,3,0.0450253275069562
2015-04-30 04:00:00+00:00,0.79937,0.8001,0.79836,0.79973,1.0,1.0,0.0450253275069562,0.13074795845851903,0.0450253275069562,0.0,0.0,3,0.0
2015-04-30 05:00:00+00:00,0.79974,0.79997,0.79898,0.79973,1.0,1.0,0.0,0.0743682627129575,0.0,0.0,0.0,3,-0.017507440707004163
2015-04-30 06:00:00+00:00,0.79976,0.80072,0.79828,0.79959,1.0,1.0,-0.017507440707004163,0.18328586317809206,0.017507440707004163,0.0,0.0,3,-0.18526637332725304
2015-04-30 07:00:00+00:00,0.79958,0.79969,0.79748,0.79811,1.0,1.0,-0.18526637332725304,0.1661991032592597,0.18526637332725304,0.0,0.0,3,-0.12788366838152043
2015-04-30 08:00:00+00:00,0.79811,0.79839,0.79609,0.79709,1.0,1.0,-0.12788366838152043,0.17325921029309563,0.12788366838152043,0.0,0.0,3,-0.21853265334574046
2015-04-30 09:00:00+00:00,0.79709,0.79762,0.79303,0.79535,1.0,1.0,-0.21853265334574046,0.3465983817080625,0.21853265334574046,0.0,0.0,3,-0.17869731927295518
2015-04-30 10:00:00+00:00,0.79535,0.79649,0.79384,0.79393,1.0,1.0,-0.17869731927295518,0.2001457137364345,0.17869731927295518,0.0,0.0,3,-0.07056007348756332
2015-04-30 11:00:00+00:00,0.79384,0.79405,0.79233,0.79337,1.0,1.0,-0.07056007348756332,0.13022928634063916,0.07056007348756332,0.0,0.0,3,-0.2182952393984472
2015-04-30 12:00:00+00:00,0.79339,0.79383,0.79034,0.79164,1.0,1.0,-0.2182952393984472,0.2646132667824116,0.2182952393984472,0.0,0.0,3,0.03283781935870256
2015-04-30 13:00:00+00:00,0.79165,0.79219,0.79078,0.7919,1.0,1.0,0.03283781935870256,0.10698769049861509,0.03283781935870256,0.0,0.0,3,-0.2338886618858782
2015-04-30 14:00:00+00:00,0.79186,0.79253,0.7891,0.79005,1.0,1.0,-0.2338886618858782,0.2604816752817409,0.2338886618858782,0.0,0.0,3,-0.24712492379041773
2015-04-30 15:00:00+00:00,0.79007,0.79032,0.78679,0.7881,1.0,1.0,-0.24712492379041773,0.2688442266914738,0.24712492379041773,0.0,0.0,3,0.06469167034982015
2015-04-30 16:00:00+00:00,0.78809,0.78933,0.78735,0.78861,1.0,1.0,0.06469167034982015,0.1508374317923618,0.06469167034982015,0.0,0.0,3,-0.248847937666985
2015-04-30 17:00:00+00:00,0.78862,0.78915,0.78627,0.78665,1.0,1.0,-0.248847937666985,0.21957550308945528,0.248847937666985,0.0,0.0,3,0.38190503878550996
2015-04-30 18:00:00+00:00,0.78664,0.78968,0.78652,0.78966,1.0,1.0,0.38190503878550996,0.24080395234979918,0.38190503878550996,0.0,0.0,3,0.016461426483080355
2015-04-30 19:00:00+00:00,0.78967,0.7901,0.78908,0.78979,1.0,1.0,0.016461426483080355,0.077581088117647,0.016461426483080355,0.0,0.0,3,0.22764936667511726
2015-04-30 20:00:00+00:00,0.78979,0.79164,0.78968,0.79159,1.0,1.0,0.22764936667511726,0.14887569415417923,0.22764936667511726,0.0,0.0,3,-0.021478070341127142
2015-04-30 21:00:00+00:00,0.79158,0.79197,0.79001,0.79142,1.0,1.0,-0.021478070341127142,0.1488135833444908,0.021478070341127142,0.0,0.0,3,-0.12516991235034525
2015-04-30 22:00:00+00:00,0.79141,0.79161,0.79033,0.79043,1.0,1.0,-0.12516991235034525,0.09718680978829297,0.12516991235034525,0.0,0.0,3,-0.050618175536315535
2015-04-30 23:00:00+00:00,0.7904,0.79177,0.79,0.79003,1.0,1.0,-0.050618175536315535,0.13440560580306227,0.050618175536315535,0.0,0.0,3,-0.021520485686485347
2015-05-01 00:00:00+00:00,0.79009,0.79058,0.78939,0.78986,1.0,1.0,-0.021520485686485347,0.09046601750241286,0.021520485686485347,0.0,0.0,4,-0.017726231069856158
2015-05-01 01:00:00+00:00,0.78985,0.7907,0.7897,0.78972,1.0,1.0,-0.017726231069856158,0.07600117496114896,0.017726231069856158,0.0,0.0,4,-0.06713492471469296
2015-05-01 02:00:00+00:00,0.78974,0.78985,0.78832,0.78919,1.0,1.0,-0.06713492471469296,0.11644612818594513,0.06713492471469296,0.0,0.0,4,-0.08112870753143875
2015-05-01 03:00:00+00:00,0.78918,0.78988,0.78845,0.78855,1.0,1.0,-0.08112870753143875,0.10882423286283885,0.08112870753143875,0.0,0.0,4,0.0659220875535993
2015-05-01 04:00:00+00:00,0.78854,0.7893,0.78736,0.78907,1.0,1.0,0.0659220875535993,0.14779208256782125,0.0659220875535993,0.0,0.0,4,0.020274979477669097
2015-05-01 05:00:00+00:00,0.78908,0.7896,0.78865,0.78923,1.0,1.0,0.020274979477669097,0.07229947259043568,0.020274979477669097,0.0,0.0,4,-0.04308924609796594
2015-05-01 06:00:00+00:00,0.78924,0.7893,0.78854,0.78889,1.0,1.0,-0.04308924609796594,0.057854605110397576,0.04308924609796594,0.0,0.0,4,0.13933930102032477
2015-05-01 07:00:00+00:00,0.78887,0.79029,0.7883,0.78999,1.0,1.0,0.13933930102032477,0.15141581155590764,0.13933930102032477,0.0,0.0,4,-0.3195012417052112
2015-05-01 08:00:00+00:00,0.79001,0.79047,0.78733,0.78747,1.0,1.0,-0.3195012417052112,0.23903722542170844,0.3195012417052112,0.0,0.0,4,0.14339467074759027
2015-05-01 09:00:00+00:00,0.78747,0.78875,0.78632,0.7886,1.0,1.0,0.14339467074759027,0.1853079399054885,0.14339467074759027,0.0,0.0,4,0.03042904983414363
2015-05-01 10:00:00+00:00,0.7886,0.78958,0.78786,0.78884,1.0,1.0,0.03042904983414363,0.13096734974722044,0.03042904983414363,0.0,0.0,4,-0.19414401936005132
2015-05-01 11:00:00+00:00,0.78883,0.79001,0.78729,0.78731,1.0,1.0,-0.19414401936005132,0.20712966400853006,0.19414401936005132,0.0,0.0,4,0.1954116955195262
2015-05-01 12:00:00+00:00,0.78727,0.7889,0.78681,0.78885,1.0,1.0,0.1954116955195262,0.15931531224120862,0.1954116955195262,0.0,0.0,4,-0.16620256428349633
2015-05-01 13:00:00+00:00,0.78885,0.78923,0.78742,0.78754,1.0,1.0,-0.16620256428349633,0.1378893549592615,0.16620256428349633,0.0,0.0,4,-0.22882141581772597
2015-05-01 14:00:00+00:00,0.78752,0.78821,0.78494,0.78574,1.0,1.0,-0.22882141581772597,0.24966951234928056,0.22882141581772597,0.0,0.0,4,-0.016546281897292237
2015-05-01 15:00:00+00:00,0.78575,0.78674,0.78522,0.78561,1.0,1.0,-0.016546281897292237,0.11614205389180715,0.016546281897292237,0.0,0.0,4,-0.2753242533060418
2015-05-01 16:00:00+00:00,0.78601,0.7873,0.78195,0.78345,1.0,1.0,-0.2753242533060418,0.40949687965305204,0.2753242533060418,0.0,0.0,4,-0.28504432371049826
2015-05-01 17:00:00+00:00,0.78344,0.78368,0.78082,0.78122,1.0,1.0,-0.28504432371049826,0.21957263763095675,0.28504432371049826,0.0,0.0,4,0.07421530455420933
2015-05-01 18:00:00+00:00,0.78122,0.78259,0.78032,0.7818,1.0,1.0,0.07421530455420933,0.174453409677079,0.07421530455420933,0.0,0.0,4,0.13677007506957273
2015-05-01 19:00:00+00:00,0.78183,0.78346,0.78176,0.78287,1.0,1.0,0.13677007506957273,0.1304550732701234,0.13677007506957273,0.0,0.0,4,-0.0600535388942669
2015-05-01 20:00:00+00:00,0.78287,0.78349,0.78198,0.7824,1.0,1.0,-0.0600535388942669,0.11585628595553825,0.0600535388942669,0.0,0.0,4,0.16856949819584743
2015-05-01 21:00:00+00:00,0.78239,0.78414,0.78238,0.78372,1.0,1.0,0.16856949819584743,0.134947292657383,0.16856949819584743,0.0,0.0,4,0.15682077837605168
2015-05-01 22:00:00+00:00,0.78373,0.78503,0.78361,0.78495,1.0,1.0,0.15682077837605168,0.10873076590983656,0.15682077837605168,0.0,0.0,4,-0.20787244376908875
2015-05-03 23:00:00+00:00,0.78305,0.78392,0.78297,0.78332,49.0,49.0,-0.20787244376908875,0.07282364608644958,0.20787244376908875,3.8918202981106265,1.0,6,-0.0408601057832525
2015-05-04 00:00:00+00:00,0.78338,0.78447,0.78283,0.783,1.0,1.0,-0.0408601057832525,0.12568375354757974,0.0408601057832525,0.0,0.0,0,-0.04215447762131175
2015-05-04 01:00:00+00:00,0.783,0.78345,0.7826,0.78267,1.0,1.0,-0.04215447762131175,0.0651929470786181,0.04215447762131175,0.0,0.0,0,-0.19567600772293636
2015-05-04 02:00:00+00:00,0.78267,0.78273,0.7809,0.78114,1.0,1.0,-0.19567600772293636,0.1405738577322218,0.19567600772293636,0.0,0.0,0,0.0818979903990269
2015-05-04 03:00:00+00:00,0.78115,0.78372,0.78021,0.78178,1.0,1.0,0.0818979903990269,0.2695738769349961,0.0818979903990269,0.0,0.0,0,0.07671849803454478
2015-05-04 04:00:00+00:00,0.78175,0.7829,0.7808,0.78238,1.0,1.0,0.07671849803454478,0.16130706496543407,0.07671849803454478,0.0,0.0,0,0.10986064134300422
2015-05-04 05:00:00+00:00,0.78239,0.78325,0.78213,0.78324,1.0,1.0,0.10986064134300422,0.08593806790635665,0.10986064134300422,0.0,0.0,0,-0.11880810059010094
2015-05-04 06:00:00+00:00,0.78324,0.78342,0.78222,0.78231,1.0,1.0,-0.11880810059010094,0.09206121284514368,0.11880810059010094,0.0,0.0,0,0.1392339802505499
2015-05-04 07:00:00+00:00,0.78232,0.7836,0.78209,0.7834,1.0,1.0,0.1392339802505499,0.11584000661626417,0.1392339802505499,0.0,0.0,0,-0.08428365779183655
2015-05-04 08:00:00+00:00,0.78341,0.78434,0.78201,0.78274,1.0,1.0,-0.08428365779183655,0.1786712597245873,0.08428365779183655,0.0,0.0,0,-0.07029068682243844
2015-05-04 09:00:00+00:00,0.78276,0.78372,0.78166,0.78219,1.0,1.0,-0.07029068682243844,0.15806472488661663,0.07029068682243844,0.0,0.0,0,0.12010325211383455
2015-05-04 10:00:00+00:00,0.78219,0.78387,0.78219,0.78313,1.0,1.0,0.12010325211383455,0.12885115645799583,0.12010325211383455,0.0,0.0,0,-0.0025538870161795346
2015-05-04 11:00:00+00:00,0.78314,0.7837,0.78241,0.78311,1.0,1.0,-0.0025538870161795346,0.09893610651589034,0.0025538870161795346,0.0,0.0,0,-0.03703869308530339
2015-05-04 12:00:00+00:00,0.78312,0.78361,0.78248,0.78282,1.0,1.0,-0.03703869308530339,0.08666606373009199,0.03703869308530339,0.0,0.0,0,0.03703869308530339
2015-05-04 13:00:00+00:00,0.78277,0.78335,0.78224,0.78311,1.0,1.0,0.03703869308530339,0.08515933910862031,0.03703869308530339,0.0,0.0,0,0.12888984256589076
2015-05-04 14:00:00+00:00,0.78309,0.78442,0.7829,0.78412,1.0,1.0,0.12888984256589076,0.11648588888878207,0.12888984256589076,0.0,0.0,0,-0.05868170447387577
2015-05-04 15:00:00+00:00,0.78412,0.7844,0.78302,0.78366,1.0,1.0,-0.05868170447387577,0.10575017241136206,0.05868170447387577,0.0,0.0,0,0.07653452080305101
2015-05-04 16:00:00+00:00,0.7836,0.7852,0.78328,0.78426,1.0,1.0,0.07653452080305101,0.14703127720870313,0.07653452080305101,0.0,0.0,0,-0.06122292989884093
2015-05-04 17:00:00+00:00,0.78426,0.78457,0.7835,0.78378,1.0,1.0,-0.06122292989884093,0.08196070181022505,0.06122292989884093,0.0,0.0,0,0.11731104069005183
2015-05-04 18:00:00+00:00,0.78378,0.78493,0.7835,0.7847,1.0,1.0,0.11731104069005183,0.10951113664593565,0.11731104069005183,0.0,0.0,0,-0.010195498696158323
2015-05-04 19:00:00+00:00,0.78469,0.78482,0.78439,0.78462,1.0,1.0,-0.010195498696158323,0.03291354558697697,0.010195498696158323,0.0,0.0,0,-0.007647306240099461
2015-05-04 20:00:00+00:00,0.78463,0.78469,0.78382,0.78456,1.0,1.0,-0.007647306240099461,0.0666222467697549,0.007647306240099461,0.0,0.0,0,0.003823726221666157
2015-05-04 21:00:00+00:00,0.78456,0.78477,0.78416,0.78459,1.0,1.0,0.003823726221666157,0.046699642831648326,0.003823726221666157,0.0,0.0,0,-0.11987962462044754
2015-05-04 22:00:00+00:00,0.78457,0.78461,0.78333,0.78365,1.0,1.0,-0.11987962462044754,0.09805458275082037,0.11987962462044754,0.0,0.0,0,-0.02424845747023563
2015-05-04 23:00:00+00:00,0.78364,0.78403,0.78341,0.78346,1.0,1.0,-0.02424845747023563,0.04751033100379157,0.02424845747023563,0.0,0.0,0,0.06635022955606973
2015-05-05 00:00:00+00:00,0.78348,0.78414,0.78343,0.78398,1.0,1.0,0.06635022955606973,0.05440248081772061,0.06635022955606973,0.0,0.0,1,-0.019134971770515263
2015-05-05 01:00:00+00:00,0.78399,0.78432,0.78376,0.78383,1.0,1.0,-0.019134971770515263,0.042895042186340875,0.019134971770515263,0.0,0.0,1,-0.025518992648659866
2015-05-05 02:00:00+00:00,0.78382,0.78465,0.78352,0.78363,1.0,1.0,-0.025518992648659866,0.08655111096667563,0.025518992648659866,0.0,0.0,1,0.05868395034842322
2015-05-05 03:00:00+00:00,0.78364,0.78441,0.78295,0.78409,1.0,1.0,0.05868395034842322,0.11188490353445155,0.05868395034842322,0.0,0.0,1,0.10070301749074972
2015-05-05 04:00:00+00:00,0.7841,0.78511,0.7839,0.78488,1.0,1.0,0.10070301749074972,0.09262900827591139,0.10070301749074972,0.0,0.0,1,0.047129856362052025
2015-05-05 05:00:00+00:00,0.78487,0.78575,0.78417,0.78525,1.0,1.0,0.047129856362052025,0.12088348747856979,0.047129856362052025,0.0,0.0,1,0.6094096178752145
2015-05-05 06:00:00+00:00,0.78523,0.79089,0.77875,0.79005,1.0,1.0,0.6094096178752145,0.9289975283887157,0.6094096178752145,0.0,0.0,1,-0.08990813514422602
2015-05-05 07:00:00+00:00,0.79002,0.79178,0.78919,0.78934,1.0,1.0,-0.08990813514422602,0.19677222349522763,0.08990813514422602,0.0,0.0,1,-0.3223066731161739
2015-05-05 08:00:00+00:00,0.78934,0.79097,0.78606,0.7868,1.0,1.0,-0.3223066731161739,0.37396435598569416,0.3223066731161739,0.0,0.0,1,0.0698789851514392
2015-05-05 09:00:00+00:00,0.78677,0.78866,0.78645,0.78735,1.0,1.0,0.0698789851514392,0.1685267864029526,0.0698789851514392,0.0,0.0,1,0.007620208797415318
2015-05-05 10:00:00+00:00,0.78736,0.78881,0.78663,0.78741,1.0,1.0,0.007620208797415318,0.16620426816439246,0.007620208797415318,0.0,0.0,1,-0.0025400050801482887
2015-05-05 11:00:00+00:00,0.7874,0.78802,0.78653,0.78739,1.0,1.0,-0.0025400050801482887,0.11366250187685592,0.0025400050801482887,0.0,0.0,1,-0.048272358660961245
2015-05-05 12:00:00+00:00,0.78741,0.78766,0.78633,0.78701,1.0,1.0,-0.048272358660961245,0.10149322320284751,0.048272358660961245,0.0,0.0,1,0.08128739349964054
2015-05-05 13:00:00+00:00,0.78701,0.78874,0.78683,0.78765,1.0,1.0,0.08128739349964054,0.14560729923693258,0.08128739349964054,0.0,0.0,1,0.38648003249033835
2015-05-05 14:00:00+00:00,0.78765,0.79159,0.78691,0.7907,1.0,1.0,0.38648003249033835,0.3561146242633104,0.38648003249033835,0.0,0.0,1,0.03919808358918975
2015-05-05 15:00:00+00:00,0.79069,0.79128,0.78918,0.79101,1.0,1.0,0.03919808358918975,0.15959648095322615,0.03919808358918975,0.0,0.0,1,0.36594947838069214
2015-05-05 16:00:00+00:00,0.79094,0.79472,0.78893,0.79391,1.0,1.0,0.36594947838069214,0.43914562778332505,0.36594947838069214,0.0,0.0,1,0.0012595806856002811
2015-05-05 17:00:00+00:00,0.7939,0.79507,0.79335,0.79392,1.0,1.0,0.0012595806856002811,0.13006203337736222,0.0012595806856002811,0.0,0.0,1,0.08435578494696283
2015-05-05 18:00:00+00:00,0.79393,0.79532,0.7939,0.79459,1.0,1.0,0.08435578494696283,0.10732272903561738,0.08435578494696283,0.0,0.0,1,0.01761759750863734
2015-05-05 19:00:00+00:00,0.79461,0.79556,0.79412,0.79473,1.0,1.0,0.01761759750863734,0.10880282457677742,0.01761759750863734,0.0,0.0,1,-0.061675175180450625
2015-05-05 20:00:00+00:00,0.79473,0.7951,0.79409,0.79424,1.0,1.0,-0.061675175180450625,0.07633661149448397,0.061675175180450625,0.0,0.0,1,-0.006295524513702522
2015-05-05 21:00:00+00:00,0.79425,0.79439,0.79371,0.79419,1.0,1.0,-0.006295524513702522,0.05143021773757496,0.006295524513702522,0.0,0.0,1,-0.007555152617672034
2015-05-05 22:00:00+00:00,0.7942,0.79463,0.79327,0.79413,1.0,1.0,-0.007555152617672034,0.10287340987314601,0.007555152617672034,0.0,0.0,1,-0.005037085543374564
2015-05-05 23:00:00+00:00,0.79412,0.79454,0.79375,0.79409,1.0,1.0,-0.005037085543374564,0.059742665457319974,0.005037085543374564,0.0,0.0,1,-0.13609730536226494
2015-05-06 00:00:00+00:00,0.79413,0.79427,0.79211,0.79301,1.0,1.0,-0.13609730536226494,0.16354379192081128,0.13609730536226494,0.0,0.0,2,-0.013872161746422695
2015-05-06 01:00:00+00:00,0.79301,0.79352,0.79184,0.7929,1.0,1.0,-0.013872161746422695,0.1272825353291483,0.013872161746422695,0.0,0.0,2,0.09958465202573596
2015-05-06 02:00:00+00:00,0.7929,0.79434,0.7929,0.79369,1.0,1.0,0.09958465202573596,0.10897008286003902,0.09958465202573596,0.0,0.0,2,0.11458865818879116
2015-05-06 03:00:00+00:00,0.79368,0.79531,0.79233,0.7946,1.0,1.0,0.11458865818879116,0.22545091971035258,0.11458865818879116,0.0,0.0,2,0.2526380639997633
