time,open,high,low,close
2022-07-27 02:00:00+00:00,0.69451,0.69576,0.69449,0.69491
2022-07-27 03:00:00+00:00,0.69487,0.69544,0.69185,0.69259
2022-07-27 04:00:00+00:00,0.69258,0.69298,0.69123,0.6922
2022-07-27 05:00:00+00:00,0.69219,0.69303,0.69193,0.69213
2022-07-27 06:00:00+00:00,0.69211,0.69364,0.69187,0.69355
2022-07-27 07:00:00+00:00,0.69356,0.69401,0.69296,0.69385
2022-07-27 08:00:00+00:00,0.69385,0.6944,0.69241,0.69253
2022-07-27 09:00:00+00:00,0.69252,0.69368,0.69249,0.69361
2022-07-27 10:00:00+00:00,0.69364,0.6944,0.6933,0.694
2022-07-27 11:00:00+00:00,0.69403,0.69544,0.69397,0.69481
2022-07-27 12:00:00+00:00,0.6948,0.69506,0.69408,0.69436
2022-07-27 13:00:00+00:00,0.69432,0.69552,0.69428,0.69466
2022-07-27 14:00:00+00:00,0.69468,0.69486,0.69357,0.69382
2022-07-27 15:00:00+00:00,0.69385,0.694,0.69274,0.69319
2022-07-27 16:00:00+00:00,0.69319,0.69402,0.69169,0.69237
2022-07-27 17:00:00+00:00,0.69239,0.69312,0.69163,0.69187
2022-07-27 18:00:00+00:00,0.69185,0.6924,0.69131,0.6922
2022-07-27 19:00:00+00:00,0.69221,0.69331,0.69216,0.69248
2022-07-27 20:00:00+00:00,0.69247,0.69995,0.69115,0.6994
2022-07-27 21:00:00+00:00,0.69944,0.70118,0.69832,0.6994
2022-07-27 22:00:00+00:00,0.69938,0.69965,0.69874,0.69908
2022-07-27 23:00:00+00:00,0.69903,0.69948,0.6987,0.69922
2022-07-28 00:00:00+00:00,0.69893,0.69964,0.69893,0.69932
2022-07-28 01:00:00+00:00,0.69935,0.70021,0.69918,0.69933
2022-07-28 02:00:00+00:00,0.69932,0.69984,0.69825,0.69842
2022-07-28 03:00:00+00:00,0.69843,0.69978,0.69821,0.69939
2022-07-28 04:00:00+00:00,0.69941,0.69945,0.69795,0.69894
2022-07-28 05:00:00+00:00,0.69894,0.69976,0.69878,0.69948
2022-07-28 06:00:00+00:00,0.6995,0.69973,0.69867,0.69867
2022-07-28 07:00:00+00:00,0.69871,0.69997,0.69845,0.69952
2022-07-28 08:00:00+00:00,0.69954,0.70134,0.69934,0.70019
2022-07-28 09:00:00+00:00,0.70018,0.70024,0.69831,0.69981
2022-07-28 10:00:00+00:00,0.6998,0.7005,0.69923,0.70028
2022-07-28 11:00:00+00:00,0.7003,0.70049,0.69824,0.69846
2022-07-28 12:00:00+00:00,0.69848,0.69937,0.69731,0.6978
2022-07-28 13:00:00+00:00,0.69776,0.69799,0.69636,0.69694
2022-07-28 14:00:00+00:00,0.69693,0.69929,0.69609,0.6985
2022-07-28 15:00:00+00:00,0.69849,0.69947,0.69602,0.69708
2022-07-28 16:00:00+00:00,0.69711,0.69762,0.69544,0.69673
2022-07-28 17:00:00+00:00,0.69672,0.69785,0.69615,0.6972
2022-07-28 18:00:00+00:00,0.69721,0.69723,0.69578,0.69614
2022-07-28 19:00:00+00:00,0.69615,0.697,0.6958,0.69665
2022-07-28 20:00:00+00:00,0.69663,0.69738,0.6961,0.69736
2022-07-28 21:00:00+00:00,0.69736,0.69829,0.69733,0.69801
2022-07-28 22:00:00+00:00,0.69802,0.69939,0.69732,0.69732
2022-07-28 23:00:00+00:00,0.69751,0.69928,0.69751,0.69876
2022-07-29 00:00:00+00:00,0.69856,0.69958,0.69856,0.6995
2022-07-29 01:00:00+00:00,0.69951,0.70006,0.69933,0.69969
2022-07-29 02:00:00+00:00,0.6997,0.70042,0.6995,0.69983
2022-07-29 03:00:00+00:00,0.69986,0.70018,0.69926,0.69984
