time,open,high,low,close
2022-07-27 02:00:00+00:00,1.11301,1.11387,1.1129,1.11296
2022-07-27 03:00:00+00:00,1.11296,1.11371,1.10928,1.11022
2022-07-27 04:00:00+00:00,1.11019,1.11111,1.10982,1.111
2022-07-27 05:00:00+00:00,1.11098,1.1118999999999999,1.1108,1.111
2022-07-27 06:00:00+00:00,1.11101,1.11203,1.11075,1.11183
2022-07-27 07:00:00+00:00,1.11182,1.11247,1.1114,1.11227
2022-07-27 08:00:00+00:00,1.11227,1.11263,1.11185,1.11224
2022-07-27 09:00:00+00:00,1.11224,1.11359,1.11218,1.11358
2022-07-27 10:00:00+00:00,1.11358,1.11381,1.11273,1.11371
2022-07-27 11:00:00+00:00,1.1137299999999999,1.11392,1.11338,1.11366
2022-07-27 12:00:00+00:00,1.11363,1.11392,1.11344,1.11386
2022-07-27 13:00:00+00:00,1.11387,1.11558,1.11376,1.11548
2022-07-27 14:00:00+00:00,1.11544,1.11621,1.11507,1.11551
2022-07-27 15:00:00+00:00,1.11552,1.11647,1.11491,1.11601
2022-07-27 16:00:00+00:00,1.116,1.11651,1.11531,1.11605
2022-07-27 17:00:00+00:00,1.11605,1.11647,1.11565,1.1163
2022-07-27 18:00:00+00:00,1.11629,1.11679,1.11583,1.11674
2022-07-27 19:00:00+00:00,1.11671,1.11674,1.11575,1.11575
2022-07-27 20:00:00+00:00,1.11576,1.11774,1.11486,1.11664
2022-07-27 21:00:00+00:00,1.11356,1.11728,1.11356,1.11651
2022-07-27 22:00:00+00:00,1.11651,1.11662,1.11573,1.116
2022-07-27 23:00:00+00:00,1.11582,1.11654,1.11381,1.11608
2022-07-28 00:00:00+00:00,1.11595,1.11666,1.11595,1.11629
2022-07-28 01:00:00+00:00,1.11629,1.11756,1.11628,1.1172
2022-07-28 02:00:00+00:00,1.11718,1.11779,1.11595,1.11601
2022-07-28 03:00:00+00:00,1.11601,1.11674,1.11446,1.11582
2022-07-28 04:00:00+00:00,1.11583,1.11605,1.11524,1.11576
2022-07-28 05:00:00+00:00,1.11576,1.11576,1.11456,1.11497
2022-07-28 06:00:00+00:00,1.11498,1.11515,1.11433,1.11457
2022-07-28 07:00:00+00:00,1.11455,1.11494,1.11442,1.11456
2022-07-28 08:00:00+00:00,1.11457,1.11522,1.1145100000000001,1.11456
2022-07-28 09:00:00+00:00,1.11456,1.11494,1.11311,1.11323
