time,open,high,low,close
2022-07-27 02:00:00+00:00,0.007301828377825808,0.00730999495610348,0.007292882147024504,0.007295808557983439
2022-07-27 03:00:00+00:00,0.0072958617871943035,0.007301988331422646,0.007291765409323252,0.007299216794037999
2022-07-27 04:00:00+00:00,0.007299056961840531,0.007300975410314819,0.0072944780800933695,0.007299376633235522
2022-07-27 05:00:00+00:00,0.007299429914523675,0.007305722572491033,0.007298897136642653,0.00730188169491278
2022-07-27 06:00:00+00:00,0.007301721745987704,0.007302574887905476,0.007297459024767576,0.007299110238461933
2022-07-27 07:00:00+00:00,0.007299163515861082,0.007304441831077479,0.007298098115631067,0.007303961668809162
2022-07-27 08:00:00+00:00,0.007304068366079906,0.0073086058834277365,0.007297086273451011,0.007299003685996862
2022-07-27 09:00:00+00:00,0.007299003685996862,0.0073050287818134,0.00729682004582403,0.0073003891107396015
2022-07-27 10:00:00+00:00,0.007300442406809852,0.007312721209816598,0.007300442406809852,0.007309781218248138
2022-07-27 11:00:00+00:00,0.007309727785737259,0.007322091482210978,0.007308819552554067,0.007317965605561654
2022-07-27 12:00:00+00:00,0.007317858501888009,0.0073247731151527586,0.007313683902581731,0.007314432838877673
2022-07-27 13:00:00+00:00,0.007314432838877673,0.007320269093091862,0.007311384556893539,0.007311544929443591
2022-07-27 14:00:00+00:00,0.007311544929443591,0.007312935119639619,0.007300175934240015,0.007302948200188415
2022-07-27 15:00:00+00:00,0.007302574887905476,0.007310796584395836,0.007298524238398995,0.007303001533630321
2022-07-27 16:00:00+00:00,0.0073031615386300736,0.007305615826886127,0.007283215102474837,0.0072853375296877505
2022-07-27 17:00:00+00:00,0.0072853375296877505,0.007292297146524127,0.007280828849556233,0.007280881860410933
2022-07-27 18:00:00+00:00,0.007280881860410933,0.007286452299240022,0.007276643429918648,0.007280457795186161
2022-07-27 19:00:00+00:00,0.007280404790506353,0.007291127427034042,0.007280404790506353,0.007289054755379322
2022-07-27 20:00:00+00:00,0.007288735987405064,0.007336057456001996,0.007275108217234731,0.007331754562184276
2022-07-27 21:00:00+00:00,0.0073319158296062765,0.007333313777829926,0.007318929679723637,0.007325631652589244
2022-07-27 22:00:00+00:00,0.007325738983920003,0.007328691828508612,0.007319465386248188,0.00732831587972768
2022-07-27 23:00:00+00:00,0.007328906673702417,0.00732949756294206,0.00732230594058681,0.007322788517867604
2022-07-28 00:00:00+00:00,0.007323003017077242,0.007329014101023131,0.007321930646672915,0.007328799249530956
2022-07-28 01:00:00+00:00,0.007328691828508612,0.007348672462319681,0.007328638119178313,0.007346782843792703
2022-07-28 02:00:00+00:00,0.007347916498276914,0.007350995324766974,0.0073304109428374556,0.007344516583918446
2022-07-28 03:00:00+00:00,0.007344516583918446,0.0074020888694789665,0.007344516583918446,0.007383888355608063
2022-07-28 04:00:00+00:00,0.007383997400832915,0.007393824677629245,0.007376317594730359,0.007387543124782991
2022-07-28 05:00:00+00:00,0.00738765227798258,0.007394371404486904,0.007383506722682871,0.007387816013829991
2022-07-28 06:00:00+00:00,0.007387816013829991,0.007388471029805092,0.007380182733324477,0.0073823620605648985
2022-07-28 07:00:00+00:00,0.007382580064080794,0.0073917478526972485,0.007375447136482649,0.007387761434407759
2022-07-28 08:00:00+00:00,0.007387761434407759,0.007394316728162734,0.007377950257859362,0.007380890873528434
2022-07-28 09:00:00+00:00,0.00738072744449693,0.0073839428778178975,0.00736414984572106,0.0073756647317839525
2022-07-28 10:00:00+00:00,0.007375610331754953,0.007390983000739097,0.007373271889400922,0.0073908191244835665
2022-07-28 11:00:00+00:00,0.00739076450067995,0.0073914746731120326,0.007382907093497135,0.007384433613941812
2022-07-28 12:00:00+00:00,0.007384324555832878,0.007385033491126883,0.007371097925035934,0.007375773534249404
2022-07-28 13:00:00+00:00,0.007375773534249404,0.007377732527684941,0.007366862379643886,0.007369033845972454
2022-07-28 14:00:00+00:00,0.007368816641735504,0.007432568026578863,0.007368545154444707,0.007423574302555195
2022-07-28 15:00:00+00:00,0.007423408977870818,0.007444131790909226,0.0074133930358585825,0.007423794746922837
2022-07-28 16:00:00+00:00,0.007423904974016333,0.007434336225290125,0.007421040132985039,0.007433617793107549
2022-07-28 17:00:00+00:00,0.007433562534844824,0.007444464296349235,0.007426385949277784,0.007438262421898245
2022-07-28 18:00:00+00:00,0.007437875147827768,0.0074382070945619265,0.007427709814232977,0.007435110076804687
2022-07-28 19:00:00+00:00,0.0074348336827705155,0.007442635883924651,0.007434115154443743,0.007437875147827768
2022-07-28 20:00:00+00:00,0.007437985793447135,0.007444408876713144,0.007431573784380318,0.007443965549327438
2022-07-28 21:00:00+00:00,0.007443965549327438,0.007451953529617789,0.007443079052942621,0.0074471254095918975
2022-07-28 22:00:00+00:00,0.0074471254095918975,0.00745156482861401,0.007446515403117112,0.007448512159696101
2022-07-28 23:00:00+00:00,0.007449233473875539,0.007449788426008701,0.007443688496523796,0.007445240257903123
2022-07-29 00:00:00+00:00,0.007446515403117112,0.007449677428967325,0.007429310114262789,0.007449177983209553
2022-07-29 01:00:00+00:00,0.00744939995083396,0.00744956643523347,0.007434723130910605,0.007440365470751924
2022-07-29 02:00:00+00:00,0.00744158356898348,0.007446737212090522,0.0074253382241561095,0.007435110076804687
2022-07-29 03:00:00+00:00,0.007434944237918215,0.007440199397343849,0.007430800668772061,0.007435220640172497
2022-07-29 04:00:00+00:00,0.007435220640172497,0.007449732927074564,0.007435220640172497,0.007446459952938373
