time,open,high,low,close
2022-07-27 02:00:00+00:00,1.20358,1.2053,1.20358,1.20442
2022-07-27 03:00:00+00:00,1.20442,1.20507,1.20366,1.20477
2022-07-27 04:00:00+00:00,1.20478,1.20534,1.20389,1.20463
2022-07-27 05:00:00+00:00,1.20462,1.2057,1.20448,1.20493
2022-07-27 06:00:00+00:00,1.2049400000000001,1.20588,1.2048,1.20588
2022-07-27 07:00:00+00:00,1.20589,1.20609,1.205,1.20597
2022-07-27 08:00:00+00:00,1.20603,1.2073800000000001,1.20394,1.20416
2022-07-27 09:00:00+00:00,1.20418,1.20585,1.20355,1.20507
2022-07-27 10:00:00+00:00,1.20502,1.20685,1.20449,1.20594
2022-07-27 11:00:00+00:00,1.20595,1.20873,1.20564,1.20695
2022-07-27 12:00:00+00:00,1.20697,1.2071,1.20561,1.20584
2022-07-27 13:00:00+00:00,1.20585,1.2074799999999999,1.2058,1.20645
2022-07-27 14:00:00+00:00,1.20647,1.20679,1.20419,1.20465
2022-07-27 15:00:00+00:00,1.20468,1.20579,1.20344,1.20483
2022-07-27 16:00:00+00:00,1.20483,1.2057,1.20209,1.20318
2022-07-27 17:00:00+00:00,1.20319,1.2051,1.20199,1.20247
2022-07-27 18:00:00+00:00,1.20248,1.20448,1.2023,1.20382
2022-07-27 19:00:00+00:00,1.20383,1.20625,1.20371,1.20406
2022-07-27 20:00:00+00:00,1.20412,1.21764,1.20289,1.2165300000000001
2022-07-27 21:00:00+00:00,1.21655,1.21856,1.21546,1.21655
2022-07-27 22:00:00+00:00,1.21656,1.21656,1.2151399999999999,1.21537
2022-07-27 23:00:00+00:00,1.21486,1.21572,1.21451,1.21551
2022-07-28 00:00:00+00:00,1.21552,1.21608,1.21482,1.21553
2022-07-28 01:00:00+00:00,1.21552,1.21681,1.21549,1.21616
2022-07-28 02:00:00+00:00,1.21618,1.21703,1.21418,1.21482
2022-07-28 03:00:00+00:00,1.21482,1.21864,1.21458,1.2167
2022-07-28 04:00:00+00:00,1.21671,1.21708,1.21554,1.2169
