time,open,high,low,close
2022-07-27 02:00:00+00:00,1.30404,1.30475,1.30363,1.3045499999999999
2022-07-27 03:00:00+00:00,1.30454,1.3059,1.30417,1.30532
2022-07-27 04:00:00+00:00,1.30533,1.30563,1.30478,1.3054000000000001
2022-07-27 05:00:00+00:00,1.30539,1.3057,1.3052000000000001,1.30522
2022-07-27 06:00:00+00:00,1.30527,1.30573,1.30501,1.30526
2022-07-27 07:00:00+00:00,1.30526,1.30537,1.30414,1.3043
2022-07-27 08:00:00+00:00,1.3042799999999999,1.3054700000000001,1.30247,1.30323
2022-07-27 09:00:00+00:00,1.30325,1.30511,1.30325,1.30376
2022-07-27 10:00:00+00:00,1.3037,1.30457,1.30246,1.30352
2022-07-27 11:00:00+00:00,1.30353,1.30476,1.30305,1.30411
2022-07-27 12:00:00+00:00,1.30411,1.30578,1.30336,1.30576
2022-07-27 13:00:00+00:00,1.30576,1.3072599999999999,1.30508,1.30529
2022-07-27 14:00:00+00:00,1.30529,1.30541,1.30381,1.3048899999999999
2022-07-27 15:00:00+00:00,1.30488,1.3071,1.30366,1.30423
2022-07-27 16:00:00+00:00,1.3042099999999999,1.3056,1.30297,1.30475
2022-07-27 17:00:00+00:00,1.30475,1.3060399999999999,1.30169,1.30176
2022-07-27 18:00:00+00:00,1.3017699999999999,1.30372,1.30102,1.30334
2022-07-27 19:00:00+00:00,1.30335,1.30641,1.3033299999999999,1.30532
2022-07-27 20:00:00+00:00,1.30544,1.3103,1.30389,1.3091300000000001
2022-07-27 21:00:00+00:00,1.3092,1.30979,1.30697,1.30846
2022-07-27 22:00:00+00:00,1.3085,1.30905,1.30645,1.30802
2022-07-27 23:00:00+00:00,1.30786,1.3082799999999999,1.3066,1.30804
2022-07-28 00:00:00+00:00,1.30833,1.30833,1.30667,1.30808
2022-07-28 01:00:00+00:00,1.3081,1.3082799999999999,1.3072599999999999,1.30814
2022-07-28 02:00:00+00:00,1.3082799999999999,1.30892,1.30634,1.30692
2022-07-28 03:00:00+00:00,1.30694,1.31025,1.30681,1.3086
2022-07-28 04:00:00+00:00,1.30858,1.30892,1.3079,1.30869
2022-07-28 05:00:00+00:00,1.30869,1.30982,1.30862,1.30966
2022-07-28 06:00:00+00:00,1.30965,1.31093,1.30876,1.3088600000000001
2022-07-28 07:00:00+00:00,1.30888,1.31061,1.3087900000000001,1.3101099999999999
2022-07-28 08:00:00+00:00,1.3101,1.31051,1.3077,1.30895
2022-07-28 09:00:00+00:00,1.30894,1.30902,1.3057,1.30734
2022-07-28 10:00:00+00:00,1.30743,1.30814,1.3061099999999999,1.30783
2022-07-28 11:00:00+00:00,1.30781,1.30781,1.30118,1.30129
2022-07-28 12:00:00+00:00,1.30132,1.3023,1.29793,1.29917
2022-07-28 13:00:00+00:00,1.29918,1.2998,1.2965900000000001,1.29698
2022-07-28 14:00:00+00:00,1.29698,1.30379,1.29692,1.30341
2022-07-28 15:00:00+00:00,1.30341,1.30434,1.30135,1.30257
2022-07-28 16:00:00+00:00,1.30258,1.3073299999999999,1.3021099999999999,1.30536
2022-07-28 17:00:00+00:00,1.30532,1.3061099999999999,1.30372,1.30438
2022-07-28 18:00:00+00:00,1.30436,1.3047,1.30294,1.30419
2022-07-28 19:00:00+00:00,1.3042099999999999,1.30481,1.30304,1.3037
2022-07-28 20:00:00+00:00,1.3037,1.30527,1.3035,1.30491
2022-07-28 21:00:00+00:00,1.30492,1.3060100000000001,1.30463,1.30573
2022-07-28 22:00:00+00:00,1.3057,1.30641,1.3054299999999999,1.30589
2022-07-28 23:00:00+00:00,1.3058100000000001,1.30599,1.30406,1.30552
2022-07-29 00:00:00+00:00,1.30569,1.30591,1.30505,1.30512
2022-07-29 01:00:00+00:00,1.3051599999999999,1.3054999999999999,1.30492,1.3052000000000001
2022-07-29 02:00:00+00:00,1.30529,1.30641,1.3046,1.3058100000000001
2022-07-29 03:00:00+00:00,1.30582,1.30694,1.30538,1.3057400000000001
2022-07-29 04:00:00+00:00,1.30571,1.30631,1.30559,1.3059
2022-07-29 05:00:00+00:00,1.3059,1.3087900000000001,1.30532,1.30774
